epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,40767.4,1.04755,1.20364,1.1439,0.68833,0.56347,0.62294,0.46361,0.96192,0.96801,1.1251,0.006898,0.006898,0.006898
190,40982.2,1.04176,1.19916,1.14372,0.68925,0.5631,0.62364,0.46426,0.96173,0.96703,1.1248,0.0068815,0.0068815,0.0068815
191,41197.8,1.04522,1.19348,1.1408,0.68649,0.56556,0.62413,0.46471,0.96132,0.96633,1.12443,0.006865,0.006865,0.006865
192,41412.6,1.04337,1.20397,1.14219,0.69308,0.56161,0.62417,0.46495,0.96093,0.96546,1.12413,0.0068485,0.0068485,0.0068485
193,41627,1.04161,1.19848,1.14084,0.69258,0.56296,0.62434,0.46512,0.96071,0.96469,1.1239,0.006832,0.006832,0.006832
194,41841.7,1.04128,1.19317,1.13843,0.69343,0.56348,0.62439,0.46521,0.96038,0.96407,1.12357,0.0068155,0.0068155,0.0068155
195,42055.7,1.04089,1.19437,1.13972,0.69304,0.56416,0.625,0.46552,0.95996,0.9635,1.12329,0.006799,0.006799,0.006799
196,42270.2,1.04517,1.19574,1.14106,0.69361,0.56423,0.62529,0.46586,0.95958,0.96285,1.12294,0.0067825,0.0067825,0.0067825
197,42484.8,1.03902,1.18688,1.13856,0.69448,0.56512,0.62581,0.46604,0.95946,0.96255,1.12282,0.006766,0.006766,0.006766
198,42700.8,1.04106,1.19837,1.14082,0.69581,0.56485,0.62627,0.46628,0.95926,0.96162,1.12246,0.0067495,0.0067495,0.0067495
199,42915.8,1.0424,1.19071,1.14008,0.69132,0.56888,0.6263,0.46659,0.95897,0.96104,1.12215,0.006733,0.006733,0.006733
200,43130.9,1.04127,1.19237,1.14159,0.69532,0.56578,0.62632,0.46663,0.95889,0.96048,1.12207,0.0067165,0.0067165,0.0067165
201,43344.8,1.04448,1.19338,1.14093,0.69867,0.56419,0.62662,0.46676,0.95861,0.96004,1.12176,0.0067,0.0067,0.0067
202,43559.5,1.03922,1.1943,1.1392,0.69709,0.56565,0.62677,0.46696,0.95842,0.95964,1.12158,0.0066835,0.0066835,0.0066835
203,43774.3,1.03911,1.1994,1.14106,0.69225,0.56947,0.62727,0.46748,0.95815,0.95902,1.12134,0.006667,0.006667,0.006667
204,43988.9,1.03744,1.19177,1.13875,0.69353,0.57032,0.62797,0.46754,0.95781,0.95796,1.12104,0.0066505,0.0066505,0.0066505
205,44203.2,1.03315,1.18337,1.13622,0.69383,0.57088,0.62857,0.46801,0.95763,0.95745,1.12083,0.006634,0.006634,0.006634
206,44417.6,1.03801,1.1848,1.13762,0.69346,0.57067,0.62865,0.4683,0.95728,0.95692,1.12051,0.0066175,0.0066175,0.0066175
207,44632,1.04044,1.18543,1.13772,0.69296,0.56999,0.62858,0.46837,0.95704,0.95608,1.12033,0.006601,0.006601,0.006601
208,44846.5,1.03832,1.18822,1.14059,0.68983,0.57046,0.62853,0.46832,0.95684,0.95578,1.12006,0.0065845,0.0065845,0.0065845
209,45061.1,1.0362,1.18632,1.13877,0.68872,0.57066,0.6285,0.46885,0.95661,0.95544,1.11976,0.006568,0.006568,0.006568
210,45276.1,1.04036,1.18984,1.14137,0.69333,0.56932,0.62901,0.46876,0.95641,0.95475,1.11956,0.0065515,0.0065515,0.0065515
211,45490.9,1.03419,1.18241,1.13709,0.69102,0.57184,0.62902,0.46884,0.95611,0.95413,1.11931,0.006535,0.006535,0.006535
212,45705.7,1.03956,1.18808,1.13825,0.67875,0.58083,0.62923,0.46891,0.95588,0.95338,1.11917,0.0065185,0.0065185,0.0065185
213,45920.4,1.0374,1.18523,1.13609,0.68248,0.57898,0.62923,0.469,0.95564,0.95308,1.11899,0.006502,0.006502,0.006502
214,46135.5,1.0363,1.18585,1.13686,0.67892,0.58271,0.6295,0.46927,0.95545,0.95273,1.11888,0.0064855,0.0064855,0.0064855
215,46350.8,1.03826,1.18711,1.13819,0.68005,0.58231,0.62971,0.46927,0.95532,0.95199,1.11874,0.006469,0.006469,0.006469
216,46565.6,1.03599,1.17694,1.13918,0.68122,0.58139,0.63005,0.46977,0.95515,0.95128,1.11857,0.0064525,0.0064525,0.0064525
217,46780.3,1.03287,1.18187,1.13775,0.68308,0.58056,0.63022,0.46983,0.95509,0.95033,1.11843,0.006436,0.006436,0.006436
218,46994.9,1.0288,1.17581,1.13217,0.68276,0.58138,0.63036,0.46983,0.95498,0.94975,1.1184,0.0064195,0.0064195,0.0064195
219,47209.7,1.03239,1.17585,1.13476,0.69324,0.57442,0.63039,0.47009,0.95476,0.94946,1.11818,0.006403,0.006403,0.006403
220,47424.4,1.03686,1.18214,1.13545,0.69534,0.57354,0.63076,0.47027,0.95462,0.94909,1.11789,0.0063865,0.0063865,0.0063865
221,47639.2,1.03041,1.17228,1.13407,0.69407,0.57393,0.63083,0.47042,0.95431,0.94883,1.1176,0.00637,0.00637,0.00637
222,47854.1,1.03278,1.17424,1.1322,0.69598,0.57319,0.63111,0.47052,0.9543,0.94863,1.11755,0.0063535,0.0063535,0.0063535
223,48069,1.03609,1.17868,1.13741,0.69257,0.57486,0.63118,0.47071,0.95412,0.94835,1.11716,0.006337,0.006337,0.006337
224,48283.3,1.03355,1.18672,1.13653,0.69134,0.57516,0.63094,0.47073,0.9542,0.94776,1.11728,0.0063205,0.0063205,0.0063205
225,48498.2,1.02883,1.17163,1.13179,0.6943,0.57375,0.63118,0.47094,0.95362,0.94721,1.1168,0.006304,0.006304,0.006304
226,48713.2,1.03655,1.18139,1.13691,0.69487,0.57457,0.63143,0.4713,0.95354,0.94697,1.11656,0.0062875,0.0062875,0.0062875
227,48928.1,1.03622,1.17958,1.13575,0.69392,0.57501,0.63145,0.47112,0.95329,0.94639,1.11623,0.006271,0.006271,0.006271
228,49142.5,1.03306,1.1719,1.13373,0.69598,0.57426,0.63172,0.47152,0.95314,0.94608,1.11616,0.0062545,0.0062545,0.0062545
229,49357.1,1.0363,1.17852,1.13303,0.69573,0.57506,0.63197,0.4716,0.9529,0.94543,1.11593,0.006238,0.006238,0.006238
230,49571.6,1.0319,1.17292,1.13236,0.69956,0.57241,0.63218,0.47157,0.95284,0.94491,1.11593,0.0062215,0.0062215,0.0062215
231,49786.2,1.02988,1.17132,1.13384,0.70027,0.57274,0.63269,0.4718,0.95269,0.94417,1.11584,0.006205,0.006205,0.006205
232,50000.8,1.02984,1.17169,1.13361,0.69875,0.57449,0.63288,0.47209,0.95235,0.94324,1.11555,0.0061885,0.0061885,0.0061885
233,50215.6,1.03265,1.17453,1.1348,0.70054,0.57292,0.63296,0.47238,0.95232,0.94291,1.11548,0.006172,0.006172,0.006172
234,50429.9,1.02777,1.17024,1.13324,0.6987,0.57464,0.6335,0.47265,0.9518,0.94272,1.11513,0.0061555,0.0061555,0.0061555
235,50644.5,1.03638,1.17454,1.13553,0.69452,0.57927,0.63369,0.47281,0.95151,0.94256,1.11487,0.006139,0.006139,0.006139
236,50859.5,1.02931,1.16908,1.13296,0.69281,0.58021,0.63379,0.47311,0.95147,0.94202,1.11477,0.0061225,0.0061225,0.0061225
237,51073.6,1.03072,1.17257,1.13493,0.69389,0.57959,0.63402,0.47306,0.95134,0.94134,1.1147,0.006106,0.006106,0.006106
238,51288.4,1.02858,1.16559,1.13379,0.68974,0.58216,0.63412,0.47332,0.9511,0.941,1.11444,0.0060895,0.0060895,0.0060895
239,51503.4,1.02589,1.16321,1.13079,0.69467,0.57885,0.63432,0.47348,0.9511,0.94036,1.11444,0.006073,0.006073,0.006073
240,51717.7,1.02981,1.17356,1.13207,0.69512,0.58023,0.63446,0.47374,0.95068,0.93975,1.1141,0.0060565,0.0060565,0.0060565
241,51932.2,1.02606,1.16094,1.13033,0.69627,0.58009,0.63452,0.47381,0.95082,0.93918,1.11408,0.00604,0.00604,0.00604
242,52147.2,1.03129,1.1691,1.1325,0.69818,0.58012,0.63476,0.47403,0.95035,0.93885,1.11375,0.0060235,0.0060235,0.0060235
243,52362.1,1.02789,1.15873,1.13034,0.6951,0.58198,0.63501,0.47417,0.95002,0.93822,1.11345,0.006007,0.006007,0.006007
244,52576.6,1.0275,1.16509,1.1311,0.69307,0.58297,0.63535,0.47437,0.94986,0.93782,1.11317,0.0059905,0.0059905,0.0059905
245,52791,1.03086,1.1717,1.13562,0.69201,0.5833,0.6355,0.47481,0.94958,0.9373,1.11288,0.005974,0.005974,0.005974
246,53005.7,1.02793,1.16064,1.131,0.68955,0.58451,0.6355,0.4747,0.94925,0.93687,1.11266,0.0059575,0.0059575,0.0059575
247,53220.8,1.02915,1.16905,1.13344,0.69072,0.58408,0.63579,0.47495,0.94926,0.93672,1.11259,0.005941,0.005941,0.005941
248,53435.5,1.02468,1.15859,1.13025,0.69334,0.58363,0.63561,0.47482,0.94926,0.93636,1.11243,0.0059245,0.0059245,0.0059245
249,53650.2,1.02793,1.16081,1.13229,0.69002,0.58472,0.63585,0.47491,0.94937,0.93629,1.11252,0.005908,0.005908,0.005908
250,53864.6,1.02841,1.15966,1.13016,0.6949,0.5825,0.63623,0.47501,0.94951,0.93593,1.11258,0.0058915,0.0058915,0.0058915
251,54079.3,1.02383,1.15437,1.12881,0.69679,0.58093,0.63651,0.47521,0.94928,0.93562,1.11231,0.005875,0.005875,0.005875
252,54293.7,1.02274,1.16051,1.13043,0.6976,0.58095,0.63683,0.47531,0.94902,0.93516,1.11214,0.0058585,0.0058585,0.0058585
253,54508.1,1.02355,1.15412,1.12604,0.69808,0.58047,0.63693,0.47551,0.94894,0.93503,1.11207,0.005842,0.005842,0.005842
254,54722.7,1.01968,1.15349,1.1272,0.69935,0.57986,0.63722,0.47573,0.94868,0.93428,1.11192,0.0058255,0.0058255,0.0058255
255,54937,1.02134,1.16156,1.1294,0.69827,0.58068,0.63749,0.476,0.94847,0.93395,1.11178,0.005809,0.005809,0.005809
256,55151.6,1.02857,1.16322,1.13185,0.6972,0.58201,0.63795,0.47653,0.94834,0.93357,1.11168,0.0057925,0.0057925,0.0057925
257,55366.2,1.02521,1.15892,1.12939,0.69199,0.586,0.63836,0.47656,0.94823,0.93304,1.11172,0.005776,0.005776,0.005776
258,55581,1.02655,1.15562,1.12918,0.69182,0.58525,0.63851,0.47666,0.9483,0.93252,1.11164,0.0057595,0.0057595,0.0057595
259,55795.4,1.02698,1.16045,1.12715,0.69171,0.58459,0.63877,0.47685,0.94831,0.93214,1.11171,0.005743,0.005743,0.005743
260,56010.1,1.01728,1.15115,1.12663,0.69089,0.58498,0.63908,0.47707,0.9483,0.93176,1.11164,0.0057265,0.0057265,0.0057265
261,56224.5,1.0222,1.15304,1.12745,0.69724,0.58195,0.63946,0.47733,0.94851,0.93126,1.1116,0.00571,0.00571,0.00571
262,56438.7,1.01978,1.15359,1.12726,0.70194,0.57986,0.63963,0.47755,0.94849,0.93093,1.11145,0.0056935,0.0056935,0.0056935
263,56652.8,1.02535,1.15285,1.12805,0.701,0.58021,0.63977,0.47772,0.9483,0.93042,1.11131,0.005677,0.005677,0.005677
264,56867.5,1.02652,1.15608,1.13073,0.70032,0.5807,0.6399,0.4776,0.94792,0.93035,1.11098,0.0056605,0.0056605,0.0056605
265,57082.4,1.02302,1.15507,1.12814,0.69651,0.58228,0.64003,0.47777,0.94774,0.92984,1.11064,0.005644,0.005644,0.005644
266,57297.3,1.02125,1.15354,1.12743,0.69736,0.58274,0.64015,0.47769,0.94753,0.92964,1.11038,0.0056275,0.0056275,0.0056275
267,57511.8,1.01975,1.14996,1.12634,0.69791,0.58263,0.6404,0.47812,0.94745,0.92914,1.11036,0.005611,0.005611,0.005611
268,57726.8,1.02042,1.15358,1.12624,0.69584,0.58297,0.64042,0.47826,0.94726,0.92873,1.11007,0.0055945,0.0055945,0.0055945
269,57941.5,1.02124,1.15221,1.12713,0.69309,0.58397,0.64063,0.47846,0.94701,0.92839,1.10983,0.005578,0.005578,0.005578
270,58155.7,1.0226,1.14291,1.12493,0.70132,0.57943,0.64092,0.47867,0.94677,0.92811,1.10957,0.0055615,0.0055615,0.0055615
271,58370.2,1.02177,1.14554,1.12592,0.69911,0.58014,0.64123,0.47897,0.94663,0.9276,1.10952,0.005545,0.005545,0.005545
272,58584.5,1.01759,1.14394,1.1248,0.69195,0.58451,0.6418,0.47949,0.94672,0.92699,1.10951,0.0055285,0.0055285,0.0055285
273,58799.2,1.02294,1.14518,1.12478,0.69252,0.58473,0.642,0.47961,0.94652,0.92647,1.10928,0.005512,0.005512,0.005512
274,59013.7,1.01358,1.13753,1.1225,0.69338,0.58488,0.64202,0.47995,0.94654,0.92609,1.10922,0.0054955,0.0054955,0.0054955
275,59228.2,1.01818,1.14367,1.12441,0.69394,0.58487,0.64231,0.48001,0.94642,0.92581,1.10906,0.005479,0.005479,0.005479
276,59442.3,1.01922,1.14065,1.12422,0.69404,0.58569,0.64313,0.48069,0.94621,0.92525,1.1088,0.0054625,0.0054625,0.0054625
277,59656.8,1.01479,1.13589,1.12177,0.69205,0.58662,0.64318,0.4808,0.94606,0.92472,1.10861,0.005446,0.005446,0.005446
278,59871.7,1.01886,1.14192,1.12719,0.69477,0.58566,0.64302,0.48063,0.94556,0.92411,1.10817,0.0054295,0.0054295,0.0054295
279,60086,1.01717,1.13981,1.12499,0.69493,0.58599,0.6429,0.48076,0.94534,0.92371,1.108,0.005413,0.005413,0.005413
280,60300.4,1.01594,1.1414,1.12244,0.69572,0.58593,0.64325,0.48129,0.94492,0.92339,1.1077,0.0053965,0.0053965,0.0053965
281,60515.4,1.01653,1.13937,1.12322,0.69493,0.58708,0.6435,0.48146,0.9451,0.92296,1.10781,0.00538,0.00538,0.00538
282,60730,1.02264,1.13718,1.12379,0.69529,0.5869,0.64372,0.48169,0.94492,0.92299,1.10763,0.0053635,0.0053635,0.0053635
283,60944.5,1.01744,1.14189,1.12466,0.69529,0.58757,0.64387,0.48174,0.94474,0.92267,1.10749,0.005347,0.005347,0.005347
284,61159.1,1.01204,1.13096,1.12228,0.69243,0.5877,0.6436,0.48169,0.9447,0.92242,1.1075,0.0053305,0.0053305,0.0053305
285,61373.7,1.02093,1.14276,1.12393,0.69469,0.58614,0.64332,0.48154,0.94433,0.92191,1.10725,0.005314,0.005314,0.005314
286,61588.7,1.01053,1.13116,1.12014,0.6945,0.58645,0.64335,0.48154,0.94417,0.92168,1.10703,0.0052975,0.0052975,0.0052975
287,61803.5,1.01747,1.13946,1.12282,0.69473,0.5862,0.64367,0.48188,0.94391,0.92146,1.10682,0.005281,0.005281,0.005281
288,62018.7,1.0145,1.14102,1.12419,0.69541,0.58635,0.64387,0.48188,0.94364,0.92099,1.1066,0.0052645,0.0052645,0.0052645
289,62233.4,1.01653,1.13709,1.1228,0.6954,0.58803,0.64389,0.48206,0.94337,0.9205,1.10623,0.005248,0.005248,0.005248
290,62447.7,1.01272,1.13043,1.11899,0.69752,0.5869,0.64443,0.48237,0.94338,0.92025,1.10624,0.0052315,0.0052315,0.0052315
291,62662,1.00854,1.13805,1.12205,0.69915,0.58563,0.64439,0.48221,0.94327,0.92,1.10612,0.005215,0.005215,0.005215
292,62876.6,1.01299,1.13074,1.12054,0.69966,0.58533,0.64457,0.48233,0.94326,0.91965,1.10621,0.0051985,0.0051985,0.0051985
293,63091.1,1.01337,1.1324,1.12161,0.70021,0.5846,0.64473,0.48267,0.94333,0.91904,1.10618,0.005182,0.005182,0.005182
294,63306.3,1.01329,1.12897,1.12314,0.69917,0.58573,0.64474,0.48267,0.94313,0.91879,1.10602,0.0051655,0.0051655,0.0051655
295,63520.9,1.011,1.12259,1.11846,0.69775,0.58627,0.64487,0.48295,0.94293,0.91865,1.10584,0.005149,0.005149,0.005149
296,63735.4,1.01188,1.12824,1.12065,0.69653,0.58668,0.64516,0.48299,0.94263,0.91835,1.10554,0.0051325,0.0051325,0.0051325
297,63950.7,1.00921,1.12637,1.11905,0.70228,0.58766,0.64574,0.48333,0.94238,0.91809,1.10528,0.005116,0.005116,0.005116
298,64165.9,1.00845,1.1288,1.12093,0.70039,0.58903,0.64602,0.48341,0.94229,0.9176,1.10502,0.0050995,0.0050995,0.0050995
299,64380.5,1.01393,1.12611,1.1203,0.70025,0.5897,0.64679,0.4838,0.94216,0.91714,1.10494,0.005083,0.005083,0.005083
300,64595.3,1.00492,1.12683,1.12205,0.70145,0.58935,0.64721,0.48405,0.94218,0.91693,1.10509,0.0050665,0.0050665,0.0050665
301,64809.8,1.00725,1.11992,1.11695,0.70179,0.58875,0.6474,0.48427,0.94202,0.91652,1.10499,0.00505,0.00505,0.00505
302,65024.7,1.00957,1.12121,1.11774,0.69793,0.59085,0.64786,0.48435,0.94207,0.9161,1.10495,0.0050335,0.0050335,0.0050335
303,65240.1,1.00874,1.12656,1.11764,0.69843,0.59056,0.64778,0.48451,0.94204,0.91575,1.10486,0.005017,0.005017,0.005017
304,65454.1,1.0058,1.11851,1.11786,0.70023,0.59091,0.64779,0.48448,0.94204,0.91542,1.1049,0.0050005,0.0050005,0.0050005
305,65668.6,1.00733,1.129,1.11829,0.70169,0.58927,0.64791,0.48455,0.94202,0.91514,1.10475,0.004984,0.004984,0.004984
306,65883.1,1.01107,1.11984,1.11889,0.70166,0.58962,0.64813,0.48476,0.94195,0.91466,1.1046,0.0049675,0.0049675,0.0049675
307,66097.4,1.01061,1.12537,1.11873,0.70471,0.58934,0.64833,0.48496,0.94168,0.91451,1.10431,0.004951,0.004951,0.004951
308,66311.9,1.00312,1.11485,1.1183,0.70467,0.58946,0.64869,0.48485,0.94148,0.91427,1.10428,0.0049345,0.0049345,0.0049345
309,66526.2,1.00335,1.1163,1.11574,0.70478,0.59036,0.64878,0.4851,0.94132,0.91384,1.1043,0.004918,0.004918,0.004918
310,66740.4,1.00592,1.11159,1.11572,0.70643,0.58864,0.6489,0.48531,0.94114,0.91338,1.10412,0.0049015,0.0049015,0.0049015
311,66954.7,1.00309,1.11729,1.11636,0.70489,0.59039,0.64911,0.4856,0.9407,0.91295,1.10368,0.004885,0.004885,0.004885
312,67169.2,0.99838,1.11182,1.11628,0.70546,0.59077,0.64929,0.48564,0.94064,0.91235,1.1034,0.0048685,0.0048685,0.0048685
313,67384,1.00535,1.11633,1.11677,0.70489,0.5909,0.64936,0.4858,0.94049,0.91232,1.10316,0.004852,0.004852,0.004852
314,67598.6,1.00434,1.11377,1.11573,0.7057,0.59089,0.64965,0.486,0.94022,0.9119,1.10311,0.0048355,0.0048355,0.0048355
315,67813,1.00521,1.11152,1.11546,0.70518,0.59068,0.64977,0.48619,0.94008,0.91167,1.10314,0.004819,0.004819,0.004819
316,68027.8,1.0079,1.11203,1.1183,0.70552,0.5919,0.65035,0.48655,0.93988,0.91132,1.10299,0.0048025,0.0048025,0.0048025
317,68242,1.00663,1.12121,1.11951,0.70299,0.59412,0.65059,0.48657,0.93964,0.91095,1.10294,0.004786,0.004786,0.004786
318,68456.2,1.00256,1.10546,1.11409,0.70557,0.59269,0.6502,0.48647,0.93951,0.91072,1.10284,0.0047695,0.0047695,0.0047695
319,68670.7,1.0041,1.11033,1.11665,0.70482,0.59372,0.65031,0.48671,0.93924,0.91042,1.10247,0.004753,0.004753,0.004753
320,68885,1.00126,1.10458,1.11053,0.70458,0.59405,0.65081,0.48683,0.93916,0.91019,1.10222,0.0047365,0.0047365,0.0047365
321,69099.3,1.00005,1.10792,1.11316,0.70188,0.59544,0.65074,0.48685,0.93884,0.90965,1.10191,0.00472,0.00472,0.00472
322,69313.7,1.00617,1.10929,1.11601,0.70101,0.59725,0.65116,0.48714,0.93885,0.90935,1.10181,0.0047035,0.0047035,0.0047035
323,69528.3,1.00334,1.10647,1.11492,0.70455,0.59541,0.65131,0.48729,0.93873,0.9092,1.10169,0.004687,0.004687,0.004687
324,69742.8,1.00662,1.11277,1.11691,0.70755,0.59349,0.65116,0.48728,0.93851,0.909,1.10156,0.0046705,0.0046705,0.0046705
325,69957.6,1.00155,1.10616,1.11275,0.71081,0.59193,0.65159,0.48744,0.93836,0.90864,1.10135,0.004654,0.004654,0.004654
326,70172.1,0.9987,1.11189,1.11469,0.70934,0.59289,0.65187,0.48781,0.93815,0.90831,1.10122,0.0046375,0.0046375,0.0046375
327,70386.5,0.99502,1.10456,1.11074,0.70787,0.59497,0.65219,0.48796,0.93784,0.90793,1.10092,0.004621,0.004621,0.004621
328,70600.9,1.00128,1.10365,1.11304,0.70679,0.59557,0.65236,0.48805,0.93781,0.90763,1.10081,0.0046045,0.0046045,0.0046045
329,70815.6,1.00156,1.11253,1.11639,0.70304,0.59687,0.65232,0.48823,0.93764,0.90761,1.1007,0.004588,0.004588,0.004588
330,71030,0.99761,1.09773,1.11278,0.70248,0.59732,0.65247,0.48845,0.93741,0.90719,1.10049,0.0045715,0.0045715,0.0045715
331,71244.6,0.99537,1.10194,1.11161,0.70371,0.59601,0.65262,0.48852,0.93719,0.90698,1.10025,0.004555,0.004555,0.004555
332,71459.1,1.00047,1.10063,1.11332,0.70505,0.59488,0.65244,0.48843,0.93684,0.90655,1.09997,0.0045385,0.0045385,0.0045385
333,71673.3,1.00148,1.09357,1.11114,0.7072,0.59403,0.65257,0.48861,0.93653,0.90619,1.09975,0.004522,0.004522,0.004522
334,71887.4,1.00165,1.10052,1.11197,0.70871,0.59239,0.65272,0.4887,0.93617,0.9057,1.09934,0.0045055,0.0045055,0.0045055
335,72101.9,0.99285,1.09569,1.10926,0.7084,0.59212,0.65312,0.48897,0.93599,0.90532,1.09918,0.004489,0.004489,0.004489
336,72316.2,1.00103,1.09302,1.10997,0.70656,0.59428,0.6533,0.48922,0.93571,0.90504,1.09905,0.0044725,0.0044725,0.0044725
337,72531,1.00298,1.10094,1.11363,0.70549,0.59489,0.65391,0.48973,0.93542,0.90436,1.09859,0.004456,0.004456,0.004456
338,72745.6,0.99831,1.09572,1.11112,0.70556,0.59554,0.65399,0.48975,0.93524,0.90432,1.09843,0.0044395,0.0044395,0.0044395
339,72960.2,0.99109,1.09792,1.11097,0.70406,0.59615,0.65397,0.48975,0.93526,0.90408,1.09832,0.004423,0.004423,0.004423
340,73174.3,1.00036,1.09941,1.11262,0.70049,0.59677,0.65423,0.48992,0.93502,0.90369,1.09809,0.0044065,0.0044065,0.0044065
341,73388.3,0.99338,1.0996,1.11121,0.70144,0.59658,0.65386,0.48993,0.93493,0.90328,1.09803,0.00439,0.00439,0.00439
342,73602.2,0.99267,1.09254,1.11096,0.6992,0.59663,0.65397,0.49002,0.93494,0.90317,1.09789,0.0043735,0.0043735,0.0043735
343,73816.4,0.99574,1.10471,1.11205,0.70135,0.59485,0.65387,0.48984,0.93477,0.9028,1.09771,0.004357,0.004357,0.004357
344,74030.7,0.99598,1.08926,1.11024,0.7014,0.59499,0.6538,0.48988,0.93476,0.90268,1.09762,0.0043405,0.0043405,0.0043405
345,74245.4,0.99643,1.09425,1.10955,0.70116,0.59501,0.65363,0.48984,0.93462,0.90256,1.09751,0.004324,0.004324,0.004324
346,74459.6,0.9939,1.09097,1.11001,0.70327,0.595,0.65381,0.48988,0.9345,0.90267,1.09732,0.0043075,0.0043075,0.0043075
347,74673.9,1.00273,1.0966,1.1141,0.70461,0.59377,0.65421,0.48997,0.93436,0.9023,1.09705,0.004291,0.004291,0.004291
348,74888.2,0.99957,1.08957,1.11055,0.70368,0.59442,0.65424,0.49033,0.93405,0.90201,1.09677,0.0042745,0.0042745,0.0042745
349,75102.9,0.99264,1.08595,1.10774,0.70168,0.59579,0.65442,0.49055,0.93388,0.90161,1.09663,0.004258,0.004258,0.004258
350,75316.9,0.99038,1.09376,1.11074,0.70095,0.59517,0.65486,0.49088,0.93365,0.90085,1.09647,0.0042415,0.0042415,0.0042415
351,75531.2,0.99904,1.08707,1.10899,0.69925,0.59587,0.65487,0.49092,0.93367,0.90063,1.09663,0.004225,0.004225,0.004225
352,75745.4,0.98852,1.08836,1.10986,0.6967,0.59738,0.65482,0.49112,0.93361,0.90024,1.0965,0.0042085,0.0042085,0.0042085
353,75959.9,0.99388,1.08782,1.10919,0.69695,0.59688,0.65489,0.49106,0.93321,0.89992,1.09621,0.004192,0.004192,0.004192
354,76174.1,0.99059,1.08848,1.10773,0.69575,0.59798,0.65514,0.4912,0.93307,0.89981,1.09599,0.0041755,0.0041755,0.0041755
355,76388.5,0.98666,1.08863,1.10715,0.69536,0.59859,0.6552,0.49124,0.93286,0.89976,1.09585,0.004159,0.004159,0.004159
356,76602.3,0.98814,1.07668,1.10622,0.69583,0.59813,0.65534,0.49136,0.93285,0.89966,1.09597,0.0041425,0.0041425,0.0041425
357,76817,0.9925,1.08673,1.10888,0.69436,0.59932,0.65575,0.49153,0.93264,0.8994,1.09573,0.004126,0.004126,0.004126
358,77031.4,0.98647,1.07902,1.10566,0.69194,0.60268,0.65615,0.49149,0.93249,0.899,1.09549,0.0041095,0.0041095,0.0041095
359,77245.4,0.98973,1.08674,1.10957,0.69299,0.60207,0.65634,0.49167,0.9325,0.89882,1.09542,0.004093,0.004093,0.004093
360,77459.7,0.99253,1.0789,1.10703,0.69492,0.60178,0.65624,0.49189,0.93242,0.89875,1.09532,0.0040765,0.0040765,0.0040765
361,77674.3,0.99114,1.08088,1.10496,0.69703,0.59817,0.65635,0.49204,0.93245,0.89836,1.09515,0.00406,0.00406,0.00406
362,77889.9,0.9908,1.08089,1.10669,0.69743,0.59809,0.65653,0.49215,0.93213,0.898,1.09498,0.0040435,0.0040435,0.0040435
363,78105,0.98715,1.07735,1.10396,0.69824,0.59742,0.65683,0.49256,0.93192,0.89781,1.09487,0.004027,0.004027,0.004027
364,78319.7,0.98744,1.07884,1.10647,0.69872,0.59758,0.65701,0.49266,0.93177,0.89723,1.0948,0.0040105,0.0040105,0.0040105
365,78534.7,0.98943,1.07849,1.10684,0.69956,0.59702,0.65719,0.49281,0.9316,0.89732,1.09467,0.003994,0.003994,0.003994
366,78748.9,0.99158,1.07549,1.10536,0.69989,0.59766,0.65729,0.49312,0.93157,0.89705,1.09461,0.0039775,0.0039775,0.0039775
367,78963.6,0.98417,1.06782,1.10265,0.69957,0.59847,0.65751,0.4932,0.93122,0.89689,1.09425,0.003961,0.003961,0.003961
368,79178.6,0.98707,1.07748,1.10753,0.71211,0.59746,0.65741,0.49324,0.93119,0.89645,1.09421,0.0039445,0.0039445,0.0039445
369,79393.2,0.99047,1.07429,1.1049,0.71238,0.59736,0.65769,0.49335,0.93106,0.89619,1.094,0.003928,0.003928,0.003928
370,79608.2,0.98055,1.06934,1.10314,0.71294,0.59747,0.65752,0.49349,0.9309,0.89603,1.09384,0.0039115,0.0039115,0.0039115
371,79822.9,0.99196,1.08339,1.10811,0.71551,0.59617,0.65746,0.49354,0.93069,0.8959,1.09361,0.003895,0.003895,0.003895
372,80037.6,0.9862,1.07079,1.1048,0.71453,0.59598,0.65808,0.49371,0.93056,0.89578,1.09347,0.0038785,0.0038785,0.0038785
373,80252.3,0.98821,1.07607,1.1055,0.70869,0.59934,0.6585,0.49408,0.93048,0.89564,1.09337,0.003862,0.003862,0.003862
374,80466.8,0.98506,1.06807,1.10338,0.7104,0.59829,0.65874,0.49385,0.93046,0.89557,1.09344,0.0038455,0.0038455,0.0038455
375,80681.1,0.98683,1.07481,1.1045,0.71084,0.59825,0.65869,0.49399,0.93021,0.89482,1.09316,0.003829,0.003829,0.003829
376,80895.7,0.98477,1.07251,1.10558,0.71378,0.59712,0.65871,0.49432,0.93007,0.89423,1.09315,0.0038125,0.0038125,0.0038125
377,81110.4,0.98083,1.06445,1.10168,0.71348,0.5974,0.65915,0.49422,0.92977,0.89364,1.09278,0.003796,0.003796,0.003796
