epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,57235.3,0.94981,1.06088,1.11496,0.70229,0.58046,0.64237,0.48522,0.9122,0.91334,1.13596,0.0069145,0.0069145,0.0069145
189,57538.1,0.94435,1.05541,1.11067,0.70453,0.57881,0.64276,0.48553,0.91185,0.91227,1.13554,0.006898,0.006898,0.006898
190,57845.8,0.93983,1.05396,1.10938,0.6998,0.58153,0.64292,0.486,0.91135,0.91163,1.13519,0.0068815,0.0068815,0.0068815
191,58150,0.9463,1.05096,1.11549,0.69893,0.58217,0.64318,0.48624,0.91112,0.91103,1.13502,0.006865,0.006865,0.006865
192,58455,0.94495,1.05858,1.1141,0.6925,0.58677,0.64364,0.48642,0.91095,0.91028,1.13475,0.0068485,0.0068485,0.0068485
193,58758.2,0.94105,1.05275,1.11117,0.69105,0.5892,0.64405,0.4865,0.91061,0.90933,1.13436,0.006832,0.006832,0.006832
194,59062.4,0.94061,1.05709,1.11124,0.69092,0.59061,0.64449,0.487,0.91055,0.90883,1.13428,0.0068155,0.0068155,0.0068155
195,59366.4,0.94668,1.05165,1.1111,0.69233,0.59017,0.64483,0.48737,0.91029,0.90807,1.13405,0.006799,0.006799,0.006799
196,59670.8,0.94443,1.05406,1.11224,0.69707,0.58614,0.64528,0.48778,0.91007,0.90724,1.13384,0.0067825,0.0067825,0.0067825
197,59976.5,0.94042,1.05274,1.11103,0.69431,0.58916,0.64565,0.48819,0.91003,0.90677,1.13366,0.006766,0.006766,0.006766
198,60280.4,0.94639,1.05406,1.11481,0.69756,0.58729,0.64577,0.48819,0.90978,0.90618,1.13328,0.0067495,0.0067495,0.0067495
199,60584.1,0.94867,1.05589,1.1154,0.69618,0.58848,0.64632,0.48885,0.90955,0.90533,1.13307,0.006733,0.006733,0.006733
200,60888,0.94177,1.0448,1.1122,0.70212,0.58532,0.64631,0.48887,0.90921,0.90463,1.13272,0.0067165,0.0067165,0.0067165
201,61190.7,0.94036,1.04507,1.11011,0.69903,0.58891,0.64661,0.48914,0.90882,0.90401,1.13248,0.0067,0.0067,0.0067
202,61494.6,0.93869,1.04741,1.11088,0.69996,0.58754,0.6469,0.48941,0.90865,0.9034,1.1322,0.0066835,0.0066835,0.0066835
203,61797.7,0.94077,1.04953,1.11325,0.69745,0.58852,0.64723,0.48946,0.90857,0.90315,1.13207,0.006667,0.006667,0.006667
204,62101.8,0.93754,1.04226,1.10795,0.69647,0.58984,0.64718,0.48992,0.90836,0.90278,1.13186,0.0066505,0.0066505,0.0066505
205,62405.1,0.93602,1.04683,1.10973,0.70152,0.58664,0.64722,0.49042,0.90825,0.90236,1.13158,0.006634,0.006634,0.006634
206,62708.2,0.94221,1.04728,1.11216,0.69897,0.58965,0.64756,0.49057,0.90808,0.90195,1.13142,0.0066175,0.0066175,0.0066175
207,63011.4,0.93455,1.04154,1.10785,0.69694,0.5909,0.64781,0.49061,0.90796,0.90114,1.13135,0.006601,0.006601,0.006601
208,63314.7,0.94746,1.04665,1.11074,0.69595,0.59202,0.64807,0.49079,0.90784,0.90093,1.13092,0.0065845,0.0065845,0.0065845
209,63619.4,0.9352,1.04585,1.11185,0.69703,0.59201,0.64827,0.4908,0.90781,0.90022,1.13074,0.006568,0.006568,0.006568
210,63924.6,0.93671,1.03974,1.10651,0.69703,0.59297,0.64876,0.49142,0.90761,0.89973,1.13039,0.0065515,0.0065515,0.0065515
211,64226.6,0.94072,1.04187,1.11076,0.6932,0.59572,0.64886,0.49168,0.90737,0.89945,1.12995,0.006535,0.006535,0.006535
212,64529.7,0.93699,1.03276,1.10996,0.69395,0.59548,0.6492,0.49188,0.9073,0.89891,1.12988,0.0065185,0.0065185,0.0065185
213,64834,0.93867,1.03217,1.10728,0.69041,0.59682,0.64968,0.49206,0.90695,0.89849,1.12961,0.006502,0.006502,0.006502
214,65136.8,0.93465,1.04041,1.10776,0.6945,0.59409,0.64987,0.4923,0.90667,0.89796,1.12936,0.0064855,0.0064855,0.0064855
215,65440.1,0.93622,1.03529,1.10373,0.6972,0.59221,0.65017,0.49266,0.90663,0.89755,1.12912,0.006469,0.006469,0.006469
216,65743.1,0.93132,1.03596,1.10454,0.70013,0.59138,0.65049,0.49291,0.9066,0.89717,1.12901,0.0064525,0.0064525,0.0064525
217,66046.4,0.94145,1.03681,1.10915,0.69592,0.59437,0.65093,0.49308,0.90645,0.89649,1.12889,0.006436,0.006436,0.006436
218,66349.8,0.9387,1.04047,1.107,0.69842,0.593,0.65108,0.49313,0.90611,0.89605,1.12862,0.0064195,0.0064195,0.0064195
219,66653.4,0.93231,1.03457,1.10636,0.6988,0.59298,0.65093,0.49306,0.90595,0.89527,1.12836,0.006403,0.006403,0.006403
220,66956,0.94063,1.03286,1.1095,0.69592,0.59509,0.65139,0.49347,0.90569,0.89473,1.12814,0.0063865,0.0063865,0.0063865
221,67259.8,0.93051,1.03477,1.10636,0.69595,0.59572,0.65161,0.49368,0.90576,0.89427,1.12814,0.00637,0.00637,0.00637
222,67564.3,0.92704,1.02268,1.10177,0.69349,0.59771,0.65175,0.49396,0.90557,0.89372,1.12796,0.0063535,0.0063535,0.0063535
223,67867.1,0.9429,1.03691,1.10766,0.68709,0.60194,0.65204,0.49433,0.90568,0.89313,1.12797,0.006337,0.006337,0.006337
224,68169.9,0.93388,1.02898,1.10227,0.69303,0.5985,0.65213,0.49412,0.90557,0.89284,1.12794,0.0063205,0.0063205,0.0063205
225,68473.1,0.93662,1.03568,1.10761,0.69575,0.59757,0.65232,0.49448,0.90529,0.89206,1.12765,0.006304,0.006304,0.006304
226,68777.5,0.93555,1.03113,1.10553,0.69481,0.59834,0.65272,0.49494,0.90512,0.89151,1.12755,0.0062875,0.0062875,0.0062875
227,69080.3,0.92855,1.02877,1.10525,0.69617,0.59724,0.65264,0.49515,0.90499,0.8909,1.12726,0.006271,0.006271,0.006271
228,69384,0.93827,1.03434,1.10812,0.68866,0.5984,0.65248,0.495,0.90508,0.89058,1.12714,0.0062545,0.0062545,0.0062545
229,69706.3,0.93287,1.02186,1.10229,0.6875,0.59987,0.65333,0.49526,0.90489,0.89018,1.12677,0.006238,0.006238,0.006238
230,70060.2,0.93311,1.02203,1.10051,0.68413,0.60199,0.65344,0.49537,0.90475,0.88983,1.12657,0.0062215,0.0062215,0.0062215
231,70385.3,0.92932,1.02788,1.10192,0.68896,0.60006,0.65364,0.49548,0.90448,0.88936,1.12628,0.006205,0.006205,0.006205
232,70689.5,0.93597,1.02461,1.106,0.69024,0.5992,0.65407,0.49552,0.90408,0.88884,1.126,0.0061885,0.0061885,0.0061885
233,70993.2,0.93102,1.02076,1.1038,0.69329,0.59684,0.65347,0.49528,0.90413,0.88843,1.12586,0.006172,0.006172,0.006172
234,71297.2,0.93166,1.01785,1.10324,0.69316,0.59825,0.65413,0.49578,0.90389,0.88795,1.12555,0.0061555,0.0061555,0.0061555
235,71601.6,0.92723,1.02634,1.10038,0.69181,0.59933,0.6545,0.49607,0.90382,0.88719,1.12535,0.006139,0.006139,0.006139
236,71906.2,0.93,1.02138,1.10306,0.69623,0.5978,0.65489,0.4963,0.90369,0.88688,1.12512,0.0061225,0.0061225,0.0061225
237,72209,0.92711,1.01979,1.1018,0.69809,0.59826,0.65522,0.49624,0.90371,0.88639,1.12513,0.006106,0.006106,0.006106
238,72511.8,0.92862,1.02146,1.1023,0.69877,0.59853,0.65542,0.49655,0.90348,0.88603,1.12494,0.0060895,0.0060895,0.0060895
239,72814.9,0.92672,1.00853,1.10064,0.69587,0.60011,0.65565,0.49659,0.90316,0.88567,1.12471,0.006073,0.006073,0.006073
240,73118.6,0.93734,1.02005,1.10321,0.69774,0.59948,0.65558,0.49648,0.9029,0.88551,1.12454,0.0060565,0.0060565,0.0060565
241,73421.6,0.92761,1.0164,1.1029,0.69799,0.60034,0.65547,0.49638,0.903,0.88549,1.12451,0.00604,0.00604,0.00604
242,73725.6,0.9327,1.02183,1.105,0.69642,0.6006,0.6556,0.49688,0.90298,0.88514,1.12438,0.0060235,0.0060235,0.0060235
243,74029.1,0.93187,1.01922,1.10315,0.70013,0.59875,0.65596,0.49697,0.90284,0.88484,1.12409,0.006007,0.006007,0.006007
244,74332.3,0.92687,1.02156,1.10178,0.69965,0.59963,0.65622,0.49741,0.90274,0.8843,1.12392,0.0059905,0.0059905,0.0059905
245,74634.8,0.93244,1.01845,1.10523,0.69276,0.60105,0.65589,0.49723,0.9025,0.88385,1.12374,0.005974,0.005974,0.005974
246,74939.3,0.92646,1.01962,1.10166,0.69793,0.60173,0.65637,0.49745,0.90231,0.88323,1.12344,0.0059575,0.0059575,0.0059575
247,75242.6,0.92654,1.00766,1.0978,0.69946,0.60073,0.65665,0.49751,0.90203,0.88258,1.12325,0.005941,0.005941,0.005941
248,75546.4,0.92511,1.01551,1.09935,0.69751,0.60245,0.65684,0.4977,0.90184,0.88223,1.12306,0.0059245,0.0059245,0.0059245
249,75849.6,0.92472,1.01624,1.09971,0.69813,0.6021,0.65699,0.49768,0.90153,0.88173,1.12271,0.005908,0.005908,0.005908
250,76154.1,0.92716,1.00844,1.09894,0.69953,0.60195,0.65709,0.49777,0.90121,0.88118,1.12234,0.0058915,0.0058915,0.0058915
251,76457.5,0.92808,1.01592,1.10244,0.69883,0.60249,0.6574,0.49809,0.9014,0.88069,1.12241,0.005875,0.005875,0.005875
252,76761.5,0.92468,1.01626,1.10025,0.69928,0.60269,0.65777,0.49847,0.90123,0.8804,1.12216,0.0058585,0.0058585,0.0058585
253,77065.8,0.92849,1.01587,1.10189,0.70367,0.59788,0.65792,0.49842,0.90082,0.87941,1.12188,0.005842,0.005842,0.005842
254,77368.5,0.92336,1.00566,1.09861,0.70606,0.59535,0.65804,0.49867,0.9007,0.87931,1.12169,0.0058255,0.0058255,0.0058255
255,77672.3,0.92061,0.99967,1.09732,0.70286,0.60261,0.6586,0.49897,0.90036,0.87876,1.12119,0.005809,0.005809,0.005809
256,77975.7,0.9212,1.01253,1.09982,0.70371,0.6004,0.65842,0.49884,0.9003,0.87837,1.12113,0.0057925,0.0057925,0.0057925
257,78278.9,0.92761,1.00532,1.09833,0.70184,0.60131,0.65859,0.49904,0.90016,0.87793,1.12128,0.005776,0.005776,0.005776
258,78582.3,0.9271,1.00878,1.10137,0.70127,0.60064,0.65839,0.49893,0.89991,0.87764,1.12108,0.0057595,0.0057595,0.0057595
259,78886.6,0.92266,1.00589,1.0983,0.70141,0.59862,0.65846,0.499,0.89963,0.87751,1.12085,0.005743,0.005743,0.005743
260,79189.8,0.91634,0.99855,1.0969,0.7051,0.59931,0.65869,0.49897,0.89917,0.87691,1.12053,0.0057265,0.0057265,0.0057265
261,79492.5,0.92647,1.00765,1.10203,0.70435,0.59957,0.65874,0.49924,0.89911,0.87627,1.12057,0.00571,0.00571,0.00571
262,79795.6,0.92062,1.00805,1.09731,0.70246,0.60061,0.65922,0.49953,0.89892,0.87609,1.12026,0.0056935,0.0056935,0.0056935
263,80099.6,0.91983,1.00575,1.0976,0.70016,0.60255,0.65943,0.49994,0.89889,0.87566,1.12008,0.005677,0.005677,0.005677
264,80402.4,0.91742,1.00016,1.09497,0.70163,0.60004,0.65944,0.50007,0.89874,0.87546,1.11989,0.0056605,0.0056605,0.0056605
265,80706.3,0.91282,0.99834,1.09714,0.70287,0.60325,0.65982,0.50037,0.89845,0.87504,1.11962,0.005644,0.005644,0.005644
266,81009,0.92044,0.99762,1.09685,0.7035,0.60358,0.66012,0.50035,0.89856,0.87431,1.11971,0.0056275,0.0056275,0.0056275
267,81313.1,0.91461,0.99488,1.0947,0.70165,0.60502,0.66037,0.50104,0.89821,0.87406,1.11949,0.005611,0.005611,0.005611
268,81616.1,0.91726,0.99834,1.09657,0.70443,0.60344,0.66026,0.50086,0.89809,0.87387,1.11949,0.0055945,0.0055945,0.0055945
269,81919.3,0.91759,1.00277,1.09705,0.70416,0.60284,0.66043,0.50106,0.89819,0.87363,1.11959,0.005578,0.005578,0.005578
270,82222.4,0.92361,0.99954,1.09771,0.70474,0.60319,0.66083,0.50148,0.89792,0.87337,1.11952,0.0055615,0.0055615,0.0055615
271,82526.1,0.91835,1.00068,1.09891,0.70335,0.60478,0.66097,0.50162,0.89746,0.87313,1.11931,0.005545,0.005545,0.005545
272,82829.3,0.92051,0.99945,1.10015,0.70569,0.60473,0.66118,0.50175,0.89737,0.87299,1.11943,0.0055285,0.0055285,0.0055285
273,83132.6,0.9198,0.99362,1.09452,0.70389,0.60595,0.66101,0.5016,0.89706,0.8728,1.1192,0.005512,0.005512,0.005512
274,83435.8,0.91739,0.99525,1.09583,0.70597,0.60432,0.66112,0.50188,0.89673,0.87252,1.11907,0.0054955,0.0054955,0.0054955
275,83738.5,0.92219,0.99568,1.09658,0.70481,0.60476,0.66179,0.50215,0.8965,0.87227,1.11878,0.005479,0.005479,0.005479
276,84042.2,0.92052,0.99825,1.09337,0.70759,0.60212,0.66206,0.50241,0.89648,0.87182,1.11861,0.0054625,0.0054625,0.0054625
277,84345.2,0.9155,0.99143,1.09388,0.70466,0.6054,0.66234,0.50261,0.89642,0.87146,1.11848,0.005446,0.005446,0.005446
278,84648.3,0.9209,0.99837,1.09635,0.70337,0.60716,0.66288,0.50312,0.8963,0.87095,1.11832,0.0054295,0.0054295,0.0054295
279,84951.7,0.91889,0.99008,1.09344,0.70499,0.60663,0.66301,0.50332,0.89636,0.87039,1.11836,0.005413,0.005413,0.005413
280,85255.9,0.91389,0.99089,1.09492,0.70538,0.60663,0.66302,0.50345,0.89629,0.87009,1.11832,0.0053965,0.0053965,0.0053965
281,85559.8,0.91455,0.9953,1.09465,0.70089,0.60737,0.66312,0.50334,0.89638,0.86945,1.11838,0.00538,0.00538,0.00538
282,85863.4,0.91166,0.98958,1.09236,0.70032,0.60874,0.66341,0.50378,0.89607,0.86919,1.11802,0.0053635,0.0053635,0.0053635
283,86166.5,0.91256,0.98283,1.09317,0.7003,0.60994,0.66347,0.50385,0.89603,0.8686,1.11797,0.005347,0.005347,0.005347
284,86470.8,0.91561,0.99351,1.09547,0.69823,0.60986,0.66374,0.50417,0.89591,0.86795,1.11772,0.0053305,0.0053305,0.0053305
285,86773.9,0.91661,0.98641,1.09318,0.70139,0.60753,0.66385,0.50427,0.89567,0.86763,1.11747,0.005314,0.005314,0.005314
286,87079.4,0.91254,0.98724,1.09177,0.71128,0.60197,0.66447,0.50424,0.89561,0.86723,1.11736,0.0052975,0.0052975,0.0052975
287,87383.2,0.90798,0.98172,1.08907,0.70741,0.6022,0.66468,0.5045,0.89563,0.86692,1.11738,0.005281,0.005281,0.005281
288,87687,0.9109,0.98983,1.09325,0.7065,0.60391,0.66472,0.50474,0.8954,0.86659,1.1171,0.0052645,0.0052645,0.0052645
289,87990.1,0.90917,0.97993,1.08852,0.70656,0.60471,0.66493,0.5047,0.8952,0.86632,1.11691,0.005248,0.005248,0.005248
290,88293.6,0.91266,0.9834,1.09108,0.71293,0.60078,0.66516,0.50524,0.89517,0.86582,1.1168,0.0052315,0.0052315,0.0052315
291,88596.3,0.9066,0.97823,1.09097,0.70735,0.60407,0.66568,0.50569,0.89502,0.86543,1.11658,0.005215,0.005215,0.005215
292,88900.5,0.90991,0.98895,1.09205,0.70882,0.60333,0.66601,0.50603,0.89471,0.86521,1.11629,0.0051985,0.0051985,0.0051985
293,89204,0.90988,0.9835,1.0894,0.71693,0.59798,0.66606,0.50618,0.89461,0.86511,1.11602,0.005182,0.005182,0.005182
294,89508.2,0.90605,0.98469,1.09223,0.72216,0.5958,0.66669,0.50637,0.89465,0.86517,1.11605,0.0051655,0.0051655,0.0051655
295,89812.4,0.91682,0.98365,1.09265,0.72533,0.59545,0.66662,0.50627,0.89443,0.86508,1.11576,0.005149,0.005149,0.005149
296,90116.1,0.90816,0.98092,1.08881,0.72159,0.59715,0.66657,0.50633,0.89425,0.86464,1.11561,0.0051325,0.0051325,0.0051325
297,90420.2,0.91024,0.98445,1.08996,0.72017,0.59739,0.66683,0.5065,0.8941,0.86401,1.11565,0.005116,0.005116,0.005116
298,90723.8,0.90843,0.98248,1.09038,0.71974,0.59769,0.66692,0.50674,0.89384,0.86378,1.11534,0.0050995,0.0050995,0.0050995
299,91027.5,0.91531,0.98456,1.0904,0.72149,0.5968,0.66712,0.50705,0.89389,0.86365,1.1152,0.005083,0.005083,0.005083
300,91331.5,0.91297,0.98257,1.09153,0.71599,0.59851,0.6671,0.50701,0.89375,0.86344,1.11511,0.0050665,0.0050665,0.0050665
301,91635.8,0.9095,0.975,1.08922,0.7133,0.60065,0.66719,0.50729,0.89356,0.86298,1.11475,0.00505,0.00505,0.00505
302,91940,0.90917,0.97473,1.08888,0.71396,0.59995,0.66742,0.50714,0.89341,0.86266,1.11471,0.0050335,0.0050335,0.0050335
303,92243.6,0.90907,0.97726,1.0908,0.71295,0.60051,0.66766,0.50767,0.89346,0.86234,1.11464,0.005017,0.005017,0.005017
304,92547.4,0.90963,0.97304,1.08995,0.70875,0.60276,0.66748,0.50787,0.89323,0.86196,1.1144,0.0050005,0.0050005,0.0050005
305,92852,0.91307,0.97745,1.08841,0.70685,0.60513,0.66796,0.508,0.89314,0.86154,1.11423,0.004984,0.004984,0.004984
306,93156.5,0.9058,0.97456,1.08823,0.70455,0.60731,0.66804,0.50821,0.89299,0.86111,1.114,0.0049675,0.0049675,0.0049675
307,93460.1,0.90566,0.96516,1.08469,0.70777,0.60481,0.66793,0.50812,0.89261,0.86057,1.11351,0.004951,0.004951,0.004951
308,93763.9,0.9112,0.97344,1.08792,0.70484,0.60704,0.66835,0.50821,0.89234,0.86032,1.11315,0.0049345,0.0049345,0.0049345
309,94065.6,0.91021,0.97311,1.08587,0.69087,0.61623,0.66856,0.50841,0.89231,0.86003,1.11295,0.004918,0.004918,0.004918
310,94369.4,0.91197,0.97424,1.08941,0.68613,0.62209,0.66869,0.50843,0.89234,0.85978,1.11287,0.0049015,0.0049015,0.0049015
311,94674,0.90693,0.9689,1.08536,0.68527,0.62221,0.66848,0.50844,0.89218,0.85935,1.1126,0.004885,0.004885,0.004885
312,94979.3,0.90165,0.96159,1.08276,0.68405,0.62266,0.66871,0.50861,0.89207,0.85936,1.11241,0.0048685,0.0048685,0.0048685
313,95282.9,0.9078,0.97223,1.08799,0.69151,0.61703,0.66876,0.50847,0.89189,0.85915,1.11211,0.004852,0.004852,0.004852
314,95586.2,0.90233,0.96188,1.08602,0.69097,0.61859,0.66858,0.50849,0.89176,0.85862,1.11202,0.0048355,0.0048355,0.0048355
315,95890.3,0.9052,0.96911,1.08681,0.69315,0.61743,0.66893,0.50865,0.89149,0.85814,1.11169,0.004819,0.004819,0.004819
316,96192.8,0.90368,0.9644,1.08456,0.69486,0.61696,0.66887,0.50877,0.89149,0.85798,1.11167,0.0048025,0.0048025,0.0048025
317,96495.7,0.90412,0.96819,1.08717,0.69573,0.61705,0.66923,0.50908,0.89129,0.85784,1.11151,0.004786,0.004786,0.004786
318,96798.5,0.89762,0.96172,1.08539,0.69334,0.61777,0.66948,0.50902,0.89111,0.85755,1.11135,0.0047695,0.0047695,0.0047695
319,97102.9,0.91056,0.97087,1.08737,0.69579,0.61713,0.66956,0.50924,0.8911,0.85732,1.11127,0.004753,0.004753,0.004753
320,97406.6,0.90845,0.96295,1.08484,0.69658,0.61633,0.6698,0.50946,0.89121,0.85686,1.11141,0.0047365,0.0047365,0.0047365
321,97709.4,0.90645,0.96678,1.0846,0.69987,0.61454,0.6698,0.50957,0.8911,0.85645,1.11122,0.00472,0.00472,0.00472
322,98012.7,0.90473,0.95698,1.08245,0.70251,0.61275,0.67005,0.50962,0.89077,0.85588,1.11099,0.0047035,0.0047035,0.0047035
323,98315.9,0.90111,0.96682,1.08436,0.69941,0.61706,0.6702,0.51006,0.89059,0.85561,1.11086,0.004687,0.004687,0.004687
324,98619.7,0.90058,0.96864,1.08678,0.70326,0.61539,0.67115,0.51046,0.89054,0.85491,1.11077,0.0046705,0.0046705,0.0046705
325,98923.3,0.9004,0.95813,1.08625,0.69982,0.61813,0.67145,0.51076,0.8903,0.85449,1.11056,0.004654,0.004654,0.004654
326,99227.1,0.90325,0.96213,1.08706,0.70058,0.61751,0.67141,0.51089,0.89011,0.85438,1.11046,0.0046375,0.0046375,0.0046375
327,99530.7,0.8989,0.96322,1.0841,0.69921,0.61872,0.67168,0.51114,0.88972,0.85416,1.11028,0.004621,0.004621,0.004621
328,99834.7,0.89456,0.95705,1.08125,0.70114,0.6163,0.67187,0.51116,0.88934,0.85399,1.10999,0.0046045,0.0046045,0.0046045
329,100137,0.8941,0.95347,1.08097,0.69963,0.61782,0.67209,0.51136,0.88922,0.85377,1.1096,0.004588,0.004588,0.004588
330,100441,0.90388,0.95459,1.08409,0.69997,0.61882,0.67239,0.51152,0.88903,0.85331,1.10945,0.0045715,0.0045715,0.0045715
331,100745,0.89866,0.95594,1.08197,0.70226,0.61838,0.67262,0.51175,0.8886,0.85291,1.10915,0.004555,0.004555,0.004555
332,101048,0.90427,0.95822,1.08479,0.70574,0.6157,0.67259,0.51198,0.88843,0.85289,1.10913,0.0045385,0.0045385,0.0045385
333,101351,0.904,0.95451,1.08209,0.70642,0.6154,0.67255,0.5121,0.88834,0.85258,1.10883,0.004522,0.004522,0.004522
334,101655,0.90097,0.95449,1.07954,0.70937,0.61355,0.67282,0.51209,0.88809,0.85212,1.1085,0.0045055,0.0045055,0.0045055
335,101958,0.90454,0.95857,1.08511,0.71258,0.61146,0.67288,0.51227,0.88789,0.85204,1.10842,0.004489,0.004489,0.004489
336,102262,0.89446,0.94727,1.07973,0.71357,0.61152,0.6731,0.51243,0.8876,0.85192,1.10833,0.0044725,0.0044725,0.0044725
337,102566,0.89604,0.95432,1.0797,0.71648,0.61048,0.67399,0.51307,0.88736,0.85161,1.10815,0.004456,0.004456,0.004456
338,102870,0.89951,0.95021,1.08322,0.71885,0.61038,0.67423,0.51341,0.8875,0.85111,1.10842,0.0044395,0.0044395,0.0044395
339,103173,0.89488,0.94504,1.07774,0.71815,0.61033,0.67468,0.51355,0.88723,0.85094,1.10815,0.004423,0.004423,0.004423
340,103476,0.89954,0.95186,1.08217,0.72056,0.60958,0.67515,0.51373,0.88731,0.85067,1.10803,0.0044065,0.0044065,0.0044065
341,103780,0.89417,0.95225,1.08131,0.7192,0.60991,0.67529,0.51391,0.88698,0.85043,1.10763,0.00439,0.00439,0.00439
342,104083,0.89921,0.95455,1.07955,0.71675,0.61221,0.67555,0.51408,0.88656,0.85031,1.10739,0.0043735,0.0043735,0.0043735
343,104466,0.89829,0.94635,1.08145,0.71962,0.61054,0.67558,0.51391,0.88638,0.85006,1.10721,0.004357,0.004357,0.004357
344,104798,0.89753,0.94711,1.07976,0.71966,0.61119,0.67544,0.51418,0.88621,0.84966,1.10701,0.0043405,0.0043405,0.0043405
345,105103,0.89859,0.95027,1.08236,0.72001,0.6104,0.67587,0.51431,0.88598,0.84875,1.10679,0.004324,0.004324,0.004324
346,105457,0.89574,0.94576,1.07975,0.71952,0.61128,0.67626,0.51482,0.88567,0.84824,1.10665,0.0043075,0.0043075,0.0043075
347,105809,0.8955,0.94807,1.08073,0.71728,0.61203,0.67653,0.51488,0.88536,0.84772,1.10636,0.004291,0.004291,0.004291
348,106162,0.89597,0.94436,1.0826,0.71494,0.61408,0.67663,0.5152,0.88491,0.84731,1.10614,0.0042745,0.0042745,0.0042745
349,106512,0.89707,0.94414,1.08138,0.7114,0.61554,0.67667,0.51534,0.88454,0.84677,1.1061,0.004258,0.004258,0.004258
350,106863,0.89375,0.94568,1.07852,0.70859,0.61654,0.67674,0.51533,0.88445,0.84641,1.106,0.0042415,0.0042415,0.0042415
351,107197,0.90022,0.94523,1.08206,0.70616,0.6193,0.67683,0.51554,0.88434,0.84611,1.10583,0.004225,0.004225,0.004225
352,107500,0.89593,0.94952,1.08036,0.70852,0.61721,0.67701,0.51545,0.88419,0.84562,1.10567,0.0042085,0.0042085,0.0042085
353,107803,0.89685,0.94577,1.08278,0.70891,0.61804,0.67709,0.51575,0.88407,0.84546,1.10554,0.004192,0.004192,0.004192
354,108109,0.89263,0.93734,1.07971,0.71014,0.61776,0.67724,0.51612,0.88407,0.84523,1.10555,0.0041755,0.0041755,0.0041755
355,108415,0.89067,0.93782,1.07727,0.70919,0.6189,0.67713,0.51608,0.88422,0.84489,1.10557,0.004159,0.004159,0.004159
356,108719,0.89446,0.94199,1.0775,0.71062,0.61904,0.67731,0.51611,0.88424,0.84445,1.1054,0.0041425,0.0041425,0.0041425
357,109023,0.89324,0.93457,1.07638,0.70934,0.61944,0.67778,0.51633,0.88423,0.84443,1.10528,0.004126,0.004126,0.004126
358,109328,0.88897,0.93344,1.07394,0.70972,0.61979,0.67819,0.51638,0.88366,0.84412,1.10473,0.0041095,0.0041095,0.0041095
359,109633,0.88821,0.932,1.07598,0.70954,0.62007,0.67855,0.5169,0.88366,0.8437,1.10467,0.004093,0.004093,0.004093
360,109936,0.89097,0.9293,1.07565,0.71251,0.6202,0.67865,0.51701,0.8834,0.84325,1.10479,0.0040765,0.0040765,0.0040765
361,110240,0.88918,0.92658,1.07611,0.71198,0.62076,0.67916,0.51748,0.8835,0.84296,1.1049,0.00406,0.00406,0.00406
362,110544,0.89061,0.9364,1.07692,0.71735,0.61745,0.67933,0.51757,0.88333,0.8428,1.10463,0.0040435,0.0040435,0.0040435
363,110849,0.8895,0.93896,1.07808,0.71869,0.61652,0.67954,0.51777,0.88328,0.84253,1.1043,0.004027,0.004027,0.004027
364,111154,0.88672,0.92748,1.07559,0.71812,0.61749,0.67979,0.51779,0.88322,0.8421,1.10414,0.0040105,0.0040105,0.0040105
365,111458,0.89094,0.92702,1.07649,0.71835,0.61704,0.67994,0.51797,0.88322,0.84186,1.10403,0.003994,0.003994,0.003994
366,111762,0.88552,0.9241,1.07422,0.71451,0.6197,0.68014,0.51834,0.88336,0.84199,1.1042,0.0039775,0.0039775,0.0039775
367,112066,0.88912,0.92681,1.07436,0.71579,0.61978,0.68009,0.5184,0.8834,0.84187,1.10415,0.003961,0.003961,0.003961
368,112370,0.88631,0.9321,1.07657,0.7142,0.62109,0.68025,0.51862,0.88356,0.84196,1.10433,0.0039445,0.0039445,0.0039445
369,112674,0.88217,0.91878,1.07161,0.71408,0.62111,0.68041,0.51877,0.88364,0.84198,1.10437,0.003928,0.003928,0.003928
370,112977,0.88152,0.92451,1.07243,0.71392,0.62175,0.67988,0.51851,0.88343,0.84179,1.10412,0.0039115,0.0039115,0.0039115
371,113280,0.8868,0.92181,1.07342,0.71147,0.62438,0.68045,0.51884,0.88326,0.84114,1.10407,0.003895,0.003895,0.003895
372,113585,0.8846,0.92293,1.07487,0.71399,0.62285,0.68032,0.5189,0.88323,0.84063,1.10402,0.0038785,0.0038785,0.0038785
373,113890,0.8803,0.92167,1.07059,0.7151,0.62241,0.68046,0.51901,0.88319,0.84036,1.1039,0.003862,0.003862,0.003862
374,114194,0.88507,0.91927,1.07232,0.71365,0.62411,0.68088,0.51922,0.88309,0.84046,1.10365,0.0038455,0.0038455,0.0038455
375,114499,0.88638,0.92697,1.07479,0.71397,0.62221,0.68094,0.51947,0.883,0.84001,1.10346,0.003829,0.003829,0.003829
376,114803,0.8788,0.91475,1.07106,0.71409,0.62193,0.68087,0.51927,0.88297,0.83974,1.10337,0.0038125,0.0038125,0.0038125
377,115106,0.87728,0.92297,1.07113,0.71174,0.62395,0.68134,0.51978,0.88287,0.83929,1.10304,0.003796,0.003796,0.003796
