epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,1701.37,0.99206,2.26427,1.1562,1.11872,0.68992,0.56414,0.62402,0.46646,0.68037,0.5465,0.59762,0.38942,0.93948,2.09658,0.94593,1.12507,0.007822,0.007822,0.007822
134,2549.67,0.99743,2.26825,1.15914,1.11978,0.68712,0.56692,0.62439,0.46667,0.67815,0.54899,0.59833,0.38966,0.93934,2.09602,0.94478,1.12486,0.0078055,0.0078055,0.0078055
135,3394.28,1.00036,2.27922,1.16151,1.12401,0.68675,0.56814,0.62454,0.46685,0.67413,0.55208,0.59781,0.38975,0.93916,2.09534,0.94406,1.12489,0.007789,0.007789,0.007789
136,4240.25,0.99376,2.25682,1.15443,1.12021,0.68623,0.56989,0.62454,0.46698,0.6772,0.55206,0.59813,0.38961,0.939,2.09524,0.94309,1.12477,0.0077725,0.0077725,0.0077725
137,5086.31,0.99929,2.27526,1.16723,1.12185,0.6884,0.57067,0.62494,0.46725,0.67427,0.55477,0.59861,0.38991,0.93875,2.09418,0.94304,1.12467,0.007756,0.007756,0.007756
138,5931.49,0.99459,2.26914,1.15734,1.11808,0.69114,0.56872,0.62503,0.46772,0.67925,0.55155,0.59857,0.39016,0.93862,2.09366,0.94239,1.12463,0.0077395,0.0077395,0.0077395
139,6776.17,0.99667,2.26872,1.15529,1.11941,0.69637,0.56535,0.62519,0.46786,0.6806,0.55083,0.59897,0.39048,0.93813,2.09322,0.94181,1.12422,0.007723,0.007723,0.007723
140,7619.13,0.99383,2.26444,1.16166,1.11951,0.6984,0.56429,0.6257,0.46815,0.68214,0.54966,0.59909,0.39033,0.9382,2.09292,0.94134,1.12421,0.0077065,0.0077065,0.0077065
141,8465.29,0.9951,2.26033,1.15898,1.12023,0.69593,0.56569,0.62615,0.46849,0.68008,0.55024,0.59898,0.39038,0.93815,2.09252,0.94098,1.12429,0.00769,0.00769,0.00769
142,9310.88,0.99697,2.26238,1.15205,1.11985,0.69512,0.56633,0.62617,0.46838,0.68029,0.55088,0.59935,0.39067,0.9381,2.09202,0.94041,1.12427,0.0076735,0.0076735,0.0076735
143,10157.2,0.99516,2.26165,1.14921,1.1187,0.69348,0.56808,0.62686,0.46884,0.67941,0.55119,0.59954,0.39118,0.93826,2.09126,0.94015,1.12428,0.007657,0.007657,0.007657
144,11002.4,0.99469,2.25931,1.152,1.11632,0.69663,0.56638,0.62659,0.46858,0.68344,0.54897,0.59944,0.39089,0.93819,2.09087,0.94048,1.12417,0.0076405,0.0076405,0.0076405
145,11846.3,0.99512,2.26048,1.1533,1.12006,0.69213,0.56843,0.62697,0.46854,0.68353,0.54927,0.59951,0.391,0.9379,2.09024,0.94045,1.12405,0.007624,0.007624,0.007624
146,12691.9,0.98949,2.25855,1.14931,1.11646,0.69037,0.56993,0.62722,0.46874,0.68188,0.54953,0.59994,0.3911,0.93796,2.08925,0.93978,1.12427,0.0076075,0.0076075,0.0076075
147,13536.9,0.99063,2.26234,1.15303,1.1184,0.69633,0.56697,0.62747,0.46932,0.68225,0.55035,0.60071,0.39162,0.93796,2.0887,0.93901,1.12425,0.007591,0.007591,0.007591
148,14381.3,0.99325,2.26107,1.15307,1.11714,0.69767,0.56571,0.62736,0.46911,0.68508,0.54952,0.60093,0.39175,0.93806,2.08859,0.93829,1.12421,0.0075745,0.0075745,0.0075745
149,15222.5,0.99148,2.26285,1.14927,1.11704,0.69706,0.56591,0.62764,0.46938,0.68533,0.54966,0.60073,0.39152,0.93753,2.0875,0.93751,1.12395,0.007558,0.007558,0.007558
150,16066.4,0.98983,2.25681,1.14878,1.11866,0.69824,0.56678,0.62816,0.46993,0.68659,0.54904,0.60085,0.39174,0.93724,2.08706,0.93708,1.12361,0.0075415,0.0075415,0.0075415
151,16912.4,0.9886,2.26075,1.14178,1.11437,0.6981,0.56586,0.62813,0.46982,0.68664,0.54859,0.60131,0.39206,0.93679,2.08681,0.93648,1.12311,0.007525,0.007525,0.007525
152,17758.9,0.99,2.24972,1.14631,1.11526,0.69818,0.56511,0.62874,0.47067,0.68514,0.54889,0.60151,0.39231,0.93688,2.08653,0.93642,1.12313,0.0075085,0.0075085,0.0075085
153,18599.7,0.99342,2.25937,1.14204,1.11517,0.69809,0.56748,0.62916,0.47117,0.68482,0.55099,0.60213,0.39266,0.93696,2.08571,0.93603,1.12318,0.007492,0.007492,0.007492
154,19433.7,0.99064,2.2605,1.15195,1.12095,0.69524,0.56944,0.62908,0.47123,0.68588,0.5501,0.60266,0.39311,0.93651,2.08575,0.93604,1.12276,0.0074755,0.0074755,0.0074755
155,20278.7,0.98922,2.25296,1.14733,1.11554,0.69294,0.57181,0.62984,0.47192,0.68427,0.55177,0.60315,0.39357,0.93619,2.08514,0.93565,1.12233,0.007459,0.007459,0.007459
156,21124,0.98915,2.2486,1.14479,1.1151,0.6977,0.56952,0.63058,0.47193,0.69001,0.54946,0.60362,0.39383,0.93565,2.08484,0.93545,1.12181,0.0074425,0.0074425,0.0074425
157,21968.7,0.98715,2.2536,1.14233,1.11456,0.6981,0.56866,0.63068,0.47224,0.69035,0.55016,0.6039,0.39391,0.93504,2.0841,0.93466,1.12125,0.007426,0.007426,0.007426
158,22814.4,0.99139,2.25775,1.14222,1.11556,0.6997,0.56946,0.63095,0.47249,0.69224,0.54872,0.60368,0.39384,0.93471,2.08401,0.93378,1.12096,0.0074095,0.0074095,0.0074095
159,23657.1,0.98718,2.24841,1.14078,1.11541,0.70071,0.56885,0.63114,0.47268,0.68483,0.55386,0.60385,0.39389,0.93452,2.08347,0.93309,1.12059,0.007393,0.007393,0.007393
160,24501.3,0.98685,2.25403,1.13454,1.11302,0.69705,0.57179,0.63113,0.47304,0.68649,0.55389,0.60458,0.39434,0.93461,2.08287,0.93277,1.1206,0.0073765,0.0073765,0.0073765
161,25349.6,0.98849,2.25796,1.1477,1.11566,0.70205,0.5694,0.63209,0.47356,0.687,0.55351,0.60502,0.39462,0.93431,2.08161,0.93215,1.1203,0.00736,0.00736,0.00736
162,26206.3,0.98762,2.25091,1.14307,1.11539,0.70947,0.56385,0.63196,0.47353,0.69383,0.54883,0.60501,0.39503,0.93362,2.08157,0.93142,1.11969,0.0073435,0.0073435,0.0073435
163,27047.9,0.99035,2.25353,1.1442,1.115,0.70944,0.56592,0.63259,0.47403,0.69917,0.54845,0.60559,0.39541,0.93358,2.08015,0.93127,1.11923,0.007327,0.007327,0.007327
164,27882.6,0.98512,2.23662,1.13462,1.11262,0.71388,0.56421,0.63278,0.47394,0.69787,0.54991,0.60569,0.39535,0.93392,2.08007,0.93089,1.11933,0.0073105,0.0073105,0.0073105
165,28724.7,0.98286,2.23912,1.1321,1.11135,0.71002,0.56512,0.63266,0.4738,0.69642,0.55073,0.60617,0.3953,0.93361,2.07928,0.93058,1.11901,0.007294,0.007294,0.007294
166,29566.8,0.98286,2.24436,1.13249,1.10852,0.7056,0.56725,0.63312,0.47418,0.69477,0.5512,0.60682,0.39591,0.93366,2.07803,0.93028,1.11873,0.0072775,0.0072775,0.0072775
167,30410.4,0.98325,2.2365,1.13168,1.11024,0.70535,0.56911,0.63351,0.47477,0.69282,0.55294,0.60678,0.39632,0.93371,2.07763,0.92996,1.11846,0.007261,0.007261,0.007261
168,31255.7,0.98022,2.22906,1.13038,1.11113,0.70605,0.56903,0.63317,0.47509,0.69357,0.55258,0.6065,0.39625,0.93299,2.07713,0.92902,1.11791,0.0072445,0.0072445,0.0072445
169,32100.7,0.98491,2.24542,1.13362,1.11121,0.70393,0.57079,0.63348,0.47514,0.69131,0.55491,0.60632,0.39641,0.9329,2.07646,0.92861,1.11774,0.007228,0.007228,0.007228
170,32942.5,0.97896,2.23329,1.12887,1.10868,0.70259,0.57043,0.63402,0.47552,0.69073,0.55389,0.60643,0.39687,0.93256,2.07578,0.92836,1.11729,0.0072115,0.0072115,0.0072115
171,33784.8,0.97971,2.23473,1.12294,1.10805,0.70028,0.57194,0.6339,0.4757,0.68839,0.55484,0.60645,0.39691,0.93257,2.07579,0.92823,1.11695,0.007195,0.007195,0.007195
172,34625.3,0.98424,2.24213,1.13037,1.11093,0.69983,0.57282,0.63396,0.47528,0.68481,0.55655,0.6068,0.39661,0.93245,2.07574,0.92805,1.11681,0.0071785,0.0071785,0.0071785
173,35466.2,0.98534,2.23904,1.12594,1.1085,0.69746,0.57486,0.6337,0.47505,0.68371,0.55789,0.60666,0.3963,0.93191,2.07425,0.92778,1.11626,0.007162,0.007162,0.007162
174,36310.1,0.98063,2.22539,1.11982,1.10897,0.70119,0.57222,0.63415,0.4753,0.68681,0.55579,0.6075,0.39651,0.93203,2.07368,0.92688,1.11601,0.0071455,0.0071455,0.0071455
175,37150.1,0.98133,2.23424,1.1267,1.11153,0.69839,0.5736,0.63366,0.47538,0.68578,0.55808,0.60745,0.39643,0.93237,2.07294,0.92638,1.11625,0.007129,0.007129,0.007129
176,37987.8,0.97787,2.22575,1.12464,1.10804,0.69886,0.57457,0.63464,0.47626,0.6864,0.55812,0.60842,0.39717,0.93227,2.07256,0.92566,1.11622,0.0071125,0.0071125,0.0071125
177,38829.9,0.98001,2.22395,1.11911,1.1085,0.69847,0.57375,0.63497,0.47643,0.69056,0.55666,0.60875,0.39734,0.9323,2.07244,0.92529,1.11613,0.007096,0.007096,0.007096
178,39667.1,0.98618,2.24818,1.12856,1.11172,0.70144,0.57468,0.63515,0.47722,0.69406,0.55634,0.60934,0.39767,0.93185,2.07133,0.92469,1.11581,0.0070795,0.0070795,0.0070795
179,40498.5,0.9849,2.24024,1.12825,1.11282,0.69906,0.57547,0.63553,0.47742,0.6935,0.55567,0.60924,0.39752,0.93143,2.07107,0.92403,1.11534,0.007063,0.007063,0.007063
180,41335.2,0.97968,2.23601,1.12425,1.10876,0.69683,0.57638,0.63585,0.47754,0.68857,0.55821,0.60902,0.39813,0.93137,2.07115,0.92381,1.11512,0.0070465,0.0070465,0.0070465
181,42172.8,0.98417,2.24268,1.12673,1.1117,0.68542,0.5828,0.6362,0.47773,0.67627,0.56437,0.60962,0.39837,0.93125,2.07027,0.92352,1.11501,0.00703,0.00703,0.00703
182,43013.5,0.98301,2.2399,1.1244,1.10975,0.68362,0.58517,0.63643,0.47781,0.67778,0.56395,0.60966,0.39839,0.93114,2.06962,0.92323,1.11482,0.0070135,0.0070135,0.0070135
183,43852.1,0.98021,2.23434,1.1237,1.10868,0.68451,0.58419,0.6367,0.47759,0.6898,0.55766,0.61016,0.39847,0.93077,2.06836,0.92253,1.11443,0.006997,0.006997,0.006997
184,44690.6,0.98141,2.24127,1.1252,1.10892,0.69224,0.58028,0.63646,0.47753,0.6838,0.56095,0.6103,0.39835,0.93117,2.06773,0.92184,1.11443,0.0069805,0.0069805,0.0069805
185,45531.8,0.98135,2.22593,1.1237,1.11052,0.68965,0.58204,0.63676,0.47758,0.68532,0.56152,0.61069,0.39844,0.93138,2.06764,0.92154,1.11445,0.006964,0.006964,0.006964
186,46359.2,0.97433,2.22544,1.11923,1.10771,0.70123,0.57609,0.63705,0.47774,0.6926,0.55725,0.61016,0.39818,0.93108,2.06708,0.92126,1.1142,0.0069475,0.0069475,0.0069475
187,47185.8,0.9786,2.22786,1.12007,1.10807,0.6926,0.58074,0.6371,0.47797,0.68399,0.5628,0.61034,0.39829,0.93095,2.06738,0.92074,1.11411,0.006931,0.006931,0.006931
188,48019.9,0.97546,2.2239,1.11352,1.10769,0.69178,0.58164,0.63747,0.47803,0.67773,0.56568,0.61049,0.39857,0.93075,2.06617,0.92035,1.11385,0.0069145,0.0069145,0.0069145
189,48859.4,0.97267,2.21998,1.11596,1.10565,0.69088,0.58225,0.63739,0.47798,0.67879,0.56569,0.61059,0.39872,0.93059,2.0654,0.91981,1.1137,0.006898,0.006898,0.006898
190,49697,0.97688,2.23378,1.118,1.10623,0.68951,0.58359,0.63799,0.47812,0.6745,0.56829,0.61126,0.3987,0.9299,2.06397,0.91937,1.11326,0.0068815,0.0068815,0.0068815
191,50533.3,0.97687,2.22213,1.11277,1.10759,0.69521,0.58038,0.63808,0.47832,0.67772,0.56649,0.61152,0.39864,0.92952,2.06275,0.91886,1.1129,0.006865,0.006865,0.006865
192,51375.8,0.97594,2.23248,1.11385,1.10653,0.69118,0.58285,0.63781,0.47839,0.67812,0.56578,0.6116,0.39885,0.92945,2.06193,0.91851,1.11247,0.0068485,0.0068485,0.0068485
193,52218.2,0.976,2.22127,1.10982,1.10671,0.69193,0.58176,0.63807,0.47847,0.67585,0.56692,0.61159,0.39863,0.92937,2.06127,0.91831,1.11244,0.006832,0.006832,0.006832
194,53056.8,0.9741,2.21545,1.11239,1.10596,0.69313,0.58203,0.63817,0.47901,0.68479,0.56001,0.61163,0.39895,0.9288,2.06109,0.91793,1.11216,0.0068155,0.0068155,0.0068155
195,53882.1,0.97782,2.22696,1.10714,1.10564,0.69505,0.58028,0.63838,0.47884,0.67826,0.56391,0.61211,0.39911,0.92867,2.06109,0.91733,1.11224,0.006799,0.006799,0.006799
196,54724.1,0.975,2.22215,1.11142,1.10473,0.69777,0.577,0.63807,0.47899,0.69991,0.55317,0.61201,0.39888,0.92832,2.06017,0.91719,1.11208,0.0067825,0.0067825,0.0067825
197,55562,0.97248,2.22196,1.11082,1.10372,0.69875,0.57635,0.63822,0.47884,0.69171,0.55675,0.61255,0.39931,0.92816,2.05932,0.91658,1.11179,0.006766,0.006766,0.006766
198,56397.3,0.96996,2.21591,1.11302,1.10584,0.70199,0.57537,0.63817,0.47886,0.69908,0.55426,0.61141,0.39892,0.92816,2.05932,0.91641,1.11199,0.0067495,0.0067495,0.0067495
199,57238.4,0.97885,2.23329,1.11667,1.11058,0.70084,0.57557,0.63806,0.47895,0.70018,0.55359,0.61193,0.3993,0.92791,2.05862,0.91583,1.11165,0.006733,0.006733,0.006733
200,58073.3,0.97475,2.22621,1.10054,1.10212,0.69497,0.58035,0.63815,0.47892,0.69698,0.55615,0.61217,0.39906,0.92769,2.05842,0.91582,1.11134,0.0067165,0.0067165,0.0067165
201,58904,0.9724,2.21348,1.10512,1.10308,0.69581,0.58111,0.63814,0.47945,0.6902,0.56212,0.61273,0.39934,0.92733,2.05688,0.91501,1.11099,0.0067,0.0067,0.0067
202,59746.4,0.96975,2.21374,1.10523,1.10135,0.69807,0.58098,0.6382,0.47951,0.69296,0.56162,0.61303,0.39978,0.92711,2.05625,0.91491,1.11041,0.0066835,0.0066835,0.0066835
203,60588.2,0.96946,2.21165,1.10584,1.10524,0.69888,0.58332,0.63888,0.47996,0.69817,0.55912,0.61305,0.39988,0.92662,2.05583,0.91451,1.1101,0.006667,0.006667,0.006667
204,61421.9,0.97186,2.21621,1.10168,1.1034,0.69765,0.58426,0.6395,0.48055,0.69826,0.56177,0.61378,0.40025,0.92712,2.05481,0.91427,1.11007,0.0066505,0.0066505,0.0066505
205,62250,0.97147,2.20395,1.10257,1.10231,0.70611,0.58032,0.64021,0.48107,0.69947,0.56011,0.61377,0.40071,0.92674,2.05463,0.91362,1.10979,0.006634,0.006634,0.006634
206,63089.8,0.97311,2.21757,1.1066,1.1041,0.70927,0.5799,0.64085,0.4813,0.70173,0.55962,0.61483,0.40137,0.92673,2.05427,0.91285,1.10979,0.0066175,0.0066175,0.0066175
207,63931.8,0.97048,2.20928,1.10556,1.10394,0.71106,0.57946,0.64122,0.48171,0.69786,0.56383,0.61539,0.40149,0.92636,2.05378,0.91209,1.1095,0.006601,0.006601,0.006601
208,64771.7,0.9717,2.21214,1.10103,1.10207,0.7152,0.57651,0.64135,0.48187,0.70375,0.55988,0.6154,0.40148,0.92583,2.0529,0.91117,1.10915,0.0065845,0.0065845,0.0065845
209,65611.2,0.97086,2.21843,1.10623,1.10477,0.71545,0.57676,0.64161,0.48222,0.70695,0.55839,0.61551,0.40142,0.92583,2.05244,0.91033,1.10925,0.006568,0.006568,0.006568
210,66452.3,0.96895,2.20927,1.10158,1.1034,0.71322,0.57606,0.64176,0.4825,0.70633,0.55749,0.61574,0.40153,0.92566,2.05175,0.90988,1.1091,0.0065515,0.0065515,0.0065515
211,67294.6,0.97331,2.21342,1.09947,1.10441,0.71217,0.57656,0.64226,0.48266,0.70492,0.55935,0.6164,0.40189,0.92535,2.05157,0.90961,1.10902,0.006535,0.006535,0.006535
212,68134.3,0.96832,2.20575,1.09928,1.10298,0.71295,0.57696,0.64259,0.48264,0.70252,0.56037,0.61646,0.40199,0.9249,2.05168,0.90923,1.10872,0.0065185,0.0065185,0.0065185
213,68974.6,0.96955,2.20814,1.10133,1.1024,0.71048,0.57891,0.64331,0.48317,0.69878,0.56232,0.61684,0.40251,0.92475,2.05106,0.90909,1.10856,0.006502,0.006502,0.006502
214,69807.8,0.97082,2.20729,1.09638,1.10128,0.70856,0.57943,0.64287,0.48327,0.69893,0.56378,0.6164,0.40234,0.92442,2.05062,0.9091,1.10822,0.0064855,0.0064855,0.0064855
215,70649.2,0.9665,2.2069,1.0984,1.09999,0.70702,0.58011,0.64299,0.48351,0.70131,0.56251,0.61693,0.40251,0.92462,2.05029,0.90846,1.1084,0.006469,0.006469,0.006469
216,71481.2,0.96824,2.21185,1.095,1.10075,0.69583,0.58049,0.64301,0.48378,0.68824,0.56252,0.61639,0.4026,0.92417,2.05078,0.90792,1.10816,0.0064525,0.0064525,0.0064525
217,72321.2,0.96721,2.20773,1.09385,1.09976,0.69392,0.58163,0.64313,0.48398,0.6902,0.56171,0.61664,0.40277,0.92334,2.05118,0.90774,1.10763,0.006436,0.006436,0.006436
218,73160.4,0.97061,2.21082,1.09971,1.10453,0.70026,0.57878,0.64338,0.48411,0.68679,0.56463,0.61706,0.40316,0.92308,2.05133,0.90747,1.10728,0.0064195,0.0064195,0.0064195
219,74002.7,0.96459,2.19796,1.09402,1.09862,0.69813,0.57964,0.64364,0.4842,0.6901,0.56298,0.61688,0.40301,0.9226,2.05065,0.90735,1.10681,0.006403,0.006403,0.006403
220,74842.6,0.96751,2.20187,1.09569,1.10162,0.69618,0.58238,0.64378,0.48413,0.69043,0.56401,0.6171,0.40336,0.92277,2.04932,0.90705,1.10672,0.0063865,0.0063865,0.0063865
221,75682.1,0.96375,2.193,1.09644,1.09986,0.69952,0.57996,0.6439,0.48422,0.68837,0.56396,0.61663,0.40341,0.92287,2.04829,0.90736,1.10679,0.00637,0.00637,0.00637
222,76522.7,0.96423,2.20126,1.09389,1.10039,0.70269,0.57766,0.6439,0.48431,0.689,0.56397,0.61653,0.40348,0.92299,2.04874,0.90757,1.10663,0.0063535,0.0063535,0.0063535
223,77361.2,0.96857,2.20111,1.09309,1.10038,0.70437,0.57715,0.64404,0.48432,0.69064,0.56357,0.61697,0.40341,0.9228,2.04705,0.90685,1.10632,0.006337,0.006337,0.006337
224,78187,0.96796,2.20192,1.09713,1.10135,0.7006,0.57951,0.6442,0.48467,0.68969,0.56445,0.61749,0.40388,0.92224,2.04739,0.90618,1.10583,0.0063205,0.0063205,0.0063205
225,79027.7,0.96559,2.20502,1.09093,1.09874,0.69291,0.58698,0.64458,0.48473,0.68305,0.57021,0.61715,0.40392,0.92217,2.04626,0.90603,1.10599,0.006304,0.006304,0.006304
226,79867.6,0.96423,2.20072,1.09395,1.0988,0.69181,0.58668,0.64427,0.48508,0.68657,0.56558,0.61736,0.40416,0.92215,2.04571,0.90576,1.10574,0.0062875,0.0062875,0.0062875
227,80705.9,0.96492,2.20202,1.08958,1.0999,0.68863,0.58772,0.64448,0.48516,0.67937,0.5704,0.61707,0.40444,0.92218,2.04553,0.90545,1.10573,0.006271,0.006271,0.006271
228,81542.3,0.96472,2.20038,1.08546,1.09876,0.70062,0.58171,0.64492,0.48555,0.68975,0.56367,0.61761,0.40449,0.9218,2.04467,0.90506,1.10529,0.0062545,0.0062545,0.0062545
229,82385.6,0.96495,2.19913,1.08413,1.09762,0.69931,0.58291,0.64558,0.48535,0.68966,0.56537,0.6177,0.40467,0.92164,2.04425,0.90471,1.10513,0.006238,0.006238,0.006238
230,83225.2,0.96429,2.20137,1.08647,1.09799,0.70469,0.57929,0.64517,0.48557,0.69335,0.56214,0.61802,0.4047,0.92131,2.04428,0.90426,1.1049,0.0062215,0.0062215,0.0062215
231,84052.3,0.96259,2.20271,1.08718,1.09864,0.70513,0.57985,0.64583,0.48594,0.69172,0.56438,0.61785,0.40474,0.92112,2.04394,0.90401,1.10471,0.006205,0.006205,0.006205
232,84894.9,0.96751,2.20447,1.08829,1.10042,0.69807,0.58416,0.6461,0.48673,0.68701,0.56831,0.61868,0.40504,0.921,2.04324,0.90356,1.10481,0.0061885,0.0061885,0.0061885
233,85736.6,0.96422,2.20431,1.08518,1.09817,0.69674,0.58587,0.64607,0.48701,0.68484,0.56917,0.6186,0.40512,0.9207,2.04327,0.90273,1.10451,0.006172,0.006172,0.006172
234,86573.9,0.96358,2.19387,1.08369,1.09776,0.69944,0.58553,0.6464,0.48688,0.68545,0.56941,0.61826,0.40521,0.92026,2.04311,0.90286,1.10437,0.0061555,0.0061555,0.0061555
235,87416.9,0.96241,2.19505,1.08642,1.09846,0.69554,0.58942,0.64653,0.48693,0.6799,0.5736,0.61869,0.40527,0.92023,2.04241,0.90236,1.10434,0.006139,0.006139,0.006139
236,88258.8,0.9647,2.20643,1.08636,1.09787,0.69166,0.59086,0.6473,0.48708,0.67664,0.57429,0.61926,0.40568,0.91935,2.04253,0.90212,1.10379,0.0061225,0.0061225,0.0061225
237,89097.8,0.96324,2.20106,1.08595,1.09816,0.68907,0.59304,0.64736,0.48712,0.67551,0.57704,0.61991,0.4058,0.9191,2.04224,0.9018,1.10347,0.006106,0.006106,0.006106
238,89936.3,0.96318,2.2012,1.08542,1.09728,0.68501,0.59599,0.6477,0.48752,0.67432,0.57794,0.61999,0.40591,0.91871,2.04131,0.90154,1.10302,0.0060895,0.0060895,0.0060895
239,90774.2,0.96401,2.19714,1.08083,1.09616,0.6879,0.59379,0.64814,0.48775,0.67356,0.57734,0.6208,0.4064,0.91846,2.04086,0.90067,1.10281,0.006073,0.006073,0.006073
240,91616,0.96164,2.19092,1.07772,1.09479,0.69336,0.59097,0.64852,0.48779,0.68096,0.57383,0.62111,0.40662,0.91807,2.0403,0.90041,1.10253,0.0060565,0.0060565,0.0060565
241,92454.3,0.96413,2.19468,1.08039,1.09889,0.68998,0.59184,0.64856,0.48783,0.68328,0.57284,0.62191,0.40697,0.9179,2.0404,0.89974,1.10235,0.00604,0.00604,0.00604
242,93293.4,0.95976,2.19227,1.07665,1.09535,0.6908,0.59198,0.64917,0.48793,0.68241,0.57372,0.62203,0.40704,0.91772,2.03978,0.89955,1.10226,0.0060235,0.0060235,0.0060235
243,94133.9,0.9606,2.19272,1.08439,1.09869,0.68886,0.59484,0.64943,0.48815,0.68407,0.57269,0.62221,0.40716,0.91776,2.04029,0.89879,1.10258,0.006007,0.006007,0.006007
244,94976.3,0.95978,2.1894,1.0775,1.0942,0.70093,0.58781,0.64963,0.48831,0.68775,0.57185,0.62236,0.40716,0.91826,2.04007,0.89852,1.1028,0.0059905,0.0059905,0.0059905
245,95816.5,0.96333,2.19709,1.08036,1.09731,0.68853,0.59482,0.6501,0.48875,0.68437,0.57303,0.62277,0.40722,0.91822,2.03974,0.89824,1.10257,0.005974,0.005974,0.005974
246,96655.7,0.95934,2.18265,1.07812,1.09833,0.69037,0.59382,0.65025,0.48887,0.68272,0.57291,0.62239,0.40706,0.91774,2.03956,0.8977,1.10252,0.0059575,0.0059575,0.0059575
247,97498.2,0.95747,2.18141,1.07714,1.09501,0.69337,0.59108,0.65004,0.48869,0.68693,0.57054,0.62177,0.40702,0.91772,2.03936,0.89782,1.10226,0.005941,0.005941,0.005941
248,98337.8,0.95819,2.18202,1.07378,1.09581,0.69646,0.5897,0.64983,0.48863,0.68532,0.57251,0.62178,0.4067,0.9175,2.03821,0.89787,1.10199,0.0059245,0.0059245,0.0059245
249,99180.3,0.95641,2.17652,1.07264,1.09486,0.69164,0.5954,0.64991,0.48909,0.68092,0.57639,0.62247,0.40698,0.91699,2.03754,0.89719,1.10137,0.005908,0.005908,0.005908
250,100022,0.95655,2.17755,1.06967,1.09339,0.69616,0.59136,0.65022,0.4895,0.6878,0.57099,0.62283,0.40744,0.91695,2.03762,0.89684,1.10127,0.0058915,0.0058915,0.0058915
251,100860,0.95838,2.18367,1.07287,1.09326,0.69805,0.58915,0.64965,0.48963,0.69457,0.56762,0.62254,0.40721,0.91685,2.03759,0.89631,1.10105,0.005875,0.005875,0.005875
252,101701,0.95865,2.19277,1.07565,1.09526,0.70472,0.58593,0.64999,0.48993,0.69306,0.56861,0.62275,0.40743,0.91711,2.03728,0.89596,1.10113,0.0058585,0.0058585,0.0058585
253,102539,0.95936,2.19325,1.07554,1.09582,0.702,0.58855,0.65044,0.49034,0.69864,0.56594,0.62314,0.40817,0.91734,2.03694,0.89539,1.1013,0.005842,0.005842,0.005842
254,103377,0.95626,2.18327,1.07083,1.0943,0.70077,0.59438,0.65095,0.4904,0.69083,0.57294,0.62348,0.40832,0.91715,2.03614,0.8949,1.10102,0.0058255,0.0058255,0.0058255
255,104214,0.95678,2.18732,1.07207,1.09571,0.70281,0.59133,0.65097,0.49067,0.69336,0.57391,0.6243,0.40878,0.91684,2.03549,0.89437,1.10077,0.005809,0.005809,0.005809
256,105057,0.95793,2.18219,1.07352,1.09285,0.71203,0.588,0.65154,0.49095,0.69813,0.57158,0.62387,0.40891,0.9167,2.03521,0.89399,1.10033,0.0057925,0.0057925,0.0057925
257,105896,0.95971,2.18165,1.07042,1.09265,0.71192,0.58918,0.652,0.4912,0.69875,0.57233,0.62414,0.4086,0.9163,2.03484,0.89336,1.10007,0.005776,0.005776,0.005776
258,106739,0.95676,2.17596,1.06881,1.09191,0.71249,0.58867,0.65183,0.49159,0.70111,0.5706,0.62432,0.40909,0.91653,2.03427,0.89303,1.10022,0.0057595,0.0057595,0.0057595
259,107579,0.95427,2.17906,1.07118,1.09088,0.71226,0.58804,0.65165,0.49118,0.69832,0.57085,0.62381,0.40866,0.91622,2.0331,0.89326,1.09999,0.005743,0.005743,0.005743
260,108405,0.95211,2.17014,1.05966,1.09032,0.70312,0.59192,0.65119,0.4909,0.69057,0.57564,0.6241,0.40869,0.91607,2.03122,0.89343,1.09982,0.0057265,0.0057265,0.0057265
261,109245,0.95301,2.17718,1.06419,1.09035,0.70771,0.5876,0.65156,0.49106,0.70324,0.56706,0.62409,0.40874,0.91624,2.03023,0.89291,1.09984,0.00571,0.00571,0.00571
262,110083,0.95749,2.17687,1.06389,1.09146,0.70884,0.58892,0.65257,0.49168,0.69737,0.57033,0.62443,0.40902,0.9163,2.02988,0.89237,1.09982,0.0056935,0.0056935,0.0056935
263,110919,0.95327,2.17387,1.06692,1.09164,0.69659,0.59535,0.65277,0.49191,0.69504,0.5732,0.62498,0.40947,0.91615,2.02923,0.89172,1.09967,0.005677,0.005677,0.005677
264,111758,0.95457,2.17216,1.06094,1.09078,0.70114,0.59415,0.65294,0.49225,0.70009,0.56921,0.62505,0.41033,0.9165,2.02957,0.89155,1.09967,0.0056605,0.0056605,0.0056605
265,112601,0.95377,2.17544,1.06136,1.09209,0.70252,0.59432,0.65293,0.49228,0.69963,0.5708,0.62514,0.41027,0.91617,2.02937,0.89135,1.0995,0.005644,0.005644,0.005644
266,113444,0.95531,2.18132,1.06712,1.09357,0.70382,0.59463,0.65282,0.49259,0.69663,0.57407,0.62556,0.41025,0.91594,2.02922,0.89096,1.09955,0.0056275,0.0056275,0.0056275
