epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,67185.5,1.0017,1.14556,1.14523,0.69821,0.56426,0.62234,0.46651,0.94242,0.95303,1.15341,0.0069145,0.0069145,0.0069145
189,67542.5,1.00278,1.14208,1.14663,0.70067,0.56433,0.62274,0.46685,0.94221,0.95238,1.15323,0.006898,0.006898,0.006898
190,67899.1,0.99565,1.1358,1.1407,0.70004,0.5648,0.62333,0.46701,0.94209,0.95163,1.15304,0.0068815,0.0068815,0.0068815
191,68256.7,1.00384,1.14344,1.14749,0.69959,0.56524,0.62355,0.4673,0.94191,0.95104,1.15276,0.006865,0.006865,0.006865
192,68613.8,1.00356,1.14343,1.14306,0.69945,0.56575,0.62399,0.46743,0.94163,0.95033,1.15241,0.0068485,0.0068485,0.0068485
193,68970.1,0.99829,1.13615,1.14215,0.70065,0.56544,0.62414,0.46782,0.94141,0.94946,1.15221,0.006832,0.006832,0.006832
194,69327.1,0.99502,1.14344,1.1399,0.70066,0.56575,0.62454,0.46809,0.94088,0.94855,1.15179,0.0068155,0.0068155,0.0068155
195,69685.2,0.99792,1.13342,1.14172,0.70027,0.566,0.62472,0.46854,0.94061,0.94801,1.15173,0.006799,0.006799,0.006799
196,70041.9,0.99711,1.13796,1.14199,0.7015,0.56608,0.62519,0.46868,0.9406,0.94691,1.1516,0.0067825,0.0067825,0.0067825
197,70393.3,1.00163,1.13732,1.14338,0.70321,0.56612,0.62549,0.469,0.94032,0.94586,1.15137,0.006766,0.006766,0.006766
198,70751.2,0.99931,1.13922,1.14608,0.70479,0.56552,0.62602,0.46917,0.94013,0.94522,1.15109,0.0067495,0.0067495,0.0067495
199,71106.7,1.00082,1.14066,1.14423,0.70436,0.56559,0.62634,0.46935,0.93969,0.94446,1.15061,0.006733,0.006733,0.006733
200,71463.6,0.99621,1.1339,1.14204,0.70671,0.56503,0.62674,0.46944,0.93957,0.94385,1.15027,0.0067165,0.0067165,0.0067165
201,71820.1,1.00024,1.13686,1.14491,0.70336,0.56783,0.62718,0.46977,0.93941,0.94309,1.15009,0.0067,0.0067,0.0067
202,72178.4,0.9976,1.13536,1.14283,0.70401,0.5684,0.62761,0.47001,0.93905,0.94217,1.14977,0.0066835,0.0066835,0.0066835
203,72534.8,0.99978,1.12751,1.14282,0.70288,0.56946,0.62802,0.4705,0.93891,0.94142,1.14959,0.006667,0.006667,0.006667
204,72891.9,0.99811,1.13304,1.14493,0.7013,0.56932,0.62828,0.4707,0.93904,0.94062,1.1496,0.0066505,0.0066505,0.0066505
205,73249.7,0.99713,1.13554,1.14136,0.7033,0.56861,0.62853,0.47058,0.93885,0.94021,1.14926,0.006634,0.006634,0.006634
206,73607.6,0.99942,1.13364,1.14303,0.70055,0.57137,0.62867,0.47065,0.93888,0.93973,1.14901,0.0066175,0.0066175,0.0066175
207,73965.1,0.99527,1.12867,1.13966,0.70348,0.57053,0.62938,0.47117,0.93871,0.93907,1.14877,0.006601,0.006601,0.006601
208,74321.3,0.99964,1.12896,1.13861,0.70213,0.5713,0.6295,0.47161,0.93847,0.93809,1.1486,0.0065845,0.0065845,0.0065845
209,74674.4,0.99976,1.13532,1.14337,0.70464,0.57089,0.62974,0.47183,0.93838,0.93741,1.14822,0.006568,0.006568,0.006568
210,75027.5,0.99734,1.1341,1.14047,0.70698,0.56928,0.62999,0.472,0.938,0.93653,1.14773,0.0065515,0.0065515,0.0065515
211,75382.9,0.99254,1.12077,1.13993,0.7051,0.56983,0.63009,0.47252,0.93771,0.9363,1.14742,0.006535,0.006535,0.006535
212,75739.9,0.99108,1.11515,1.13954,0.70707,0.56897,0.63046,0.47255,0.93773,0.9356,1.14742,0.0065185,0.0065185,0.0065185
213,76097.5,0.996,1.11883,1.138,0.71097,0.56759,0.63062,0.47278,0.93756,0.93499,1.14721,0.006502,0.006502,0.006502
214,76455.6,0.99513,1.12842,1.13975,0.70877,0.5679,0.63076,0.47277,0.93735,0.93465,1.14704,0.0064855,0.0064855,0.0064855
215,76812.9,0.98979,1.12015,1.13598,0.70435,0.57086,0.63091,0.47312,0.93722,0.93424,1.1469,0.006469,0.006469,0.006469
216,77171.4,0.98771,1.12021,1.13685,0.70347,0.57221,0.63097,0.47325,0.93699,0.9337,1.14676,0.0064525,0.0064525,0.0064525
217,77526.9,0.98447,1.11153,1.13172,0.70583,0.57228,0.63137,0.47349,0.93698,0.93315,1.14656,0.006436,0.006436,0.006436
218,77885.2,0.99213,1.11752,1.13602,0.70385,0.573,0.63141,0.47376,0.93665,0.93259,1.14629,0.0064195,0.0064195,0.0064195
219,78242.2,0.99375,1.12748,1.13955,0.70401,0.57292,0.63183,0.47385,0.93654,0.93216,1.14601,0.006403,0.006403,0.006403
220,78599.9,0.98941,1.1163,1.13688,0.70132,0.57516,0.63188,0.474,0.93645,0.93145,1.14571,0.0063865,0.0063865,0.0063865
221,78957.1,0.98979,1.11482,1.13706,0.70409,0.57287,0.63208,0.47388,0.93648,0.93126,1.14559,0.00637,0.00637,0.00637
222,79314.9,0.98875,1.1156,1.13681,0.69969,0.57639,0.63253,0.47434,0.93611,0.93055,1.14548,0.0063535,0.0063535,0.0063535
223,79673.1,0.99056,1.11647,1.13914,0.70169,0.57548,0.63286,0.47461,0.93618,0.9301,1.14548,0.006337,0.006337,0.006337
224,80030.8,0.98794,1.12147,1.13884,0.69863,0.57818,0.63337,0.47475,0.93603,0.92945,1.14541,0.0063205,0.0063205,0.0063205
225,80388.4,0.98881,1.11531,1.13717,0.70662,0.57385,0.63334,0.47478,0.93574,0.92912,1.1451,0.006304,0.006304,0.006304
226,80745.5,0.98712,1.12035,1.13404,0.70597,0.57527,0.63348,0.47502,0.93576,0.92874,1.14512,0.0062875,0.0062875,0.0062875
227,81103.2,0.97927,1.11248,1.13645,0.70647,0.57495,0.63363,0.47555,0.93569,0.92821,1.14495,0.006271,0.006271,0.006271
228,81460.6,0.98976,1.11362,1.13665,0.70843,0.57413,0.63395,0.47582,0.93579,0.92766,1.14487,0.0062545,0.0062545,0.0062545
229,81817.8,0.98571,1.10577,1.13309,0.7089,0.57473,0.63442,0.47596,0.93547,0.92705,1.14468,0.006238,0.006238,0.006238
230,82175.8,0.9853,1.10173,1.13365,0.70648,0.57723,0.63476,0.47644,0.93539,0.92669,1.14473,0.0062215,0.0062215,0.0062215
231,82530.7,0.98879,1.10573,1.13725,0.70726,0.57731,0.63499,0.47659,0.93515,0.92575,1.14462,0.006205,0.006205,0.006205
232,82888.3,0.98975,1.11806,1.13765,0.70668,0.57821,0.63532,0.47698,0.93479,0.92514,1.14448,0.0061885,0.0061885,0.0061885
233,83245.6,0.98749,1.10237,1.13393,0.70379,0.58018,0.63532,0.47694,0.93473,0.925,1.14451,0.006172,0.006172,0.006172
234,83600.8,0.9896,1.10765,1.13699,0.70505,0.57891,0.6357,0.4772,0.93435,0.92432,1.14419,0.0061555,0.0061555,0.0061555
235,83956.1,0.98427,1.10648,1.13179,0.70756,0.57807,0.63605,0.47754,0.93401,0.92375,1.14373,0.006139,0.006139,0.006139
236,84314.2,0.98714,1.1067,1.13689,0.70668,0.57794,0.63617,0.47766,0.93363,0.92347,1.14353,0.0061225,0.0061225,0.0061225
237,84671.7,0.98709,1.11069,1.13679,0.70961,0.57822,0.63629,0.4778,0.93339,0.92296,1.14331,0.006106,0.006106,0.006106
238,85029.2,0.98764,1.10967,1.13491,0.70757,0.58,0.63654,0.47817,0.93343,0.92249,1.14317,0.0060895,0.0060895,0.0060895
239,85388.3,0.98361,1.10644,1.13332,0.70763,0.57999,0.63671,0.47853,0.93305,0.92158,1.14293,0.006073,0.006073,0.006073
240,85745.4,0.98412,1.0993,1.13232,0.70668,0.58066,0.6369,0.47883,0.93284,0.92119,1.14276,0.0060565,0.0060565,0.0060565
241,86103.2,0.97837,1.09813,1.13223,0.70557,0.58119,0.63702,0.47876,0.93273,0.92094,1.14256,0.00604,0.00604,0.00604
242,86459.9,0.98509,1.11148,1.13527,0.70599,0.58079,0.63704,0.47905,0.93258,0.92031,1.14236,0.0060235,0.0060235,0.0060235
243,86815.5,0.99048,1.10997,1.13655,0.70593,0.58036,0.63732,0.47928,0.93233,0.91972,1.142,0.006007,0.006007,0.006007
244,87170.8,0.97881,1.09786,1.13144,0.70636,0.5798,0.63757,0.47927,0.93198,0.91941,1.14164,0.0059905,0.0059905,0.0059905
245,87528.7,0.99009,1.10824,1.13627,0.70698,0.57977,0.63773,0.47942,0.93177,0.91912,1.14149,0.005974,0.005974,0.005974
246,87884.4,0.98776,1.10581,1.13666,0.709,0.5787,0.63789,0.47959,0.93166,0.91873,1.14133,0.0059575,0.0059575,0.0059575
247,88242.7,0.98308,1.10008,1.13254,0.70878,0.57904,0.63818,0.47984,0.93161,0.91822,1.14126,0.005941,0.005941,0.005941
248,88599.6,0.98778,1.10745,1.13539,0.71079,0.57937,0.63834,0.48006,0.93135,0.91765,1.14092,0.0059245,0.0059245,0.0059245
249,88956.9,0.98258,1.10324,1.13093,0.69764,0.57973,0.63879,0.48046,0.93135,0.91715,1.14089,0.005908,0.005908,0.005908
250,89313.9,0.98083,1.08725,1.12985,0.69628,0.58069,0.63908,0.48062,0.93097,0.91686,1.14045,0.0058915,0.0058915,0.0058915
251,89671.2,0.97823,1.09852,1.13154,0.69288,0.58328,0.63899,0.48069,0.93111,0.91639,1.14046,0.005875,0.005875,0.005875
252,90027.2,0.98152,1.10165,1.13177,0.6919,0.58415,0.63948,0.48121,0.93113,0.91579,1.14048,0.0058585,0.0058585,0.0058585
253,90384.6,0.97739,1.09454,1.13347,0.69393,0.58217,0.63961,0.48159,0.93095,0.91494,1.14028,0.005842,0.005842,0.005842
254,90742.8,0.98107,1.08673,1.12858,0.69265,0.58362,0.63986,0.48176,0.93069,0.91462,1.14007,0.0058255,0.0058255,0.0058255
255,91099.7,0.97786,1.08573,1.12743,0.692,0.58415,0.64015,0.48191,0.93061,0.914,1.1398,0.005809,0.005809,0.005809
256,91454.7,0.97893,1.09547,1.13185,0.68999,0.58527,0.64042,0.48232,0.93038,0.91374,1.13957,0.0057925,0.0057925,0.0057925
257,91813.2,0.98011,1.08346,1.12773,0.68867,0.58721,0.64054,0.48225,0.93006,0.91359,1.13933,0.005776,0.005776,0.005776
258,92170.7,0.97988,1.08347,1.12618,0.68939,0.58729,0.64081,0.48219,0.93008,0.91297,1.13932,0.0057595,0.0057595,0.0057595
259,92525.4,0.97662,1.08735,1.12818,0.69096,0.5857,0.6408,0.48243,0.93006,0.91248,1.13917,0.005743,0.005743,0.005743
260,92883.8,0.97179,1.08549,1.12716,0.68972,0.58802,0.64116,0.48263,0.92982,0.91191,1.13899,0.0057265,0.0057265,0.0057265
261,93240.7,0.97984,1.08623,1.12659,0.69181,0.58677,0.64125,0.48287,0.92982,0.91159,1.13894,0.00571,0.00571,0.00571
262,93598.9,0.97449,1.08346,1.12387,0.69239,0.58642,0.64117,0.48305,0.92991,0.9112,1.13882,0.0056935,0.0056935,0.0056935
263,93955.7,0.97193,1.08165,1.12529,0.69201,0.58754,0.64109,0.48322,0.9297,0.91085,1.13879,0.005677,0.005677,0.005677
264,94313.1,0.97061,1.07788,1.12598,0.6942,0.58646,0.64111,0.48335,0.9294,0.91008,1.13849,0.0056605,0.0056605,0.0056605
265,94671.9,0.97913,1.08637,1.12878,0.69233,0.58744,0.64143,0.48367,0.92914,0.9097,1.1381,0.005644,0.005644,0.005644
266,95029.9,0.97167,1.08167,1.12815,0.69411,0.5861,0.64197,0.4836,0.92919,0.90927,1.13815,0.0056275,0.0056275,0.0056275
267,95387.5,0.97365,1.0828,1.12589,0.69224,0.58793,0.64209,0.48389,0.92912,0.909,1.13818,0.005611,0.005611,0.005611
268,95745,0.97636,1.08758,1.13014,0.69363,0.58723,0.64228,0.48417,0.92902,0.90872,1.13823,0.0055945,0.0055945,0.0055945
269,96102.8,0.97906,1.08349,1.12645,0.69527,0.58815,0.64265,0.48428,0.92847,0.90826,1.13769,0.005578,0.005578,0.005578
270,96459.4,0.97166,1.08858,1.12813,0.69543,0.58896,0.64291,0.48446,0.92839,0.90795,1.13772,0.0055615,0.0055615,0.0055615
271,96816.3,0.97478,1.08878,1.13239,0.69577,0.58788,0.6428,0.48447,0.92821,0.9075,1.13751,0.005545,0.005545,0.005545
272,97171.2,0.97321,1.07811,1.12882,0.69789,0.58521,0.64308,0.48466,0.92783,0.90696,1.13739,0.0055285,0.0055285,0.0055285
273,97529.5,0.97166,1.07639,1.12693,0.69903,0.58655,0.64345,0.48494,0.92771,0.90677,1.13707,0.005512,0.005512,0.005512
274,97886.8,0.96893,1.07831,1.12366,0.69963,0.58615,0.64377,0.48522,0.92757,0.9062,1.13689,0.0054955,0.0054955,0.0054955
275,98243.3,0.9726,1.07166,1.12343,0.6905,0.59059,0.64401,0.48554,0.92745,0.90577,1.13675,0.005479,0.005479,0.005479
276,98599.8,0.97482,1.07825,1.12518,0.68868,0.59156,0.64417,0.48571,0.92711,0.90531,1.13657,0.0054625,0.0054625,0.0054625
277,98956.5,0.97151,1.08335,1.12589,0.68769,0.59256,0.64442,0.4859,0.92727,0.90482,1.13665,0.005446,0.005446,0.005446
278,99313.5,0.97039,1.08087,1.12629,0.68258,0.59507,0.64427,0.48584,0.92695,0.90429,1.13654,0.0054295,0.0054295,0.0054295
279,99669.9,0.97832,1.07559,1.12666,0.6754,0.59863,0.64414,0.48566,0.92692,0.90364,1.13642,0.005413,0.005413,0.005413
280,100028,0.9725,1.07336,1.12657,0.67749,0.59744,0.64456,0.48585,0.92671,0.90344,1.13609,0.0053965,0.0053965,0.0053965
281,100385,0.97137,1.07321,1.12591,0.67753,0.59895,0.64463,0.48606,0.92665,0.90309,1.13596,0.00538,0.00538,0.00538
282,100743,0.97157,1.0743,1.12685,0.67997,0.59863,0.645,0.48621,0.92671,0.90266,1.13587,0.0053635,0.0053635,0.0053635
283,101101,0.97121,1.07677,1.12591,0.67549,0.60198,0.64523,0.48623,0.92655,0.90221,1.1357,0.005347,0.005347,0.005347
284,101457,0.96669,1.0713,1.12034,0.67536,0.60379,0.64532,0.4865,0.9265,0.90151,1.13562,0.0053305,0.0053305,0.0053305
285,101810,0.97387,1.07178,1.12322,0.68278,0.6016,0.6456,0.48654,0.92631,0.90128,1.13547,0.005314,0.005314,0.005314
286,102165,0.96526,1.0692,1.12375,0.68101,0.60274,0.64582,0.48678,0.92595,0.9009,1.13522,0.0052975,0.0052975,0.0052975
287,102522,0.96673,1.06671,1.12276,0.67805,0.605,0.64596,0.48711,0.92586,0.90063,1.1351,0.005281,0.005281,0.005281
288,102879,0.96962,1.07815,1.12677,0.68103,0.60386,0.64624,0.48719,0.92573,0.90011,1.13488,0.0052645,0.0052645,0.0052645
289,103236,0.96747,1.07184,1.12403,0.68297,0.60298,0.64625,0.48766,0.92594,0.89967,1.13496,0.005248,0.005248,0.005248
290,103594,0.96789,1.07198,1.12314,0.68007,0.60383,0.64665,0.48769,0.92611,0.89913,1.13473,0.0052315,0.0052315,0.0052315
291,103952,0.96444,1.06118,1.12023,0.68448,0.60113,0.64725,0.48807,0.92593,0.8982,1.13447,0.005215,0.005215,0.005215
292,104309,0.96767,1.072,1.12256,0.69558,0.59375,0.64752,0.48827,0.92561,0.89758,1.13411,0.0051985,0.0051985,0.0051985
293,104661,0.97043,1.06813,1.12383,0.69477,0.59437,0.64779,0.48844,0.92572,0.8974,1.13422,0.005182,0.005182,0.005182
294,105019,0.9618,1.06157,1.12048,0.69957,0.59176,0.64792,0.48864,0.92571,0.89701,1.1341,0.0051655,0.0051655,0.0051655
295,105376,0.96764,1.05769,1.1209,0.70099,0.59179,0.64802,0.48859,0.92565,0.89658,1.13373,0.005149,0.005149,0.005149
296,105735,0.96895,1.06924,1.12447,0.70203,0.59134,0.64824,0.48897,0.92574,0.89646,1.13374,0.0051325,0.0051325,0.0051325
297,106091,0.96762,1.07595,1.12317,0.70324,0.59012,0.64863,0.48927,0.92539,0.89601,1.13348,0.005116,0.005116,0.005116
298,106446,0.96186,1.06447,1.12172,0.70217,0.59152,0.64884,0.48942,0.92527,0.89567,1.1334,0.0050995,0.0050995,0.0050995
299,106803,0.9663,1.05745,1.11946,0.70124,0.59247,0.64949,0.49003,0.92473,0.8953,1.13281,0.005083,0.005083,0.005083
300,107160,0.96791,1.06714,1.12157,0.70192,0.59299,0.64975,0.49007,0.92472,0.89507,1.13292,0.0050665,0.0050665,0.0050665
301,107518,0.96602,1.05715,1.12273,0.7042,0.59227,0.64987,0.49027,0.92455,0.8949,1.13273,0.00505,0.00505,0.00505
302,107876,0.96491,1.06441,1.11949,0.70322,0.59228,0.65039,0.49067,0.92461,0.89462,1.13272,0.0050335,0.0050335,0.0050335
303,108234,0.9631,1.06059,1.12268,0.70202,0.59342,0.65042,0.49063,0.92443,0.89427,1.13245,0.005017,0.005017,0.005017
304,108590,0.9629,1.06266,1.12021,0.70364,0.59209,0.65067,0.49091,0.92412,0.89363,1.13211,0.0050005,0.0050005,0.0050005
305,108948,0.96587,1.06276,1.12111,0.70902,0.58739,0.65114,0.491,0.92382,0.89334,1.13194,0.004984,0.004984,0.004984
306,109305,0.96324,1.05589,1.12102,0.71176,0.5864,0.65126,0.49121,0.9238,0.89304,1.13182,0.0049675,0.0049675,0.0049675
307,109663,0.96296,1.05415,1.11866,0.71567,0.58524,0.6514,0.49131,0.92359,0.89251,1.13165,0.004951,0.004951,0.004951
308,110021,0.95859,1.05254,1.11545,0.71424,0.58611,0.65162,0.4916,0.92354,0.8922,1.13151,0.0049345,0.0049345,0.0049345
309,110375,0.96647,1.06242,1.11894,0.71181,0.587,0.65188,0.49158,0.92336,0.89199,1.13129,0.004918,0.004918,0.004918
310,110733,0.96601,1.05826,1.11882,0.70981,0.5887,0.65194,0.49192,0.92297,0.89129,1.13104,0.0049015,0.0049015,0.0049015
311,111090,0.96072,1.05206,1.11861,0.71002,0.58943,0.65242,0.49235,0.92276,0.89072,1.13086,0.004885,0.004885,0.004885
312,111447,0.9619,1.04525,1.11398,0.70803,0.59121,0.65293,0.49241,0.92269,0.8907,1.13075,0.0048685,0.0048685,0.0048685
313,111804,0.96204,1.05639,1.12061,0.7082,0.59192,0.65276,0.49235,0.92255,0.89049,1.13049,0.004852,0.004852,0.004852
314,112157,0.96386,1.05284,1.1203,0.70731,0.59322,0.65296,0.49244,0.9223,0.89018,1.13025,0.0048355,0.0048355,0.0048355
315,112514,0.96004,1.05423,1.11705,0.70562,0.59519,0.65295,0.49259,0.92208,0.88984,1.13005,0.004819,0.004819,0.004819
316,112871,0.96341,1.04914,1.11936,0.70737,0.59519,0.6532,0.49258,0.92184,0.88936,1.12984,0.0048025,0.0048025,0.0048025
317,113229,0.95876,1.053,1.11998,0.70811,0.59448,0.65349,0.49272,0.92163,0.88904,1.12955,0.004786,0.004786,0.004786
318,113587,0.95045,1.0376,1.11434,0.70708,0.59658,0.65367,0.49262,0.92177,0.88871,1.12962,0.0047695,0.0047695,0.0047695
319,113945,0.95578,1.04884,1.11533,0.7049,0.59966,0.65392,0.49287,0.92171,0.88821,1.12953,0.004753,0.004753,0.004753
320,114301,0.95835,1.0471,1.11637,0.70334,0.6011,0.65424,0.49302,0.92172,0.8879,1.12929,0.0047365,0.0047365,0.0047365
321,114657,0.96173,1.05229,1.11743,0.70516,0.60026,0.65432,0.49323,0.92162,0.88802,1.12918,0.00472,0.00472,0.00472
322,115013,0.9608,1.04011,1.11517,0.70355,0.6006,0.6545,0.49339,0.92138,0.8878,1.12909,0.0047035,0.0047035,0.0047035
323,115371,0.95906,1.05235,1.1171,0.70796,0.59758,0.65479,0.49348,0.92093,0.88728,1.12881,0.004687,0.004687,0.004687
324,115728,0.95533,1.0404,1.11313,0.70847,0.59663,0.65493,0.49371,0.92072,0.88695,1.12842,0.0046705,0.0046705,0.0046705
325,116084,0.9571,1.04313,1.11544,0.70766,0.59799,0.6552,0.49397,0.92058,0.88631,1.12803,0.004654,0.004654,0.004654
326,116442,0.95498,1.05436,1.11661,0.70657,0.59967,0.65556,0.49413,0.92009,0.88583,1.12781,0.0046375,0.0046375,0.0046375
327,116799,0.95482,1.04748,1.11712,0.7041,0.60132,0.65582,0.49446,0.92007,0.88613,1.12766,0.004621,0.004621,0.004621
328,117158,0.95275,1.03916,1.11275,0.71425,0.59542,0.65574,0.49455,0.91998,0.8855,1.12741,0.0046045,0.0046045,0.0046045
329,117513,0.95277,1.03511,1.11309,0.7101,0.59816,0.6558,0.49463,0.91974,0.88522,1.1273,0.004588,0.004588,0.004588
330,117871,0.95363,1.02921,1.1111,0.71217,0.59729,0.65579,0.49459,0.91936,0.88495,1.12713,0.0045715,0.0045715,0.0045715
331,118228,0.95448,1.04022,1.11452,0.71363,0.59678,0.65574,0.49454,0.91926,0.88477,1.12706,0.004555,0.004555,0.004555
332,118584,0.95222,1.04403,1.11613,0.71461,0.5968,0.65602,0.49462,0.91913,0.88453,1.12702,0.0045385,0.0045385,0.0045385
333,118939,0.95815,1.03973,1.11452,0.71384,0.59672,0.65595,0.49473,0.91889,0.88416,1.12681,0.004522,0.004522,0.004522
334,119297,0.94827,1.03098,1.11079,0.71521,0.5956,0.6561,0.49503,0.91882,0.88381,1.12672,0.0045055,0.0045055,0.0045055
335,119655,0.95311,1.03068,1.11292,0.71661,0.5949,0.65634,0.49531,0.91894,0.88329,1.12688,0.004489,0.004489,0.004489
336,120012,0.95372,1.03536,1.11338,0.71679,0.59549,0.65669,0.49532,0.91859,0.88284,1.12649,0.0044725,0.0044725,0.0044725
337,120371,0.9509,1.03302,1.11256,0.71653,0.59549,0.65683,0.49555,0.91853,0.88249,1.12648,0.004456,0.004456,0.004456
338,120729,0.95478,1.02928,1.11352,0.7148,0.59646,0.65708,0.49564,0.91839,0.88241,1.1265,0.0044395,0.0044395,0.0044395
339,121087,0.95151,1.02807,1.11143,0.71481,0.59658,0.65723,0.49572,0.91833,0.8818,1.12652,0.004423,0.004423,0.004423
340,121443,0.95039,1.03405,1.11274,0.71391,0.59737,0.65751,0.496,0.918,0.88146,1.12637,0.0044065,0.0044065,0.0044065
341,121800,0.95471,1.04075,1.11559,0.70905,0.60179,0.65764,0.49625,0.91768,0.88137,1.12599,0.00439,0.00439,0.00439
342,122157,0.9504,1.03329,1.11237,0.70895,0.60182,0.65802,0.49633,0.91746,0.88106,1.12588,0.0043735,0.0043735,0.0043735
343,122515,0.95479,1.02587,1.1127,0.70907,0.60112,0.65804,0.49669,0.91694,0.88064,1.12547,0.004357,0.004357,0.004357
344,122871,0.95213,1.02576,1.10824,0.70884,0.60123,0.65815,0.49701,0.91697,0.88036,1.12528,0.0043405,0.0043405,0.0043405
345,123229,0.95352,1.03664,1.11507,0.70798,0.60181,0.65846,0.49712,0.91666,0.88008,1.12515,0.004324,0.004324,0.004324
346,123587,0.94578,1.03296,1.10981,0.70414,0.6059,0.65852,0.49746,0.91642,0.8795,1.12498,0.0043075,0.0043075,0.0043075
347,123944,0.9561,1.03499,1.11361,0.70617,0.60449,0.6587,0.49734,0.91644,0.87928,1.12496,0.004291,0.004291,0.004291
348,124301,0.94715,1.01792,1.11117,0.70418,0.60653,0.65893,0.49738,0.91645,0.87923,1.12495,0.0042745,0.0042745,0.0042745
349,124659,0.95334,1.02917,1.11242,0.7044,0.6055,0.6593,0.49778,0.91638,0.87864,1.12486,0.004258,0.004258,0.004258
350,125015,0.94682,1.0211,1.10735,0.70659,0.60333,0.6592,0.49789,0.91622,0.87816,1.12467,0.0042415,0.0042415,0.0042415
351,125371,0.94957,1.01446,1.10481,0.70478,0.6044,0.65931,0.49806,0.91632,0.87751,1.12444,0.004225,0.004225,0.004225
352,125722,0.95579,1.03085,1.1167,0.70926,0.60131,0.65979,0.49859,0.91602,0.87722,1.12425,0.0042085,0.0042085,0.0042085
353,126079,0.95012,1.02493,1.11246,0.70908,0.60345,0.66021,0.49872,0.91595,0.87679,1.12399,0.004192,0.004192,0.004192
354,126435,0.95004,1.01675,1.11009,0.70694,0.60542,0.66028,0.49881,0.91584,0.87676,1.12386,0.0041755,0.0041755,0.0041755
355,126791,0.94944,1.02185,1.11103,0.70718,0.60449,0.6606,0.49884,0.9156,0.87662,1.12378,0.004159,0.004159,0.004159
356,127149,0.94445,1.02159,1.10788,0.70926,0.60355,0.66067,0.49882,0.91546,0.87599,1.12355,0.0041425,0.0041425,0.0041425
357,127507,0.94688,1.01661,1.10971,0.71244,0.60261,0.66079,0.49885,0.91547,0.87581,1.12343,0.004126,0.004126,0.004126
358,127863,0.949,1.02027,1.10806,0.71046,0.60398,0.66097,0.4991,0.91537,0.87541,1.12324,0.0041095,0.0041095,0.0041095
359,128221,0.95039,1.02283,1.11179,0.70834,0.60501,0.66083,0.49907,0.91542,0.87534,1.1231,0.004093,0.004093,0.004093
360,128575,0.95132,1.01929,1.11012,0.71264,0.60192,0.66095,0.49914,0.91515,0.875,1.12278,0.0040765,0.0040765,0.0040765
361,128933,0.94807,1.0154,1.10936,0.70851,0.60514,0.66168,0.49947,0.91479,0.87469,1.12262,0.00406,0.00406,0.00406
362,129290,0.94832,1.01835,1.10919,0.70913,0.60462,0.6618,0.49983,0.91453,0.87457,1.1223,0.0040435,0.0040435,0.0040435
363,129646,0.94534,1.00924,1.10537,0.7034,0.60942,0.66228,0.49996,0.91454,0.87422,1.12212,0.004027,0.004027,0.004027
364,130003,0.94593,1.01237,1.10779,0.70432,0.60941,0.66246,0.50016,0.91424,0.87388,1.12182,0.0040105,0.0040105,0.0040105
365,130361,0.9454,1.00998,1.10691,0.70067,0.61311,0.66268,0.50042,0.91408,0.87367,1.12149,0.003994,0.003994,0.003994
366,130719,0.94403,1.01377,1.10544,0.69924,0.6138,0.66297,0.50075,0.91389,0.87321,1.12127,0.0039775,0.0039775,0.0039775
367,131076,0.93762,1.00965,1.10414,0.69936,0.6121,0.66294,0.50035,0.91377,0.8731,1.12101,0.003961,0.003961,0.003961
368,131433,0.9403,1.00749,1.10594,0.70402,0.61027,0.6631,0.50071,0.91372,0.8727,1.12082,0.0039445,0.0039445,0.0039445
369,131792,0.93987,1.00383,1.10368,0.70765,0.60979,0.66339,0.50105,0.91346,0.87246,1.12062,0.003928,0.003928,0.003928
370,132149,0.94519,1.01051,1.10539,0.7069,0.60986,0.66329,0.50109,0.91307,0.87242,1.12022,0.0039115,0.0039115,0.0039115
371,132507,0.93811,0.99975,1.10369,0.71276,0.60567,0.66328,0.50108,0.9131,0.87198,1.12027,0.003895,0.003895,0.003895
372,132864,0.94491,1.01439,1.10507,0.71171,0.608,0.66361,0.50152,0.91298,0.8716,1.11993,0.0038785,0.0038785,0.0038785
373,133222,0.93419,1.00378,1.10287,0.71338,0.60657,0.6639,0.50177,0.91255,0.87134,1.11968,0.003862,0.003862,0.003862
374,133579,0.94194,1.00281,1.10457,0.71391,0.60395,0.66355,0.50191,0.91234,0.87107,1.11967,0.0038455,0.0038455,0.0038455
375,133936,0.94338,1.00424,1.10512,0.71163,0.60626,0.66361,0.50178,0.91217,0.87072,1.11935,0.003829,0.003829,0.003829
376,134292,0.94394,1.009,1.10422,0.71514,0.60388,0.66348,0.50179,0.91189,0.87037,1.11914,0.0038125,0.0038125,0.0038125
377,134650,0.9419,1.01381,1.10446,0.7173,0.60328,0.66385,0.50189,0.9117,0.87006,1.11887,0.003796,0.003796,0.003796
378,135007,0.94549,1.00903,1.10519,0.71697,0.6034,0.664,0.50194,0.9115,0.86974,1.11865,0.0037795,0.0037795,0.0037795
379,135363,0.93637,1.00222,1.1027,0.71831,0.60379,0.6642,0.50216,0.91142,0.86951,1.11834,0.003763,0.003763,0.003763
