epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
485,80343.8,0.94092,2.12582,0.97843,1.057,0.72543,0.60722,0.66955,0.50566,0.71668,0.58983,0.64225,0.42073,0.91935,1.99998,0.86359,1.05783,0.002014,0.002014,0.002014
486,80948.4,0.94248,2.13087,0.98014,1.05845,0.72599,0.60757,0.66979,0.50558,0.7146,0.59103,0.64267,0.42104,0.91938,1.9994,0.86322,1.0577,0.0019975,0.0019975,0.0019975
487,81552.3,0.94069,2.13241,0.98065,1.05717,0.72335,0.60952,0.66992,0.50589,0.7144,0.59134,0.6427,0.42104,0.91937,1.99929,0.86298,1.05765,0.001981,0.001981,0.001981
488,82155.1,0.93519,2.11641,0.97762,1.05723,0.72367,0.60989,0.67031,0.50614,0.71481,0.59176,0.64304,0.42119,0.91923,1.99886,0.86244,1.05759,0.0019645,0.0019645,0.0019645
489,82758.2,0.93632,2.11562,0.96888,1.05547,0.72442,0.60917,0.6704,0.50616,0.71593,0.59072,0.6432,0.42131,0.91897,1.99821,0.86228,1.05745,0.001948,0.001948,0.001948
490,83363.1,0.93751,2.11932,0.96836,1.0566,0.72057,0.61154,0.67081,0.50665,0.71495,0.59255,0.64352,0.4217,0.91875,1.99786,0.86185,1.05726,0.0019315,0.0019315,0.0019315
491,83967.9,0.93457,2.1067,0.97091,1.05467,0.72401,0.60985,0.6709,0.5067,0.71687,0.59199,0.64349,0.42164,0.91864,1.99763,0.86154,1.05715,0.001915,0.001915,0.001915
492,84573.3,0.93615,2.12202,0.97424,1.05753,0.72209,0.61146,0.67131,0.50701,0.71473,0.59384,0.64397,0.42188,0.91848,1.99768,0.86094,1.05692,0.0018985,0.0018985,0.0018985
493,85176.7,0.93855,2.11271,0.9707,1.05582,0.72234,0.61189,0.67138,0.50724,0.71396,0.59383,0.64412,0.42214,0.9183,1.99749,0.86097,1.05671,0.001882,0.001882,0.001882
494,85778.7,0.93601,2.11591,0.97116,1.05599,0.72109,0.61279,0.67145,0.50728,0.71405,0.59485,0.64434,0.42218,0.91808,1.9973,0.86069,1.05644,0.0018655,0.0018655,0.0018655
495,86386.2,0.93634,2.12062,0.96698,1.05346,0.7194,0.61253,0.67151,0.50748,0.71306,0.59561,0.64439,0.42229,0.9179,1.99649,0.86033,1.0563,0.001849,0.001849,0.001849
496,86990.4,0.93654,2.11795,0.97469,1.05676,0.72007,0.61255,0.67154,0.50763,0.7108,0.59691,0.64466,0.42232,0.91765,1.99614,0.8599,1.05609,0.0018325,0.0018325,0.0018325
497,87595,0.93124,2.1129,0.96643,1.05422,0.72156,0.61364,0.67194,0.50807,0.71203,0.59696,0.645,0.4225,0.91741,1.99566,0.85965,1.05575,0.001816,0.001816,0.001816
498,88199.9,0.93312,2.10751,0.96465,1.05253,0.72328,0.61318,0.67213,0.50827,0.71341,0.59623,0.64519,0.4228,0.91734,1.99575,0.85947,1.0556,0.0017995,0.0017995,0.0017995
499,88801.9,0.93201,2.10667,0.96196,1.05349,0.7219,0.61372,0.67216,0.50826,0.71567,0.59428,0.64537,0.42298,0.91709,1.99485,0.85915,1.0554,0.001783,0.001783,0.001783
500,89403.6,0.93142,2.10116,0.9603,1.0527,0.72073,0.61413,0.67244,0.50839,0.71406,0.59499,0.6458,0.4232,0.91703,1.99434,0.85873,1.05539,0.0017665,0.0017665,0.0017665
501,90007.8,0.93491,2.11504,0.96625,1.05477,0.72299,0.61353,0.67279,0.50844,0.71602,0.59542,0.64603,0.42326,0.91682,1.99358,0.85842,1.0554,0.00175,0.00175,0.00175
502,90613.9,0.93551,2.11018,0.96268,1.05454,0.72413,0.61427,0.67295,0.50852,0.71582,0.5958,0.64591,0.42327,0.91673,1.99361,0.85829,1.05526,0.0017335,0.0017335,0.0017335
503,91217.1,0.92858,2.1009,0.96355,1.05174,0.72466,0.61379,0.67318,0.50893,0.71486,0.59604,0.64591,0.42334,0.91657,1.993,0.85789,1.05515,0.001717,0.001717,0.001717
504,91821.2,0.93108,2.10676,0.96112,1.05182,0.72345,0.61403,0.67357,0.50931,0.71445,0.5963,0.64628,0.42349,0.91655,1.99291,0.8575,1.05504,0.0017005,0.0017005,0.0017005
505,92425.5,0.92957,2.10753,0.95987,1.05146,0.72257,0.61465,0.67352,0.50936,0.71433,0.59555,0.64613,0.42331,0.9168,1.99255,0.85713,1.05506,0.001684,0.001684,0.001684
506,93029.6,0.92658,2.09394,0.95305,1.04909,0.72346,0.61468,0.67391,0.50951,0.71391,0.59651,0.64616,0.42342,0.91646,1.99202,0.8566,1.05493,0.0016675,0.0016675,0.0016675
507,93632.4,0.92882,2.09765,0.95348,1.05077,0.72333,0.61579,0.6742,0.51017,0.71351,0.59771,0.6468,0.42371,0.91621,1.99209,0.85609,1.05471,0.001651,0.001651,0.001651
508,94237.8,0.92646,2.08951,0.94966,1.05012,0.72394,0.61587,0.67458,0.51052,0.71516,0.59782,0.64715,0.42394,0.91599,1.99145,0.85578,1.05452,0.0016345,0.0016345,0.0016345
509,94844,0.93159,2.09532,0.9535,1.0511,0.7241,0.61601,0.67512,0.51068,0.71495,0.59779,0.64735,0.42419,0.9158,1.99107,0.85529,1.05436,0.001618,0.001618,0.001618
510,95448.5,0.92729,2.09078,0.95162,1.04954,0.72395,0.61597,0.67502,0.51063,0.71393,0.59847,0.64737,0.42428,0.91556,1.99123,0.85475,1.05398,0.0016015,0.0016015,0.0016015
511,96054,0.92641,2.07859,0.94779,1.04954,0.7228,0.61723,0.67516,0.51057,0.71347,0.59889,0.64764,0.42448,0.91532,1.99127,0.85458,1.05378,0.001585,0.001585,0.001585
512,96656.9,0.92622,2.09182,0.95149,1.04997,0.72406,0.61666,0.67567,0.5109,0.71422,0.59882,0.64798,0.42463,0.91528,1.99071,0.8544,1.05372,0.0015685,0.0015685,0.0015685
513,97260.7,0.92943,2.09291,0.94573,1.0497,0.72639,0.61469,0.67585,0.51106,0.71492,0.5983,0.64834,0.42477,0.91541,1.99045,0.85424,1.05367,0.001552,0.001552,0.001552
514,97863.9,0.92205,2.08682,0.94291,1.04992,0.72604,0.61515,0.67627,0.51128,0.7173,0.59787,0.64855,0.42477,0.91538,1.98989,0.85381,1.05363,0.0015355,0.0015355,0.0015355
515,98467.7,0.92659,2.09107,0.94727,1.04875,0.72706,0.61525,0.67662,0.51173,0.71758,0.59741,0.64878,0.4253,0.91533,1.9894,0.85348,1.05345,0.001519,0.001519,0.001519
516,99071.2,0.92465,2.08434,0.9376,1.04734,0.72782,0.61592,0.67643,0.51139,0.71947,0.59726,0.64878,0.42521,0.91516,1.989,0.85315,1.05335,0.0015025,0.0015025,0.0015025
517,99675.5,0.9233,2.08504,0.94074,1.0469,0.72493,0.61777,0.67643,0.51154,0.71908,0.59742,0.64876,0.42514,0.91515,1.98866,0.85285,1.05324,0.001486,0.001486,0.001486
518,100279,0.91999,2.07957,0.93918,1.04748,0.72895,0.61632,0.67669,0.51181,0.7202,0.59659,0.64875,0.42549,0.91504,1.98813,0.85255,1.0531,0.0014695,0.0014695,0.0014695
519,100883,0.92181,2.08588,0.939,1.04771,0.72607,0.61588,0.67692,0.51178,0.71963,0.5974,0.64894,0.42527,0.91485,1.98728,0.85192,1.05296,0.001453,0.001453,0.001453
520,101486,0.9188,2.06931,0.93802,1.04731,0.72776,0.61518,0.67716,0.5122,0.71768,0.59773,0.64895,0.42546,0.91466,1.98671,0.85145,1.05288,0.0014365,0.0014365,0.0014365
521,102089,0.9217,2.07854,0.93651,1.048,0.72725,0.61606,0.67726,0.51225,0.72262,0.59474,0.64903,0.42561,0.91453,1.98648,0.85125,1.05271,0.00142,0.00142,0.00142
522,102692,0.91813,2.07617,0.93323,1.04705,0.72947,0.61528,0.67723,0.5122,0.72426,0.59473,0.64958,0.42579,0.91436,1.98606,0.851,1.05264,0.0014035,0.0014035,0.0014035
523,103298,0.9194,2.08009,0.93653,1.0481,0.72728,0.61671,0.67773,0.5125,0.72601,0.59397,0.64978,0.42585,0.91414,1.98535,0.85055,1.0526,0.001387,0.001387,0.001387
524,103902,0.91792,2.07363,0.93457,1.04709,0.73103,0.61488,0.67775,0.51254,0.72403,0.59498,0.64992,0.4258,0.91391,1.98508,0.85036,1.05243,0.0013705,0.0013705,0.0013705
525,104506,0.91595,2.07109,0.93493,1.04569,0.73058,0.61573,0.67813,0.51275,0.72157,0.59574,0.65013,0.42619,0.91387,1.98485,0.8502,1.05234,0.001354,0.001354,0.001354
526,105109,0.92017,2.07923,0.93028,1.04521,0.72885,0.61627,0.67836,0.51288,0.72589,0.59396,0.65024,0.42637,0.91363,1.98482,0.84977,1.05223,0.0013375,0.0013375,0.0013375
527,105712,0.91524,2.06255,0.92794,1.04309,0.72699,0.61718,0.67837,0.51317,0.7268,0.59278,0.65021,0.42652,0.91335,1.98428,0.84945,1.05192,0.001321,0.001321,0.001321
528,106317,0.91762,2.06983,0.92518,1.04277,0.72544,0.61761,0.67852,0.51299,0.7233,0.59522,0.65044,0.42665,0.91345,1.9834,0.84911,1.05189,0.0013045,0.0013045,0.0013045
529,106921,0.91717,2.07066,0.92292,1.04432,0.72888,0.61612,0.67842,0.51326,0.72454,0.59513,0.65084,0.42685,0.91308,1.98322,0.84867,1.05171,0.001288,0.001288,0.001288
530,107526,0.91635,2.06497,0.92318,1.04276,0.73054,0.61539,0.67848,0.5132,0.72445,0.59493,0.65067,0.42685,0.91267,1.98312,0.84848,1.05127,0.0012715,0.0012715,0.0012715
531,108126,0.9157,2.06576,0.92132,1.0448,0.73068,0.61513,0.67892,0.51339,0.72361,0.5955,0.65115,0.42734,0.91249,1.98254,0.84829,1.05126,0.001255,0.001255,0.001255
532,108728,0.91529,2.06072,0.91725,1.04208,0.72792,0.61706,0.67914,0.51362,0.72466,0.59546,0.65113,0.42726,0.91226,1.98246,0.84809,1.05098,0.0012385,0.0012385,0.0012385
533,109332,0.91369,2.05871,0.9211,1.04129,0.72988,0.61536,0.67892,0.51374,0.72024,0.59788,0.65147,0.42731,0.91192,1.98196,0.84739,1.05062,0.001222,0.001222,0.001222
534,109936,0.91457,2.06167,0.91827,1.04188,0.72964,0.61597,0.67908,0.51369,0.71858,0.59962,0.65162,0.4274,0.91177,1.98139,0.84718,1.05053,0.0012055,0.0012055,0.0012055
535,110538,0.91072,2.05845,0.91997,1.04118,0.72962,0.6169,0.67942,0.5142,0.71806,0.60034,0.6518,0.42756,0.91149,1.98123,0.84702,1.05033,0.001189,0.001189,0.001189
536,111141,0.91274,2.06004,0.9178,1.0414,0.72961,0.61752,0.67983,0.51443,0.71749,0.60098,0.65228,0.42801,0.91104,1.98053,0.84647,1.05011,0.0011725,0.0011725,0.0011725
537,111743,0.91314,2.05418,0.91884,1.04155,0.72776,0.61798,0.67989,0.51456,0.7176,0.60089,0.65234,0.42792,0.91072,1.97983,0.84621,1.04989,0.001156,0.001156,0.001156
538,112345,0.91008,2.05679,0.91429,1.04048,0.72664,0.61841,0.68022,0.51475,0.71862,0.60027,0.65242,0.42808,0.91035,1.9796,0.84607,1.04963,0.0011395,0.0011395,0.0011395
539,112948,0.90861,2.05215,0.91342,1.04061,0.72428,0.62016,0.68026,0.51474,0.71852,0.59964,0.65242,0.4282,0.90998,1.97914,0.84544,1.04934,0.001123,0.001123,0.001123
540,113553,0.91274,2.05827,0.91608,1.04037,0.72313,0.62068,0.68057,0.51478,0.71946,0.59975,0.65241,0.42817,0.90979,1.97832,0.84543,1.04922,0.0011065,0.0011065,0.0011065
541,114157,0.91005,2.05398,0.91178,1.0395,0.72327,0.62124,0.68057,0.51505,0.72014,0.59948,0.65249,0.42845,0.90955,1.97822,0.84517,1.04908,0.00109,0.00109,0.00109
542,114760,0.90581,2.03828,0.90859,1.03874,0.7236,0.62098,0.68055,0.51509,0.7205,0.59978,0.65243,0.42832,0.9094,1.97769,0.84495,1.04886,0.0010735,0.0010735,0.0010735
543,115368,0.9047,2.03698,0.90459,1.03954,0.72388,0.62111,0.6804,0.51505,0.72045,0.59956,0.65216,0.42815,0.90903,1.97731,0.84485,1.04863,0.001057,0.001057,0.001057
544,115972,0.90536,2.03791,0.90684,1.03714,0.72544,0.62127,0.68044,0.51522,0.71798,0.60144,0.65216,0.42814,0.90886,1.97677,0.84453,1.04853,0.0010405,0.0010405,0.0010405
545,116575,0.90407,2.04019,0.90601,1.03875,0.72593,0.62117,0.68079,0.51522,0.71865,0.60182,0.65203,0.42807,0.90861,1.9765,0.84424,1.04828,0.001024,0.001024,0.001024
546,117176,0.89955,2.03238,0.89817,1.03554,0.72423,0.62174,0.68095,0.51536,0.71772,0.60194,0.65252,0.42829,0.90878,1.97582,0.84375,1.0484,0.0010075,0.0010075,0.0010075
547,117781,0.90232,2.0338,0.8961,1.03644,0.72451,0.62189,0.6813,0.51557,0.71885,0.60125,0.65305,0.42868,0.90888,1.97522,0.84344,1.04845,0.000991,0.000991,0.000991
548,118384,0.90196,2.02879,0.8985,1.03586,0.7268,0.621,0.68149,0.51586,0.72122,0.60001,0.65285,0.42881,0.90887,1.97492,0.84302,1.04842,0.0009745,0.0009745,0.0009745
549,118987,0.90487,2.04075,0.9037,1.03842,0.72895,0.62011,0.68172,0.51588,0.71993,0.60159,0.65294,0.42892,0.90884,1.9741,0.84274,1.0484,0.000958,0.000958,0.000958
550,119589,0.90058,2.02803,0.89214,1.03377,0.72661,0.62123,0.68188,0.51594,0.72135,0.60139,0.65314,0.42907,0.90875,1.97431,0.84214,1.04844,0.0009415,0.0009415,0.0009415
551,120192,0.8985,2.02535,0.89327,1.0349,0.72758,0.6212,0.68219,0.51626,0.72216,0.60158,0.65341,0.42939,0.90857,1.9741,0.84176,1.04825,0.000925,0.000925,0.000925
552,120795,0.89998,2.02639,0.8907,1.0344,0.72831,0.62119,0.68246,0.51658,0.72289,0.60095,0.65362,0.42965,0.9083,1.9737,0.84143,1.04811,0.0009085,0.0009085,0.0009085
553,121398,0.90032,2.02321,0.89049,1.03496,0.72674,0.62209,0.68259,0.51694,0.72334,0.6014,0.65411,0.42979,0.90807,1.97289,0.84097,1.04789,0.000892,0.000892,0.000892
554,122003,0.89528,2.00624,0.88599,1.03327,0.7279,0.62122,0.6827,0.5169,0.72518,0.5998,0.65426,0.42997,0.90801,1.97264,0.84099,1.04773,0.0008755,0.0008755,0.0008755
555,122608,0.89402,2.01682,0.88474,1.03297,0.7286,0.62132,0.68294,0.51703,0.72338,0.60078,0.65432,0.43014,0.90789,1.97237,0.84066,1.04762,0.000859,0.000859,0.000859
556,123212,0.89554,2.01058,0.88446,1.03212,0.72713,0.62207,0.68297,0.51732,0.72496,0.60031,0.65456,0.43031,0.90785,1.97214,0.84021,1.04752,0.0008425,0.0008425,0.0008425
557,123816,0.89356,2.00815,0.88187,1.03149,0.72478,0.62411,0.68334,0.51742,0.72603,0.60044,0.65493,0.43043,0.9078,1.9717,0.83981,1.04746,0.000826,0.000826,0.000826
558,124422,0.89124,2.00388,0.88137,1.03206,0.72553,0.62293,0.68359,0.51751,0.724,0.60161,0.65507,0.43071,0.90771,1.97126,0.83952,1.04742,0.0008095,0.0008095,0.0008095
559,125023,0.89051,2.00027,0.87627,1.03144,0.72647,0.62305,0.68352,0.51794,0.724,0.60132,0.65518,0.43097,0.90754,1.97121,0.83936,1.04718,0.000793,0.000793,0.000793
560,125624,0.89032,2.00309,0.87308,1.03066,0.72488,0.62411,0.68376,0.51829,0.72527,0.6008,0.65512,0.43092,0.90755,1.971,0.83908,1.04711,0.0007765,0.0007765,0.0007765
561,126227,0.89359,2.00843,0.87665,1.03118,0.72422,0.62587,0.68385,0.51865,0.72268,0.60172,0.65536,0.431,0.90723,1.97075,0.83866,1.04682,0.00076,0.00076,0.00076
562,126830,0.89088,2.00551,0.87289,1.02871,0.72233,0.62847,0.68439,0.51894,0.72213,0.60316,0.65571,0.43119,0.9071,1.97074,0.83867,1.04666,0.0007435,0.0007435,0.0007435
563,127433,0.8928,2.00871,0.87671,1.03012,0.72287,0.62895,0.68463,0.51908,0.72172,0.60334,0.65581,0.43139,0.90726,1.97047,0.83844,1.04672,0.000727,0.000727,0.000727
564,128037,0.88637,1.99051,0.87071,1.0279,0.72294,0.62898,0.68447,0.51919,0.72028,0.60564,0.65619,0.43147,0.90729,1.97061,0.83838,1.04676,0.0007105,0.0007105,0.0007105
565,128640,0.88925,1.99369,0.86783,1.02958,0.72338,0.6281,0.68443,0.51951,0.72021,0.60587,0.65628,0.43165,0.90734,1.9709,0.83836,1.04676,0.000694,0.000694,0.000694
566,129244,0.8897,1.99576,0.86263,1.02875,0.72365,0.628,0.68449,0.51978,0.71974,0.60614,0.65657,0.43175,0.90743,1.97105,0.83812,1.04679,0.0006775,0.0006775,0.0006775
567,129848,0.88214,1.98787,0.85984,1.02536,0.72634,0.6269,0.68467,0.5199,0.72199,0.60462,0.65675,0.43193,0.90734,1.97053,0.83797,1.04674,0.000661,0.000661,0.000661
568,130452,0.88571,1.9851,0.86169,1.02784,0.7223,0.62863,0.68478,0.52022,0.72164,0.60585,0.65695,0.43194,0.90711,1.97035,0.83765,1.04649,0.0006445,0.0006445,0.0006445
569,131057,0.88457,1.98636,0.86371,1.02684,0.72445,0.62674,0.68469,0.52017,0.72165,0.60552,0.6568,0.43208,0.907,1.9705,0.83738,1.04646,0.000628,0.000628,0.000628
570,131661,0.88088,1.98044,0.85991,1.02557,0.72167,0.62964,0.68477,0.52011,0.71939,0.60766,0.65716,0.43244,0.90703,1.97013,0.83733,1.04648,0.0006115,0.0006115,0.0006115
571,132265,0.8825,1.97539,0.85252,1.02444,0.72369,0.62928,0.68513,0.5201,0.71855,0.60848,0.65738,0.43245,0.90688,1.97005,0.83732,1.0464,0.000595,0.000595,0.000595
572,132868,0.88092,1.97562,0.85662,1.02473,0.72394,0.63016,0.68567,0.52035,0.72027,0.6081,0.65745,0.43253,0.90676,1.96997,0.83706,1.04632,0.0005785,0.0005785,0.0005785
573,133471,0.8796,1.97464,0.84817,1.02433,0.72351,0.63124,0.68588,0.52055,0.71839,0.60879,0.6577,0.4327,0.90658,1.96952,0.8371,1.04611,0.000562,0.000562,0.000562
574,134073,0.87964,1.97173,0.85251,1.02292,0.72695,0.63021,0.68626,0.52059,0.7197,0.60869,0.65786,0.43265,0.90649,1.96943,0.8368,1.04593,0.0005455,0.0005455,0.0005455
575,134677,0.88018,1.97127,0.85255,1.02392,0.72531,0.63047,0.68614,0.5208,0.71893,0.60866,0.65774,0.43277,0.90631,1.9689,0.83668,1.04592,0.000529,0.000529,0.000529
576,135280,0.88108,1.97068,0.84863,1.02416,0.7238,0.63105,0.68619,0.52069,0.71926,0.60908,0.65799,0.43302,0.90613,1.96892,0.83642,1.04575,0.0005125,0.0005125,0.0005125
577,135883,0.87772,1.96875,0.8473,1.02357,0.72487,0.63063,0.68623,0.52087,0.72114,0.60864,0.6583,0.4331,0.90612,1.96804,0.8362,1.04568,0.000496,0.000496,0.000496
578,136487,0.87599,1.96273,0.84334,1.02341,0.72443,0.62984,0.68644,0.52088,0.72058,0.6084,0.65798,0.4331,0.90597,1.96758,0.83625,1.04559,0.0004795,0.0004795,0.0004795
579,137089,0.87475,1.96187,0.84053,1.02279,0.7254,0.6302,0.68645,0.52104,0.72013,0.60958,0.65829,0.43312,0.9059,1.96732,0.83622,1.04563,0.000463,0.000463,0.000463
580,137693,0.87333,1.95453,0.83999,1.02363,0.72513,0.63062,0.68646,0.52093,0.71735,0.61048,0.65819,0.43326,0.90576,1.9669,0.83592,1.04549,0.0004465,0.0004465,0.0004465
581,138296,0.87164,1.95668,0.8385,1.02263,0.7216,0.63213,0.68655,0.52118,0.71603,0.61194,0.65822,0.43312,0.90575,1.96672,0.83586,1.04553,0.00043,0.00043,0.00043
582,138900,0.86933,1.94459,0.83522,1.01877,0.72203,0.63201,0.6865,0.5212,0.71529,0.61195,0.65845,0.43321,0.90571,1.96698,0.83597,1.04543,0.0004135,0.0004135,0.0004135
583,139505,0.87313,1.9489,0.83053,1.0199,0.7245,0.63045,0.68655,0.52116,0.72264,0.60677,0.65833,0.43309,0.90546,1.96719,0.83583,1.04534,0.000397,0.000397,0.000397
584,140108,0.8674,1.93599,0.82806,1.01786,0.72586,0.6306,0.68634,0.52129,0.72202,0.60679,0.65784,0.433,0.90535,1.96704,0.83571,1.04528,0.0003805,0.0003805,0.0003805
585,140710,0.86877,1.94058,0.82286,1.0177,0.72759,0.62958,0.68641,0.52136,0.72204,0.60788,0.6581,0.43302,0.9053,1.96666,0.83555,1.04531,0.000364,0.000364,0.000364
586,141315,0.87056,1.94418,0.82977,1.01786,0.72715,0.62988,0.68645,0.5216,0.72163,0.60821,0.65802,0.43321,0.90513,1.96639,0.83538,1.04525,0.0003475,0.0003475,0.0003475
587,141920,0.86467,1.93437,0.82408,1.01767,0.72865,0.62837,0.68639,0.52155,0.72215,0.60849,0.65807,0.43318,0.90516,1.96646,0.83557,1.04526,0.000331,0.000331,0.000331
588,142524,0.86416,1.92515,0.81816,1.01596,0.72823,0.62886,0.68653,0.52178,0.72157,0.60887,0.65814,0.43339,0.90505,1.96636,0.83528,1.04529,0.0003145,0.0003145,0.0003145
589,143126,0.86376,1.93251,0.81788,1.01527,0.72846,0.6287,0.68658,0.52197,0.72033,0.60937,0.65844,0.43336,0.90477,1.96662,0.83507,1.04505,0.000298,0.000298,0.000298
590,143731,0.86351,1.93022,0.81487,1.01554,0.72948,0.62799,0.68669,0.52179,0.72079,0.60941,0.65854,0.43328,0.90478,1.9668,0.83504,1.04499,0.0002815,0.0002815,0.0002815
591,144333,0.88722,1.91749,0.8085,1.04775,0.73217,0.62782,0.68709,0.52212,0.7272,0.60603,0.65928,0.43388,0.90435,1.96584,0.83501,1.04455,0.000265,0.000265,0.000265
592,144929,0.88144,1.89865,0.79527,1.04598,0.73313,0.62807,0.68757,0.52275,0.7246,0.60752,0.65962,0.43402,0.90371,1.96494,0.83482,1.04393,0.0002485,0.0002485,0.0002485
593,145525,0.88034,1.89876,0.78813,1.04428,0.73149,0.62916,0.68783,0.52309,0.72498,0.60826,0.65985,0.43444,0.90334,1.964,0.83487,1.04345,0.000232,0.000232,0.000232
594,146120,0.8757,1.88686,0.77689,1.04123,0.73103,0.62902,0.68791,0.52342,0.72615,0.60739,0.66014,0.4347,0.90295,1.96313,0.83493,1.04287,0.0002155,0.0002155,0.0002155
595,146716,0.87442,1.8742,0.77356,1.03922,0.73098,0.62981,0.68844,0.52369,0.73024,0.60652,0.66081,0.43528,0.90256,1.96275,0.83478,1.04237,0.000199,0.000199,0.000199
596,147314,0.87352,1.86967,0.76798,1.03996,0.7326,0.62874,0.6887,0.52355,0.72686,0.60797,0.66132,0.43537,0.90211,1.96183,0.83467,1.04206,0.0001825,0.0001825,0.0001825
597,147908,0.86616,1.85532,0.75935,1.03641,0.73545,0.62555,0.68901,0.52414,0.73155,0.606,0.66197,0.43576,0.90187,1.96108,0.83478,1.04174,0.000166,0.000166,0.000166
598,148504,0.86789,1.86339,0.75539,1.03482,0.73812,0.62512,0.68954,0.5244,0.7329,0.60527,0.66239,0.43631,0.90175,1.96068,0.83494,1.04159,0.0001495,0.0001495,0.0001495
599,149098,0.8611,1.85009,0.7512,1.0332,0.73929,0.62445,0.68956,0.52438,0.73345,0.60548,0.6626,0.43662,0.90154,1.96014,0.83519,1.04129,0.000133,0.000133,0.000133
600,149694,0.85844,1.84153,0.74424,1.03251,0.73992,0.62475,0.68994,0.5244,0.73425,0.60558,0.66286,0.43684,0.90157,1.9597,0.83545,1.04113,0.0001165,0.0001165,0.0001165
