epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,61724.2,1.16417,1.48586,1.22146,0.61705,0.46468,0.50362,0.35748,1.12969,1.21586,1.18749,0.0069145,0.0069145,0.0069145
189,62048.2,1.16573,1.48412,1.22326,0.61535,0.46608,0.50398,0.35788,1.12929,1.21507,1.18697,0.006898,0.006898,0.006898
190,62372.8,1.16449,1.48038,1.22081,0.61391,0.46834,0.50425,0.35788,1.12927,1.21478,1.18675,0.0068815,0.0068815,0.0068815
191,62698.6,1.16827,1.48096,1.22217,0.6044,0.47241,0.50445,0.35781,1.12931,1.2145,1.18643,0.006865,0.006865,0.006865
192,63023.4,1.16028,1.47901,1.21951,0.61244,0.46924,0.5045,0.35791,1.12955,1.21396,1.18647,0.0068485,0.0068485,0.0068485
193,63346.6,1.15974,1.47632,1.2184,0.61568,0.46827,0.5047,0.35803,1.1295,1.21368,1.18633,0.006832,0.006832,0.006832
194,63672.1,1.16124,1.47589,1.22015,0.61183,0.46928,0.50469,0.35823,1.12965,1.21373,1.18629,0.0068155,0.0068155,0.0068155
195,64001.3,1.16255,1.47312,1.21968,0.61468,0.46834,0.50467,0.35818,1.12955,1.21337,1.18614,0.006799,0.006799,0.006799
196,64329.7,1.1631,1.47884,1.22175,0.61808,0.46717,0.50488,0.35853,1.12917,1.21258,1.18597,0.0067825,0.0067825,0.0067825
197,64656.4,1.16275,1.47576,1.21928,0.61792,0.46902,0.50583,0.35905,1.12857,1.21191,1.18552,0.006766,0.006766,0.006766
198,64983.6,1.15909,1.4733,1.21793,0.62056,0.46865,0.5059,0.35923,1.12788,1.2117,1.18519,0.0067495,0.0067495,0.0067495
199,65310.5,1.16289,1.47033,1.2204,0.62106,0.46821,0.50622,0.35966,1.12771,1.21088,1.18483,0.006733,0.006733,0.006733
200,65636.6,1.16123,1.47263,1.21929,0.61692,0.46959,0.50659,0.35992,1.12737,1.21054,1.18446,0.0067165,0.0067165,0.0067165
201,65962.1,1.16207,1.47373,1.22067,0.6148,0.47064,0.50665,0.36018,1.12691,1.20977,1.18437,0.0067,0.0067,0.0067
202,66287.5,1.15998,1.47479,1.21981,0.61206,0.47101,0.50682,0.36039,1.12669,1.20955,1.18443,0.0066835,0.0066835,0.0066835
203,66614,1.15981,1.46573,1.21792,0.61557,0.4695,0.50666,0.36018,1.12649,1.20864,1.18413,0.006667,0.006667,0.006667
204,66942.2,1.16117,1.47203,1.21941,0.61456,0.46953,0.50678,0.35998,1.12646,1.20799,1.18414,0.0066505,0.0066505,0.0066505
205,67267.5,1.15449,1.46667,1.21623,0.61273,0.47185,0.50707,0.36009,1.12634,1.20748,1.18384,0.006634,0.006634,0.006634
206,67593.7,1.15971,1.46715,1.2189,0.61904,0.46724,0.5072,0.36026,1.1261,1.20679,1.18383,0.0066175,0.0066175,0.0066175
207,67919.6,1.15828,1.46932,1.21819,0.62765,0.46436,0.50754,0.36046,1.12575,1.20657,1.18362,0.006601,0.006601,0.006601
208,68244.1,1.16006,1.46705,1.21904,0.63001,0.46329,0.50709,0.36053,1.12591,1.20644,1.1838,0.0065845,0.0065845,0.0065845
209,68568.9,1.15722,1.46384,1.21708,0.63101,0.46295,0.50727,0.36058,1.12559,1.20609,1.18386,0.006568,0.006568,0.006568
210,68893.3,1.16011,1.46888,1.2194,0.6266,0.46556,0.50732,0.36038,1.1255,1.20602,1.18358,0.0065515,0.0065515,0.0065515
211,69219.8,1.15798,1.46492,1.21684,0.62706,0.46619,0.5075,0.36046,1.12558,1.20633,1.18338,0.006535,0.006535,0.006535
212,69544.1,1.15666,1.46727,1.21629,0.62476,0.46695,0.50767,0.36055,1.12559,1.20592,1.18312,0.0065185,0.0065185,0.0065185
213,69868.2,1.15896,1.46792,1.21865,0.62298,0.46847,0.50778,0.36068,1.12491,1.20516,1.18269,0.006502,0.006502,0.006502
214,70191.9,1.15976,1.46242,1.21715,0.62331,0.46902,0.50791,0.36102,1.12505,1.20454,1.18259,0.0064855,0.0064855,0.0064855
215,70517,1.15459,1.45932,1.21583,0.62581,0.46673,0.50813,0.36112,1.12469,1.20397,1.18226,0.006469,0.006469,0.006469
216,70843.6,1.15875,1.46141,1.21635,0.62712,0.46638,0.50869,0.36176,1.12467,1.2035,1.18233,0.0064525,0.0064525,0.0064525
217,71171,1.15662,1.46,1.21521,0.62505,0.46851,0.509,0.36176,1.12468,1.20306,1.18204,0.006436,0.006436,0.006436
218,71496.8,1.15413,1.46135,1.21536,0.62882,0.46724,0.50925,0.36203,1.12497,1.20249,1.18214,0.0064195,0.0064195,0.0064195
219,71822,1.15911,1.46218,1.21736,0.62504,0.46925,0.50942,0.36209,1.12482,1.2018,1.18199,0.006403,0.006403,0.006403
220,72146.1,1.15585,1.45828,1.21658,0.62221,0.46889,0.50939,0.36216,1.12468,1.20145,1.18173,0.0063865,0.0063865,0.0063865
221,72471.4,1.15722,1.46598,1.21634,0.62369,0.46857,0.50963,0.3626,1.12426,1.20091,1.18133,0.00637,0.00637,0.00637
222,72800.2,1.15561,1.46179,1.21476,0.62327,0.46959,0.50945,0.3627,1.12408,1.20123,1.18126,0.0063535,0.0063535,0.0063535
223,73124.4,1.15809,1.45865,1.21539,0.62755,0.46876,0.50985,0.3628,1.12373,1.2013,1.18109,0.006337,0.006337,0.006337
224,73450,1.15424,1.45964,1.21466,0.63135,0.46702,0.50983,0.36298,1.12358,1.20033,1.18089,0.0063205,0.0063205,0.0063205
225,73774.4,1.15303,1.45249,1.2125,0.63098,0.46597,0.50999,0.36263,1.12352,1.19998,1.18064,0.006304,0.006304,0.006304
226,74100,1.15722,1.46249,1.21507,0.63143,0.4667,0.51014,0.36321,1.12334,1.19933,1.18056,0.0062875,0.0062875,0.0062875
227,74425.5,1.15286,1.45615,1.21391,0.6291,0.46961,0.51017,0.36328,1.12303,1.19875,1.18051,0.006271,0.006271,0.006271
228,74750.8,1.15719,1.45835,1.21498,0.62982,0.47041,0.51038,0.36397,1.12263,1.19833,1.18038,0.0062545,0.0062545,0.0062545
229,75076.8,1.15431,1.45544,1.21362,0.63331,0.46904,0.51044,0.36382,1.1232,1.19782,1.18073,0.006238,0.006238,0.006238
230,75404.3,1.15587,1.45233,1.21363,0.63099,0.47032,0.51034,0.36381,1.12322,1.19744,1.18079,0.0062215,0.0062215,0.0062215
231,75730.2,1.15512,1.45265,1.21456,0.63027,0.47071,0.51096,0.36388,1.12262,1.19691,1.18023,0.006205,0.006205,0.006205
232,76054.6,1.15382,1.45425,1.2138,0.63623,0.46908,0.51157,0.36396,1.12254,1.19613,1.18004,0.0061885,0.0061885,0.0061885
233,76379.2,1.15296,1.4545,1.2143,0.63248,0.47101,0.51151,0.36393,1.12244,1.19551,1.17992,0.006172,0.006172,0.006172
234,76704.4,1.15607,1.45068,1.21371,0.6311,0.47105,0.51146,0.36419,1.12182,1.19538,1.17945,0.0061555,0.0061555,0.0061555
235,77031.6,1.15071,1.45217,1.21401,0.62655,0.47301,0.51138,0.36417,1.12177,1.195,1.17954,0.006139,0.006139,0.006139
236,77358.7,1.1521,1.4525,1.21382,0.63445,0.47074,0.51143,0.3642,1.12131,1.19493,1.17924,0.0061225,0.0061225,0.0061225
237,77684.2,1.15293,1.45289,1.21377,0.63056,0.47193,0.51166,0.36458,1.12112,1.19429,1.17905,0.006106,0.006106,0.006106
238,78011.1,1.15434,1.45229,1.214,0.63076,0.47147,0.51206,0.3648,1.12091,1.19407,1.17895,0.0060895,0.0060895,0.0060895
239,78336.5,1.15029,1.44844,1.2122,0.63094,0.47092,0.51188,0.36468,1.12075,1.1935,1.1788,0.006073,0.006073,0.006073
240,78661.7,1.15189,1.44535,1.2113,0.63139,0.47048,0.51185,0.36487,1.12077,1.19298,1.17869,0.0060565,0.0060565,0.0060565
241,78985,1.15109,1.44769,1.21232,0.63102,0.47092,0.5118,0.365,1.12107,1.19342,1.17882,0.00604,0.00604,0.00604
242,79310,1.15545,1.45496,1.21464,0.63034,0.47223,0.51161,0.36502,1.1211,1.19324,1.17879,0.0060235,0.0060235,0.0060235
243,79635.8,1.15057,1.44692,1.21233,0.62958,0.4732,0.51177,0.36518,1.12102,1.1926,1.17865,0.006007,0.006007,0.006007
244,79959.8,1.14943,1.4453,1.20976,0.62757,0.47402,0.51186,0.36529,1.1211,1.19197,1.179,0.0059905,0.0059905,0.0059905
245,80285.1,1.15167,1.45059,1.21369,0.62965,0.47306,0.51205,0.36553,1.12079,1.19203,1.17887,0.005974,0.005974,0.005974
246,80610.9,1.15204,1.44235,1.21084,0.6292,0.47414,0.5123,0.36533,1.12072,1.19188,1.17876,0.0059575,0.0059575,0.0059575
247,80936.1,1.14942,1.44611,1.21244,0.62757,0.47382,0.51259,0.36564,1.12055,1.19137,1.17845,0.005941,0.005941,0.005941
248,81262.3,1.14697,1.44279,1.21091,0.62822,0.47485,0.5127,0.36569,1.12039,1.1909,1.1784,0.0059245,0.0059245,0.0059245
249,81589.5,1.15294,1.44243,1.2126,0.62439,0.47547,0.51265,0.36579,1.12017,1.19028,1.17819,0.005908,0.005908,0.005908
250,81915.6,1.14976,1.44601,1.21156,0.62491,0.4752,0.51274,0.36591,1.12037,1.18962,1.17832,0.0058915,0.0058915,0.0058915
251,82241.5,1.15289,1.4452,1.21288,0.62044,0.479,0.51336,0.36617,1.11993,1.18876,1.17815,0.005875,0.005875,0.005875
252,82566.2,1.15024,1.44274,1.21074,0.62133,0.4782,0.51331,0.3661,1.11948,1.18834,1.17785,0.0058585,0.0058585,0.0058585
253,82890.1,1.14959,1.43721,1.21061,0.62819,0.47651,0.51395,0.36662,1.11929,1.1877,1.17762,0.005842,0.005842,0.005842
254,83216.9,1.14901,1.44129,1.21081,0.63191,0.47364,0.51386,0.36684,1.1193,1.18775,1.17766,0.0058255,0.0058255,0.0058255
255,83540.9,1.15116,1.44061,1.21089,0.62918,0.47351,0.51419,0.36687,1.11936,1.18698,1.17752,0.005809,0.005809,0.005809
256,83875.5,1.14945,1.43846,1.21029,0.63105,0.47397,0.51419,0.36683,1.11977,1.18703,1.17763,0.0057925,0.0057925,0.0057925
257,84218.9,1.15225,1.43928,1.21101,0.63245,0.47362,0.5142,0.36709,1.11958,1.18659,1.17743,0.005776,0.005776,0.005776
258,84558.7,1.14974,1.4359,1.20855,0.63503,0.47204,0.51445,0.36716,1.12006,1.18663,1.17763,0.0057595,0.0057595,0.0057595
259,84885.3,1.1446,1.43379,1.2074,0.63175,0.47387,0.51496,0.36752,1.12007,1.18654,1.17766,0.005743,0.005743,0.005743
260,85212.6,1.14548,1.43734,1.20866,0.63683,0.47162,0.5147,0.36753,1.11998,1.1865,1.17784,0.0057265,0.0057265,0.0057265
261,85538.6,1.1467,1.43768,1.20843,0.63929,0.47114,0.51462,0.36774,1.11986,1.18591,1.17786,0.00571,0.00571,0.00571
262,85865.5,1.14741,1.43664,1.20893,0.63702,0.47171,0.51502,0.3679,1.11952,1.18522,1.17751,0.0056935,0.0056935,0.0056935
263,86192.9,1.14769,1.43348,1.20863,0.63255,0.47445,0.51522,0.36785,1.11899,1.18431,1.17697,0.005677,0.005677,0.005677
264,86522.4,1.14691,1.4326,1.20869,0.63787,0.47273,0.51563,0.36839,1.11883,1.18442,1.17672,0.0056605,0.0056605,0.0056605
265,86850.4,1.15002,1.43395,1.20974,0.63824,0.47295,0.51557,0.36851,1.11859,1.18483,1.17626,0.005644,0.005644,0.005644
266,87179,1.14631,1.42961,1.20857,0.63824,0.47394,0.51645,0.3684,1.11818,1.18421,1.17605,0.0056275,0.0056275,0.0056275
267,87506.6,1.14516,1.43361,1.20927,0.63561,0.47575,0.51684,0.36824,1.11789,1.18349,1.17583,0.005611,0.005611,0.005611
268,87834.7,1.14646,1.42991,1.20674,0.6367,0.47463,0.51695,0.36871,1.11752,1.1835,1.17549,0.0055945,0.0055945,0.0055945
269,88162.9,1.14592,1.43604,1.2091,0.6375,0.47498,0.517,0.36863,1.11758,1.18349,1.17541,0.005578,0.005578,0.005578
270,88488.8,1.14347,1.43199,1.20616,0.6401,0.47285,0.51684,0.36859,1.11718,1.18337,1.17522,0.0055615,0.0055615,0.0055615
271,88814.8,1.14569,1.43036,1.20771,0.64003,0.4735,0.51699,0.36863,1.11653,1.18323,1.17492,0.005545,0.005545,0.005545
272,89141.6,1.14771,1.43135,1.20808,0.6357,0.47613,0.51711,0.36888,1.11614,1.18294,1.17464,0.0055285,0.0055285,0.0055285
273,89472.3,1.14488,1.43115,1.20681,0.63698,0.47638,0.51784,0.36924,1.11588,1.18256,1.17418,0.005512,0.005512,0.005512
274,89798,1.14105,1.42778,1.20532,0.6367,0.47573,0.51779,0.36912,1.11582,1.18217,1.17408,0.0054955,0.0054955,0.0054955
275,90127.3,1.14163,1.42551,1.20483,0.6375,0.47532,0.51798,0.36945,1.11595,1.18205,1.17401,0.005479,0.005479,0.005479
276,90457.9,1.14779,1.43107,1.2067,0.63436,0.47638,0.51794,0.36974,1.11588,1.18186,1.17382,0.0054625,0.0054625,0.0054625
277,90784.9,1.14334,1.4258,1.20505,0.63672,0.47614,0.51849,0.36982,1.11594,1.18187,1.17384,0.005446,0.005446,0.005446
278,91113.3,1.14313,1.4283,1.20564,0.63092,0.47733,0.51822,0.36964,1.11603,1.18102,1.17382,0.0054295,0.0054295,0.0054295
279,91439.5,1.14457,1.4236,1.20557,0.63306,0.47593,0.51813,0.36994,1.11612,1.18077,1.17375,0.005413,0.005413,0.005413
280,91766.5,1.14682,1.42757,1.20617,0.63107,0.4768,0.51828,0.37026,1.1161,1.17974,1.17378,0.0053965,0.0053965,0.0053965
281,92097.9,1.1435,1.42133,1.20574,0.6356,0.47548,0.51832,0.37017,1.11616,1.18007,1.17395,0.00538,0.00538,0.00538
282,92426.3,1.14282,1.42326,1.20531,0.63633,0.47508,0.51837,0.3703,1.1163,1.17997,1.17395,0.0053635,0.0053635,0.0053635
283,92752.6,1.1443,1.42392,1.20603,0.63655,0.4747,0.51914,0.37081,1.11627,1.17958,1.17415,0.005347,0.005347,0.005347
284,93079,1.14524,1.4207,1.20513,0.63352,0.4769,0.51917,0.37045,1.11637,1.17944,1.17408,0.0053305,0.0053305,0.0053305
285,93408.7,1.14376,1.42867,1.20646,0.63158,0.47875,0.51926,0.37047,1.1168,1.17903,1.17439,0.005314,0.005314,0.005314
286,93737.2,1.14009,1.42306,1.20456,0.63092,0.4785,0.51867,0.37034,1.11684,1.17866,1.17441,0.0052975,0.0052975,0.0052975
287,94067.5,1.14211,1.41992,1.20316,0.63152,0.47707,0.51824,0.37044,1.11694,1.17802,1.17435,0.005281,0.005281,0.005281
288,94395.9,1.14215,1.42297,1.20493,0.63414,0.47647,0.51858,0.37041,1.11655,1.17757,1.17416,0.0052645,0.0052645,0.0052645
289,94722.9,1.13946,1.41998,1.20423,0.63826,0.47499,0.51893,0.37071,1.11647,1.17678,1.17382,0.005248,0.005248,0.005248
290,95050,1.14027,1.41879,1.20251,0.63656,0.47693,0.51905,0.3712,1.11639,1.17664,1.17357,0.0052315,0.0052315,0.0052315
291,95375.5,1.13688,1.41808,1.20414,0.63292,0.47776,0.51927,0.37124,1.1164,1.17632,1.17365,0.005215,0.005215,0.005215
292,95704.9,1.14219,1.42429,1.20511,0.63327,0.47783,0.51949,0.37131,1.11613,1.17637,1.17311,0.0051985,0.0051985,0.0051985
293,96032.2,1.13916,1.41822,1.20431,0.63385,0.47802,0.5201,0.37165,1.11603,1.17601,1.17288,0.005182,0.005182,0.005182
294,96359.8,1.14157,1.4132,1.2023,0.63344,0.478,0.51985,0.37175,1.1159,1.17541,1.17261,0.0051655,0.0051655,0.0051655
295,96688.7,1.13779,1.41804,1.20237,0.6349,0.47831,0.52005,0.37159,1.11503,1.17495,1.17178,0.005149,0.005149,0.005149
296,97017.3,1.14099,1.41593,1.20466,0.63571,0.47742,0.5204,0.37213,1.11485,1.17476,1.17186,0.0051325,0.0051325,0.0051325
297,97345.2,1.13855,1.41244,1.20188,0.63932,0.47618,0.52036,0.37203,1.11482,1.17488,1.17155,0.005116,0.005116,0.005116
298,97672.9,1.13836,1.41189,1.20255,0.63508,0.47889,0.52129,0.37274,1.11494,1.17489,1.17161,0.0050995,0.0050995,0.0050995
299,98003.5,1.14136,1.41542,1.20299,0.63726,0.47902,0.52169,0.37308,1.11467,1.17455,1.17163,0.005083,0.005083,0.005083
300,98330.9,1.13941,1.41433,1.20208,0.63766,0.47818,0.52159,0.37271,1.11462,1.1746,1.17154,0.0050665,0.0050665,0.0050665
301,98656.9,1.1392,1.41266,1.20287,0.64078,0.47718,0.52155,0.37261,1.11464,1.17445,1.17141,0.00505,0.00505,0.00505
302,98984.2,1.13811,1.41167,1.20286,0.63885,0.47752,0.52177,0.37315,1.11476,1.17427,1.17121,0.0050335,0.0050335,0.0050335
303,99311.6,1.13785,1.41187,1.20327,0.63122,0.48025,0.52127,0.3729,1.11489,1.17369,1.17141,0.005017,0.005017,0.005017
304,99637.5,1.13961,1.41091,1.20304,0.63307,0.47952,0.52174,0.37306,1.11468,1.17349,1.17141,0.0050005,0.0050005,0.0050005
305,99960.7,1.14172,1.4145,1.20365,0.63433,0.48275,0.52287,0.37378,1.11394,1.17331,1.17095,0.004984,0.004984,0.004984
306,100283,1.13814,1.41028,1.20137,0.63191,0.48344,0.52311,0.37388,1.11333,1.17292,1.17066,0.0049675,0.0049675,0.0049675
307,100606,1.13573,1.40976,1.20202,0.63239,0.48351,0.52318,0.37398,1.11342,1.17287,1.17077,0.004951,0.004951,0.004951
308,100932,1.13504,1.40665,1.20121,0.6298,0.48448,0.52295,0.37399,1.11349,1.17264,1.17068,0.0049345,0.0049345,0.0049345
309,101257,1.13388,1.41009,1.20062,0.63534,0.48281,0.52258,0.37383,1.11328,1.17195,1.17074,0.004918,0.004918,0.004918
310,101581,1.13521,1.40712,1.20182,0.63458,0.48354,0.52288,0.37398,1.11368,1.17194,1.17092,0.0049015,0.0049015,0.0049015
311,101907,1.13574,1.41102,1.2013,0.63421,0.48378,0.52283,0.37395,1.11348,1.17165,1.17084,0.004885,0.004885,0.004885
312,102232,1.13372,1.40347,1.19805,0.63714,0.48222,0.52312,0.37419,1.11365,1.17168,1.17093,0.0048685,0.0048685,0.0048685
313,102557,1.13489,1.40384,1.19958,0.64118,0.48203,0.5232,0.37407,1.11366,1.17132,1.17074,0.004852,0.004852,0.004852
314,102883,1.13805,1.40608,1.20179,0.64145,0.48157,0.52341,0.37411,1.1137,1.1709,1.17084,0.0048355,0.0048355,0.0048355
315,103208,1.13797,1.40718,1.20029,0.64237,0.47984,0.52381,0.37442,1.11375,1.17045,1.17076,0.004819,0.004819,0.004819
316,103532,1.13667,1.39955,1.20018,0.64194,0.4811,0.52399,0.37438,1.11342,1.1703,1.17059,0.0048025,0.0048025,0.0048025
317,103858,1.1378,1.40154,1.20019,0.64142,0.48011,0.52429,0.37492,1.11289,1.17021,1.17024,0.004786,0.004786,0.004786
318,104183,1.13251,1.3988,1.19882,0.6394,0.48037,0.52418,0.375,1.11288,1.17002,1.17011,0.0047695,0.0047695,0.0047695
319,104509,1.13599,1.4012,1.19915,0.64061,0.48031,0.52419,0.37511,1.11323,1.16957,1.17026,0.004753,0.004753,0.004753
320,104835,1.13588,1.40575,1.20036,0.63827,0.48204,0.52377,0.375,1.11301,1.16975,1.17019,0.0047365,0.0047365,0.0047365
321,105163,1.13124,1.39466,1.1973,0.63829,0.48212,0.5239,0.37482,1.11261,1.1694,1.16943,0.00472,0.00472,0.00472
322,105489,1.13566,1.40392,1.19921,0.63835,0.48275,0.52417,0.37505,1.11266,1.16926,1.16925,0.0047035,0.0047035,0.0047035
323,105815,1.13533,1.4032,1.19835,0.63541,0.48379,0.52416,0.37493,1.11262,1.16922,1.1694,0.004687,0.004687,0.004687
324,106146,1.1355,1.39885,1.19881,0.63931,0.48348,0.52386,0.37528,1.1125,1.16907,1.16929,0.0046705,0.0046705,0.0046705
325,106475,1.13449,1.40135,1.19933,0.63747,0.48364,0.52388,0.37519,1.11254,1.16875,1.16935,0.004654,0.004654,0.004654
326,106804,1.13405,1.39977,1.19876,0.63642,0.48546,0.52452,0.3753,1.11229,1.16856,1.16894,0.0046375,0.0046375,0.0046375
327,107132,1.13165,1.40109,1.19839,0.63962,0.48329,0.52448,0.37528,1.11266,1.16821,1.16925,0.004621,0.004621,0.004621
328,107459,1.13277,1.39522,1.19683,0.63885,0.48407,0.52467,0.37539,1.11232,1.16821,1.16904,0.0046045,0.0046045,0.0046045
329,107785,1.13189,1.39469,1.19768,0.63743,0.48557,0.52463,0.37556,1.11203,1.16801,1.16898,0.004588,0.004588,0.004588
330,108113,1.13501,1.39479,1.19804,0.63458,0.48693,0.52452,0.37557,1.11181,1.16803,1.16843,0.0045715,0.0045715,0.0045715
331,108443,1.13097,1.39236,1.19615,0.63467,0.48799,0.52483,0.37579,1.1113,1.16762,1.16815,0.004555,0.004555,0.004555
332,108768,1.13077,1.3932,1.19766,0.63342,0.48767,0.52486,0.37568,1.11122,1.16761,1.16801,0.0045385,0.0045385,0.0045385
333,109095,1.13767,1.39495,1.1987,0.63647,0.48755,0.52448,0.37547,1.11105,1.16839,1.16757,0.004522,0.004522,0.004522
334,109425,1.13364,1.39349,1.19791,0.63777,0.48682,0.52465,0.37565,1.11105,1.16787,1.16752,0.0045055,0.0045055,0.0045055
335,109756,1.13049,1.3928,1.19541,0.63812,0.48722,0.5244,0.37566,1.11097,1.1672,1.16713,0.004489,0.004489,0.004489
336,110086,1.12995,1.38783,1.19523,0.64087,0.486,0.52488,0.37585,1.11113,1.16703,1.1674,0.0044725,0.0044725,0.0044725
337,110416,1.13145,1.39157,1.19615,0.64073,0.48648,0.52497,0.37582,1.11028,1.16644,1.16697,0.004456,0.004456,0.004456
338,110745,1.13277,1.39059,1.19681,0.64326,0.4849,0.52531,0.37611,1.11046,1.16652,1.167,0.0044395,0.0044395,0.0044395
339,111072,1.12873,1.3887,1.19468,0.6426,0.48495,0.52571,0.37644,1.11042,1.16595,1.16658,0.004423,0.004423,0.004423
340,111400,1.13088,1.38913,1.19596,0.64248,0.48483,0.52611,0.37667,1.10978,1.16551,1.16631,0.0044065,0.0044065,0.0044065
341,111728,1.12724,1.38832,1.19283,0.64246,0.48425,0.52565,0.37639,1.10985,1.16512,1.16612,0.00439,0.00439,0.00439
342,112055,1.13145,1.39045,1.19609,0.64009,0.4856,0.52587,0.37644,1.1096,1.16487,1.1659,0.0043735,0.0043735,0.0043735
343,112387,1.13211,1.39221,1.19677,0.64179,0.48511,0.52569,0.37644,1.10973,1.16464,1.1659,0.004357,0.004357,0.004357
344,112716,1.12628,1.38501,1.19371,0.64172,0.48515,0.52633,0.37657,1.11008,1.16386,1.16611,0.0043405,0.0043405,0.0043405
345,113046,1.13082,1.38525,1.19509,0.63975,0.48637,0.52634,0.37666,1.10973,1.16373,1.1658,0.004324,0.004324,0.004324
346,113375,1.12949,1.38412,1.1939,0.63936,0.48622,0.52653,0.37706,1.10952,1.16315,1.1656,0.0043075,0.0043075,0.0043075
347,113702,1.12985,1.38712,1.19431,0.63842,0.48681,0.52659,0.3771,1.10962,1.16294,1.16549,0.004291,0.004291,0.004291
348,114028,1.13018,1.38376,1.19406,0.63427,0.48864,0.52681,0.37739,1.10929,1.16278,1.16509,0.0042745,0.0042745,0.0042745
349,114355,1.12958,1.38518,1.19414,0.63321,0.48905,0.52702,0.3775,1.1093,1.16263,1.16498,0.004258,0.004258,0.004258
350,114681,1.12667,1.38234,1.1935,0.62892,0.49023,0.5274,0.3776,1.10914,1.16219,1.16474,0.0042415,0.0042415,0.0042415
351,115008,1.12826,1.37847,1.19301,0.63216,0.4902,0.52768,0.37805,1.10903,1.1617,1.16457,0.004225,0.004225,0.004225
352,115334,1.12528,1.38296,1.19273,0.63508,0.48921,0.5276,0.37824,1.10882,1.16144,1.16454,0.0042085,0.0042085,0.0042085
353,115661,1.1276,1.38156,1.19404,0.6391,0.48864,0.52804,0.37843,1.10881,1.16133,1.16424,0.004192,0.004192,0.004192
354,115988,1.12781,1.3825,1.19254,0.63932,0.48778,0.528,0.37886,1.10866,1.16096,1.16408,0.0041755,0.0041755,0.0041755
355,116316,1.1285,1.38371,1.19267,0.63815,0.48879,0.52795,0.3785,1.10844,1.16055,1.16394,0.004159,0.004159,0.004159
356,116642,1.12384,1.37795,1.19219,0.64091,0.48798,0.52793,0.37843,1.10814,1.16053,1.16394,0.0041425,0.0041425,0.0041425
357,116970,1.12691,1.37632,1.19189,0.63938,0.48806,0.52797,0.37851,1.10818,1.16028,1.16383,0.004126,0.004126,0.004126
358,117296,1.12627,1.37843,1.19188,0.64356,0.4867,0.52809,0.37881,1.10818,1.16003,1.16387,0.0041095,0.0041095,0.0041095
359,117622,1.12727,1.38161,1.19338,0.6434,0.48625,0.52795,0.37914,1.1079,1.16027,1.16362,0.004093,0.004093,0.004093
360,117948,1.12483,1.37433,1.19104,0.64057,0.48635,0.52782,0.37879,1.10781,1.15958,1.16333,0.0040765,0.0040765,0.0040765
361,118273,1.12368,1.37309,1.19035,0.64452,0.48419,0.52836,0.379,1.10754,1.15917,1.16305,0.00406,0.00406,0.00406
362,118600,1.12683,1.38016,1.19253,0.64401,0.48556,0.52838,0.37891,1.10755,1.15919,1.16281,0.0040435,0.0040435,0.0040435
363,118926,1.12206,1.37148,1.18885,0.64161,0.48645,0.52864,0.37883,1.10743,1.15916,1.16263,0.004027,0.004027,0.004027
364,119252,1.12177,1.37496,1.19097,0.64014,0.48709,0.52809,0.37866,1.10687,1.15892,1.16235,0.0040105,0.0040105,0.0040105
365,119578,1.12356,1.37392,1.19184,0.63961,0.48679,0.52855,0.37859,1.10691,1.15859,1.16244,0.003994,0.003994,0.003994
366,119906,1.12392,1.37252,1.19129,0.6418,0.48615,0.52874,0.3787,1.10704,1.15854,1.16273,0.0039775,0.0039775,0.0039775
367,120232,1.12154,1.36658,1.19078,0.6416,0.48616,0.52846,0.37885,1.10729,1.15847,1.16285,0.003961,0.003961,0.003961
368,120562,1.12183,1.36864,1.18941,0.63991,0.48701,0.52875,0.37902,1.10751,1.15787,1.16293,0.0039445,0.0039445,0.0039445
369,120889,1.12167,1.37127,1.18925,0.64052,0.48725,0.52883,0.37917,1.10731,1.15789,1.16285,0.003928,0.003928,0.003928
370,121215,1.12094,1.36768,1.18813,0.63863,0.48744,0.52835,0.37883,1.1071,1.15777,1.16254,0.0039115,0.0039115,0.0039115
371,121540,1.12264,1.37017,1.19098,0.64058,0.48858,0.52894,0.37897,1.10726,1.15694,1.16277,0.003895,0.003895,0.003895
372,121866,1.11833,1.36729,1.18958,0.63786,0.49061,0.52956,0.37949,1.10717,1.15667,1.16266,0.0038785,0.0038785,0.0038785
373,122195,1.12144,1.3701,1.18917,0.63466,0.49152,0.52955,0.37949,1.10676,1.15614,1.16224,0.003862,0.003862,0.003862
374,122520,1.11911,1.36587,1.18904,0.6364,0.49069,0.52956,0.37967,1.10676,1.15646,1.162,0.0038455,0.0038455,0.0038455
375,122850,1.12243,1.36375,1.18838,0.63589,0.49024,0.52949,0.38009,1.10666,1.15619,1.16184,0.003829,0.003829,0.003829
376,123179,1.119,1.36388,1.18755,0.64028,0.4909,0.52953,0.38012,1.10603,1.15561,1.16137,0.0038125,0.0038125,0.0038125
377,123505,1.11984,1.36237,1.18787,0.63949,0.49038,0.52962,0.38003,1.10579,1.15496,1.16116,0.003796,0.003796,0.003796
378,123831,1.12022,1.36481,1.18863,0.6382,0.49031,0.52959,0.37978,1.10562,1.15472,1.16098,0.0037795,0.0037795,0.0037795
