epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,97101.4,0.93462,2.13747,1.0684,1.08901,0.70853,0.57705,0.64397,0.48608,0.70042,0.55898,0.61676,0.40401,0.90607,2.02288,0.91078,1.1107,0.007822,0.007822,0.007822
134,97833.1,0.94017,2.16096,1.07299,1.09356,0.70936,0.57642,0.64418,0.48596,0.70282,0.5562,0.61664,0.40407,0.90564,2.02174,0.91037,1.11008,0.0078055,0.0078055,0.0078055
135,98565.2,0.94203,2.15498,1.0715,1.09288,0.70329,0.5805,0.64429,0.48607,0.70217,0.55702,0.6168,0.40416,0.90575,2.02006,0.90933,1.11,0.007789,0.007789,0.007789
136,99294.8,0.93698,2.14568,1.0694,1.09098,0.70699,0.57785,0.64466,0.48676,0.70488,0.55639,0.61735,0.40477,0.90548,2.01914,0.90869,1.10964,0.0077725,0.0077725,0.0077725
137,100027,0.93783,2.14725,1.06817,1.08958,0.70415,0.57988,0.64482,0.4872,0.70349,0.55732,0.61772,0.40494,0.90536,2.01734,0.90831,1.10954,0.007756,0.007756,0.007756
138,100758,0.93823,2.14844,1.06721,1.09053,0.70385,0.58004,0.64523,0.48742,0.70084,0.55897,0.61794,0.40547,0.90533,2.01678,0.90791,1.10931,0.0077395,0.0077395,0.0077395
139,101488,0.93629,2.14782,1.06875,1.09053,0.7007,0.58154,0.64538,0.48781,0.70016,0.56039,0.61829,0.40537,0.90537,2.01611,0.90691,1.1093,0.007723,0.007723,0.007723
140,102219,0.93304,2.1426,1.06771,1.08929,0.6974,0.58338,0.64525,0.48812,0.69611,0.56247,0.61852,0.40561,0.90475,2.01481,0.90595,1.10902,0.0077065,0.0077065,0.0077065
141,102951,0.93438,2.14429,1.06786,1.08958,0.69687,0.58529,0.64588,0.48863,0.69334,0.56461,0.6192,0.40576,0.90439,2.01529,0.90564,1.10856,0.00769,0.00769,0.00769
142,103680,0.93588,2.14442,1.06349,1.09217,0.69532,0.58711,0.64679,0.48907,0.69463,0.56327,0.6197,0.40628,0.90423,2.01445,0.90538,1.10865,0.0076735,0.0076735,0.0076735
143,104411,0.93123,2.12572,1.05925,1.08744,0.70277,0.58355,0.64686,0.48916,0.69839,0.56205,0.61892,0.40625,0.90408,2.01424,0.90457,1.10872,0.007657,0.007657,0.007657
144,105142,0.93685,2.14076,1.06118,1.08889,0.69654,0.58656,0.64653,0.48898,0.6911,0.56621,0.61953,0.40638,0.90376,2.01277,0.90419,1.10817,0.0076405,0.0076405,0.0076405
145,105873,0.93265,2.13926,1.06034,1.08684,0.68148,0.59561,0.64675,0.4896,0.69429,0.56372,0.61998,0.4069,0.9036,2.01175,0.90402,1.10809,0.007624,0.007624,0.007624
146,106602,0.931,2.13842,1.05951,1.08771,0.68359,0.59336,0.64665,0.48944,0.68425,0.57069,0.6198,0.40691,0.9036,2.012,0.90348,1.10783,0.0076075,0.0076075,0.0076075
147,107331,0.93103,2.13742,1.0634,1.08881,0.6837,0.59528,0.64655,0.4896,0.67916,0.57432,0.61936,0.40674,0.90329,2.01138,0.90262,1.10755,0.007591,0.007591,0.007591
148,108062,0.93557,2.14406,1.06472,1.08921,0.68936,0.59094,0.64675,0.4898,0.68116,0.57289,0.61938,0.40698,0.90303,2.01066,0.90243,1.10743,0.0075745,0.0075745,0.0075745
149,108793,0.93082,2.13951,1.06248,1.0875,0.68755,0.59142,0.64693,0.48975,0.6795,0.57346,0.6194,0.4072,0.90262,2.00991,0.90236,1.10699,0.007558,0.007558,0.007558
150,109523,0.93674,2.14421,1.0655,1.08817,0.69165,0.59188,0.64734,0.49018,0.68707,0.57178,0.62012,0.4075,0.90209,2.01072,0.90162,1.10643,0.0075415,0.0075415,0.0075415
151,110254,0.93296,2.13924,1.05494,1.08495,0.70065,0.58544,0.64772,0.49034,0.68628,0.57165,0.62013,0.4075,0.90211,2.01036,0.90075,1.10631,0.007525,0.007525,0.007525
152,110985,0.93358,2.13499,1.05827,1.08702,0.70015,0.58517,0.64746,0.49035,0.69868,0.5626,0.62001,0.40785,0.90221,2.0097,0.89998,1.10612,0.0075085,0.0075085,0.0075085
153,111714,0.93382,2.14355,1.05893,1.08591,0.69968,0.58526,0.64822,0.49089,0.69678,0.56503,0.62089,0.4083,0.90198,2.00957,0.89968,1.10595,0.007492,0.007492,0.007492
154,112445,0.93143,2.13432,1.05664,1.08704,0.69615,0.58867,0.64839,0.49117,0.69496,0.56659,0.62141,0.40817,0.9019,2.00933,0.89949,1.10593,0.0074755,0.0074755,0.0074755
155,113175,0.93507,2.13559,1.05603,1.0863,0.70181,0.58535,0.64866,0.4914,0.69179,0.5687,0.62125,0.40825,0.90188,2.00864,0.89889,1.10601,0.007459,0.007459,0.007459
156,113907,0.93128,2.13311,1.04947,1.08516,0.70223,0.5847,0.64896,0.4918,0.69345,0.56905,0.62151,0.4089,0.90157,2.00806,0.89843,1.1056,0.0074425,0.0074425,0.0074425
157,114639,0.9312,2.13598,1.05282,1.08686,0.70399,0.58318,0.64939,0.49217,0.69942,0.56609,0.62189,0.40946,0.90152,2.00802,0.89803,1.10564,0.007426,0.007426,0.007426
158,115369,0.92936,2.13313,1.05196,1.08344,0.70294,0.58366,0.64955,0.49235,0.70746,0.56217,0.62161,0.40932,0.90161,2.00776,0.89761,1.10539,0.0074095,0.0074095,0.0074095
159,116100,0.92774,2.12134,1.0453,1.08376,0.70407,0.58502,0.64993,0.49279,0.70383,0.56401,0.62191,0.40952,0.90203,2.00685,0.89688,1.10555,0.007393,0.007393,0.007393
160,116831,0.93141,2.13935,1.04795,1.08486,0.71357,0.57995,0.65033,0.49296,0.70274,0.56405,0.62193,0.40995,0.90171,2.00653,0.89644,1.10518,0.0073765,0.0073765,0.0073765
161,117563,0.92942,2.12679,1.04791,1.08345,0.7091,0.58303,0.65065,0.49278,0.70388,0.56316,0.62213,0.40982,0.90126,2.00567,0.89585,1.10476,0.00736,0.00736,0.00736
162,118293,0.92756,2.12089,1.05243,1.0866,0.71244,0.58191,0.6512,0.49293,0.70237,0.56471,0.62256,0.40998,0.9011,2.00492,0.89554,1.10439,0.0073435,0.0073435,0.0073435
163,119023,0.92672,2.12055,1.05095,1.08429,0.71165,0.58258,0.65145,0.49373,0.70124,0.56597,0.623,0.41082,0.90109,2.00373,0.89477,1.10445,0.007327,0.007327,0.007327
164,119754,0.92481,2.11708,1.04429,1.08405,0.71281,0.58292,0.65184,0.49369,0.6997,0.56781,0.62349,0.41094,0.90084,2.00275,0.89402,1.10429,0.0073105,0.0073105,0.0073105
165,120485,0.9273,2.12125,1.04773,1.08459,0.70034,0.5897,0.65205,0.49411,0.70078,0.56777,0.62369,0.41102,0.90033,2.0016,0.89347,1.10392,0.007294,0.007294,0.007294
166,121215,0.92592,2.12403,1.04528,1.08151,0.70543,0.58737,0.65251,0.49433,0.70053,0.5682,0.62399,0.41139,0.9001,2.00157,0.89267,1.10368,0.0072775,0.0072775,0.0072775
167,121946,0.92477,2.11595,1.04222,1.08166,0.7052,0.58671,0.65258,0.49419,0.69926,0.56893,0.62457,0.41145,0.90006,2.00104,0.8926,1.10351,0.007261,0.007261,0.007261
168,122677,0.92727,2.12357,1.04638,1.08554,0.71388,0.58227,0.65277,0.49435,0.70079,0.56798,0.62479,0.4116,0.89946,2.00041,0.89273,1.10287,0.0072445,0.0072445,0.0072445
169,123408,0.92775,2.12049,1.04298,1.0831,0.70783,0.58681,0.65256,0.49434,0.70405,0.56622,0.62442,0.41126,0.89908,1.99994,0.89273,1.10258,0.007228,0.007228,0.007228
170,124138,0.92437,2.12183,1.04192,1.08149,0.71145,0.5849,0.65315,0.49451,0.69536,0.57121,0.62423,0.41121,0.89915,1.99968,0.89217,1.10258,0.0072115,0.0072115,0.0072115
171,124868,0.92559,2.12483,1.04157,1.08201,0.71185,0.58545,0.65374,0.49511,0.70403,0.56824,0.62524,0.4118,0.89944,1.99851,0.8923,1.10269,0.007195,0.007195,0.007195
172,125598,0.92415,2.11169,1.03855,1.08176,0.70966,0.58763,0.65427,0.4951,0.70335,0.56738,0.62533,0.41173,0.89917,1.99801,0.89199,1.10244,0.0071785,0.0071785,0.0071785
173,126328,0.92547,2.12271,1.04493,1.08339,0.70587,0.58905,0.65402,0.49509,0.70125,0.56858,0.6253,0.4117,0.89897,1.99807,0.89176,1.10234,0.007162,0.007162,0.007162
174,127058,0.92183,2.11789,1.03624,1.08096,0.70677,0.58962,0.65476,0.49571,0.69975,0.56977,0.62575,0.4124,0.89933,1.9973,0.89151,1.1024,0.0071455,0.0071455,0.0071455
175,127789,0.92435,2.11594,1.03719,1.08106,0.70893,0.58865,0.65465,0.49547,0.70322,0.56861,0.62609,0.41243,0.89933,1.9962,0.89136,1.10232,0.007129,0.007129,0.007129
176,128519,0.92568,2.11714,1.03954,1.08031,0.70972,0.58903,0.65494,0.49577,0.70347,0.5695,0.62636,0.41257,0.89918,1.99551,0.89118,1.10203,0.0071125,0.0071125,0.0071125
177,129249,0.92433,2.11302,1.0395,1.08365,0.71517,0.58666,0.65553,0.4962,0.71146,0.56607,0.6264,0.41302,0.89864,1.99473,0.8901,1.10145,0.007096,0.007096,0.007096
178,129978,0.92808,2.12801,1.04008,1.08278,0.71326,0.58815,0.65553,0.49601,0.71404,0.56531,0.62658,0.41274,0.89806,1.99347,0.88982,1.10075,0.0070795,0.0070795,0.0070795
179,130709,0.92217,2.10915,1.03468,1.08224,0.70907,0.59013,0.65573,0.49679,0.71433,0.56549,0.62702,0.41329,0.89756,1.99285,0.88946,1.10033,0.007063,0.007063,0.007063
180,131439,0.91855,2.10843,1.02894,1.07931,0.70103,0.59539,0.65612,0.49676,0.70943,0.56732,0.62729,0.41342,0.8976,1.99335,0.8887,1.10024,0.0070465,0.0070465,0.0070465
181,132170,0.9204,2.10921,1.0364,1.08037,0.69865,0.59702,0.6562,0.49685,0.70692,0.56893,0.62754,0.41333,0.89747,1.99248,0.88863,1.10026,0.00703,0.00703,0.00703
182,132899,0.92067,2.10808,1.03071,1.0811,0.69783,0.60102,0.65667,0.49762,0.69596,0.57699,0.62857,0.41368,0.89747,1.99272,0.88823,1.10019,0.0070135,0.0070135,0.0070135
183,133629,0.92111,2.1145,1.0311,1.07944,0.69928,0.60073,0.65659,0.49772,0.70216,0.57446,0.62897,0.41389,0.89741,1.99284,0.88789,1.09996,0.006997,0.006997,0.006997
184,134359,0.92164,2.10463,1.0299,1.07897,0.70153,0.59928,0.65655,0.49775,0.69506,0.58004,0.62906,0.41375,0.89704,1.99248,0.8873,1.0997,0.0069805,0.0069805,0.0069805
185,135090,0.9245,2.11689,1.03332,1.08079,0.70357,0.59763,0.65649,0.49751,0.69786,0.57789,0.62878,0.41376,0.89698,1.99144,0.88674,1.09943,0.006964,0.006964,0.006964
186,135820,0.92246,2.1112,1.03807,1.08239,0.70661,0.59417,0.65675,0.49736,0.70078,0.575,0.62853,0.41357,0.89716,1.99099,0.88684,1.09934,0.0069475,0.0069475,0.0069475
187,136550,0.92138,2.1081,1.03131,1.07968,0.70594,0.59483,0.65682,0.49763,0.69774,0.57611,0.62829,0.41353,0.897,1.98994,0.88655,1.09933,0.006931,0.006931,0.006931
188,137279,0.92057,2.10173,1.031,1.07967,0.69679,0.60251,0.65698,0.49767,0.6907,0.58226,0.62902,0.41397,0.89674,1.98933,0.88649,1.09917,0.0069145,0.0069145,0.0069145
189,138010,0.92153,2.11262,1.03192,1.08178,0.69437,0.60157,0.65683,0.49749,0.6976,0.57696,0.62829,0.41373,0.89664,1.98887,0.88585,1.09905,0.006898,0.006898,0.006898
190,138740,0.9174,2.10067,1.02988,1.0787,0.70257,0.59708,0.65703,0.49787,0.69469,0.57994,0.62856,0.41423,0.8962,1.9881,0.88501,1.0988,0.0068815,0.0068815,0.0068815
191,139469,0.91701,2.10015,1.02571,1.08018,0.70374,0.59646,0.65714,0.49795,0.70071,0.57721,0.6289,0.41418,0.89599,1.98804,0.88459,1.09891,0.006865,0.006865,0.006865
192,140199,0.91456,2.10258,1.0254,1.079,0.7037,0.59606,0.65676,0.498,0.70638,0.57445,0.62894,0.4142,0.89562,1.9868,0.88397,1.09881,0.0068485,0.0068485,0.0068485
193,140929,0.91219,2.09039,1.02676,1.07645,0.70594,0.5947,0.65724,0.49857,0.70668,0.57489,0.62985,0.41468,0.89572,1.98706,0.88388,1.09887,0.006832,0.006832,0.006832
194,141658,0.91969,2.10494,1.02583,1.07911,0.7186,0.58978,0.65691,0.49852,0.70787,0.57356,0.62945,0.41454,0.8956,1.98672,0.88417,1.09875,0.0068155,0.0068155,0.0068155
195,142388,0.91667,2.09814,1.01907,1.07459,0.71762,0.58954,0.65725,0.49906,0.71191,0.57068,0.62954,0.41498,0.89525,1.98616,0.8839,1.09827,0.006799,0.006799,0.006799
196,143117,0.91564,2.10238,1.02354,1.07598,0.7121,0.59293,0.65794,0.49955,0.70253,0.57612,0.62999,0.41542,0.89532,1.98517,0.88321,1.09826,0.0067825,0.0067825,0.0067825
197,143846,0.91663,2.09749,1.02224,1.0784,0.69922,0.60046,0.65837,0.4997,0.70172,0.57899,0.63054,0.41587,0.89497,1.98527,0.88284,1.09816,0.006766,0.006766,0.006766
198,144575,0.91718,2.1002,1.02126,1.07871,0.70431,0.60003,0.65879,0.49995,0.70143,0.58094,0.63132,0.41594,0.89458,1.98476,0.88252,1.09792,0.0067495,0.0067495,0.0067495
199,145305,0.91665,2.09651,1.02094,1.07743,0.68954,0.60575,0.65905,0.5003,0.69692,0.5822,0.63144,0.41613,0.89428,1.98547,0.88195,1.09767,0.006733,0.006733,0.006733
200,146055,0.91449,2.09917,1.01949,1.07646,0.69668,0.60419,0.65884,0.49988,0.70917,0.57612,0.6315,0.41606,0.89425,1.98545,0.88139,1.09762,0.0067165,0.0067165,0.0067165
201,146787,0.91762,2.10034,1.0204,1.07654,0.68752,0.60416,0.65877,0.50004,0.69761,0.58299,0.63141,0.41591,0.89431,1.98557,0.88149,1.09763,0.0067,0.0067,0.0067
202,147506,0.91409,2.09425,1.01934,1.07677,0.70038,0.60425,0.65919,0.50022,0.6989,0.58354,0.63159,0.41606,0.89429,1.98522,0.88125,1.09743,0.0066835,0.0066835,0.0066835
203,148229,0.91195,2.09374,1.02185,1.07668,0.69513,0.60631,0.66075,0.50136,0.6942,0.58626,0.63267,0.41709,0.89406,1.98348,0.88121,1.09721,0.006667,0.006667,0.006667
204,148968,0.91489,2.09718,1.02114,1.07665,0.6992,0.60511,0.66045,0.50094,0.6922,0.58783,0.63236,0.41675,0.89401,1.98216,0.88102,1.09713,0.0066505,0.0066505,0.0066505
205,149691,0.91233,2.09142,1.01767,1.07508,0.70054,0.60582,0.66079,0.50153,0.69263,0.58754,0.63301,0.41682,0.89404,1.98186,0.88041,1.09717,0.006634,0.006634,0.006634
206,150415,0.91683,2.10284,1.01679,1.07717,0.70377,0.60398,0.66119,0.50196,0.69151,0.58789,0.63296,0.41704,0.89403,1.98122,0.87961,1.09703,0.0066175,0.0066175,0.0066175
207,151138,0.91703,2.09916,1.0176,1.07601,0.70349,0.60456,0.66165,0.50243,0.70203,0.58245,0.63316,0.41743,0.89402,1.9812,0.87896,1.09688,0.006601,0.006601,0.006601
208,151858,0.91394,2.0883,1.01111,1.0731,0.70643,0.60323,0.66189,0.50264,0.70023,0.58253,0.63364,0.41765,0.89402,1.98096,0.87871,1.09683,0.0065845,0.0065845,0.0065845
209,152582,0.91066,2.08635,1.01618,1.07387,0.70126,0.6057,0.66196,0.50227,0.69362,0.58741,0.63417,0.41773,0.89372,1.98067,0.87864,1.09659,0.006568,0.006568,0.006568
210,153305,0.91361,2.09104,1.01738,1.0764,0.70052,0.60722,0.66215,0.50241,0.69401,0.58799,0.63494,0.41798,0.8935,1.98079,0.87874,1.09642,0.0065515,0.0065515,0.0065515
211,154025,0.91315,2.09154,1.02072,1.07761,0.69203,0.60931,0.66152,0.50197,0.68579,0.58885,0.63349,0.41749,0.8934,1.9812,0.87886,1.09655,0.006535,0.006535,0.006535
212,154744,0.91019,2.08344,1.00591,1.07394,0.69208,0.6071,0.66116,0.50194,0.68475,0.58963,0.63311,0.41683,0.89314,1.98101,0.87852,1.09621,0.0065185,0.0065185,0.0065185
213,155463,0.91138,2.08573,1.0095,1.07555,0.69305,0.60727,0.66189,0.50238,0.68912,0.58682,0.6338,0.41726,0.89274,1.98055,0.87798,1.09619,0.006502,0.006502,0.006502
214,156183,0.91153,2.08935,1.00965,1.07305,0.69682,0.60639,0.66219,0.5029,0.68992,0.58777,0.63409,0.41719,0.89301,1.97979,0.87776,1.09608,0.0064855,0.0064855,0.0064855
215,156903,0.9112,2.08141,1.01148,1.07337,0.69714,0.60779,0.66224,0.50303,0.68966,0.58756,0.63412,0.41733,0.89285,1.97939,0.87766,1.09583,0.006469,0.006469,0.006469
216,157620,0.91233,2.08345,1.00429,1.0739,0.70667,0.60066,0.66223,0.5026,0.69405,0.5842,0.63435,0.41749,0.89313,1.97858,0.87746,1.09594,0.0064525,0.0064525,0.0064525
217,158338,0.91008,2.08003,1.00519,1.07066,0.69245,0.60773,0.66246,0.50297,0.67762,0.59303,0.6348,0.41783,0.89285,1.97857,0.87746,1.09513,0.006436,0.006436,0.006436
218,159058,0.91337,2.09628,1.01364,1.07449,0.68672,0.60702,0.6624,0.50298,0.67449,0.59128,0.63495,0.41775,0.89306,1.97752,0.87707,1.095,0.0064195,0.0064195,0.0064195
219,159777,0.90471,2.0751,1.00218,1.07138,0.68164,0.60935,0.66275,0.50302,0.68708,0.59085,0.63471,0.41795,0.89306,1.97703,0.87682,1.09497,0.006403,0.006403,0.006403
220,160496,0.9134,2.08806,1.01033,1.07409,0.68309,0.61143,0.66312,0.50361,0.6729,0.59409,0.63571,0.41859,0.89338,1.97696,0.87612,1.09506,0.0063865,0.0063865,0.0063865
221,161214,0.91045,2.08446,1.00945,1.07463,0.68851,0.60809,0.66333,0.50402,0.6809,0.59123,0.63586,0.41868,0.89326,1.97636,0.87557,1.09506,0.00637,0.00637,0.00637
222,161933,0.90807,2.07978,1.00862,1.07353,0.68535,0.61138,0.66336,0.50366,0.67791,0.59287,0.63545,0.41817,0.89311,1.97607,0.87487,1.09501,0.0063535,0.0063535,0.0063535
223,162650,0.90919,2.08388,1.00756,1.07287,0.68168,0.61434,0.66329,0.50349,0.67631,0.59247,0.63493,0.41791,0.89289,1.97565,0.87514,1.09489,0.006337,0.006337,0.006337
224,163369,0.90759,2.08082,1.00686,1.07026,0.67984,0.61501,0.66381,0.50379,0.67425,0.5936,0.63558,0.41829,0.89289,1.97442,0.87535,1.09477,0.0063205,0.0063205,0.0063205
225,164086,0.9042,2.06387,0.99812,1.06991,0.68525,0.61154,0.66423,0.50391,0.67294,0.5945,0.63604,0.41862,0.89302,1.97448,0.87441,1.09486,0.006304,0.006304,0.006304
226,164805,0.90869,2.08189,1.00696,1.07278,0.68457,0.61115,0.66397,0.50383,0.67335,0.59462,0.63603,0.41857,0.89297,1.9746,0.87372,1.09479,0.0062875,0.0062875,0.0062875
227,165525,0.90741,2.08039,0.99934,1.07208,0.68617,0.61168,0.66429,0.50399,0.67822,0.59161,0.63594,0.41877,0.89321,1.97414,0.87335,1.09508,0.006271,0.006271,0.006271
228,166244,0.90809,2.07623,1.0025,1.07157,0.69138,0.60844,0.66439,0.50448,0.69433,0.5897,0.63668,0.41886,0.89251,1.97317,0.87298,1.09459,0.0062545,0.0062545,0.0062545
229,166963,0.90853,2.07316,0.99257,1.06946,0.69139,0.61098,0.66424,0.50461,0.68532,0.58924,0.63709,0.41905,0.89234,1.97395,0.8727,1.09448,0.006238,0.006238,0.006238
230,167682,0.90778,2.07057,0.996,1.07054,0.69583,0.61012,0.66434,0.50464,0.69052,0.59026,0.63698,0.41897,0.89207,1.97328,0.87203,1.09416,0.0062215,0.0062215,0.0062215
231,168400,0.90782,2.08331,0.99957,1.07211,0.70689,0.60268,0.66453,0.50488,0.70026,0.58565,0.63788,0.41961,0.89143,1.97218,0.87159,1.09365,0.006205,0.006205,0.006205
232,169118,0.90673,2.07377,0.99938,1.07229,0.70998,0.60198,0.66459,0.50525,0.70006,0.58632,0.6381,0.41963,0.89106,1.97093,0.87105,1.09341,0.0061885,0.0061885,0.0061885
233,169836,0.90871,2.07741,1.0018,1.07146,0.7056,0.6053,0.66384,0.50494,0.70253,0.58571,0.63742,0.41924,0.8908,1.97024,0.87059,1.09333,0.006172,0.006172,0.006172
234,170556,0.90404,2.06306,0.99235,1.07032,0.70986,0.60429,0.66492,0.50543,0.70065,0.5873,0.63843,0.41983,0.89084,1.9695,0.86998,1.09335,0.0061555,0.0061555,0.0061555
235,171275,0.90511,2.07483,0.99915,1.06941,0.7109,0.60377,0.66485,0.50542,0.70224,0.58807,0.63823,0.41986,0.89052,1.96844,0.86947,1.09308,0.006139,0.006139,0.006139
236,171992,0.90802,2.08193,0.99542,1.07292,0.71801,0.60033,0.66579,0.50584,0.70585,0.58573,0.63858,0.42021,0.89067,1.96861,0.8691,1.09336,0.0061225,0.0061225,0.0061225
237,172708,0.90374,2.07311,0.99524,1.06969,0.71889,0.60104,0.66625,0.50584,0.70818,0.58406,0.63823,0.42019,0.89051,1.9681,0.86884,1.09322,0.006106,0.006106,0.006106
238,173425,0.9001,2.06412,0.98915,1.06831,0.71821,0.60096,0.66632,0.50657,0.70983,0.58342,0.63904,0.42052,0.89011,1.9676,0.8678,1.09277,0.0060895,0.0060895,0.0060895
239,174142,0.90214,2.06641,0.99394,1.07061,0.7217,0.59909,0.6671,0.50714,0.71205,0.58253,0.63943,0.42094,0.88997,1.96676,0.8672,1.09269,0.006073,0.006073,0.006073
240,174859,0.90661,2.0746,0.99416,1.06981,0.71817,0.6018,0.66718,0.50719,0.71069,0.5853,0.6402,0.42105,0.89028,1.96632,0.86714,1.093,0.0060565,0.0060565,0.0060565
241,175577,0.90278,2.06502,0.99448,1.07195,0.72047,0.60052,0.66754,0.5071,0.71312,0.58347,0.64019,0.42146,0.89016,1.96637,0.86727,1.09295,0.00604,0.00604,0.00604
242,176294,0.90504,2.0656,0.99081,1.07067,0.71789,0.60133,0.66724,0.50687,0.70957,0.58428,0.63961,0.42114,0.88993,1.96638,0.86707,1.09314,0.0060235,0.0060235,0.0060235
243,177011,0.90355,2.07082,0.98901,1.07039,0.7144,0.60374,0.66744,0.50699,0.70794,0.58611,0.64022,0.42146,0.89012,1.96563,0.8673,1.09306,0.006007,0.006007,0.006007
244,177727,0.90156,2.0655,0.99337,1.06882,0.71649,0.60239,0.66749,0.5073,0.70828,0.58703,0.6402,0.42151,0.89062,1.96553,0.86675,1.0933,0.0059905,0.0059905,0.0059905
245,178444,0.90968,2.08187,0.99729,1.07231,0.71243,0.605,0.66775,0.50723,0.70689,0.58593,0.63978,0.42163,0.89002,1.96525,0.86579,1.09266,0.005974,0.005974,0.005974
246,179161,0.8981,2.05861,0.9907,1.0689,0.71764,0.60401,0.66821,0.50763,0.70813,0.58716,0.64033,0.42159,0.8895,1.96456,0.86566,1.09213,0.0059575,0.0059575,0.0059575
247,179878,0.89842,2.06343,0.98855,1.06835,0.7147,0.6049,0.66807,0.50755,0.70658,0.58669,0.63989,0.42152,0.8891,1.96343,0.86543,1.09187,0.005941,0.005941,0.005941
248,180595,0.90051,2.06797,0.99509,1.06969,0.70977,0.6079,0.66747,0.50739,0.70586,0.58751,0.63952,0.42113,0.88944,1.96262,0.86548,1.09203,0.0059245,0.0059245,0.0059245
249,181312,0.89575,2.05063,0.98303,1.06628,0.70944,0.60735,0.66754,0.5076,0.70375,0.58827,0.63981,0.42129,0.88903,1.96196,0.8656,1.09157,0.005908,0.005908,0.005908
250,182030,0.89932,2.05971,0.98153,1.06701,0.70976,0.60711,0.66756,0.50776,0.70023,0.58894,0.63974,0.42129,0.88919,1.96121,0.86586,1.09159,0.0058915,0.0058915,0.0058915
251,182746,0.90145,2.06116,0.99218,1.06927,0.69904,0.61345,0.66756,0.50752,0.69428,0.59327,0.63971,0.42131,0.88956,1.96211,0.86559,1.09156,0.005875,0.005875,0.005875
252,183463,0.89948,2.0687,0.98772,1.06745,0.7019,0.61146,0.6677,0.5078,0.69549,0.58921,0.63972,0.42139,0.88909,1.96236,0.86525,1.0911,0.0058585,0.0058585,0.0058585
253,184179,0.89829,2.05811,0.98229,1.06707,0.70335,0.60996,0.66823,0.50807,0.69297,0.58923,0.6403,0.42179,0.88903,1.96053,0.86443,1.0911,0.005842,0.005842,0.005842
254,184896,0.89499,2.0497,0.97808,1.06573,0.7124,0.60677,0.66848,0.50836,0.70455,0.58936,0.64078,0.42205,0.88888,1.95965,0.86384,1.09091,0.0058255,0.0058255,0.0058255
255,185614,0.90034,2.0534,0.97687,1.06741,0.71354,0.60775,0.66944,0.50886,0.71454,0.58534,0.64161,0.42232,0.88911,1.95977,0.86365,1.09117,0.005809,0.005809,0.005809
256,186331,0.89706,2.04769,0.98462,1.06766,0.7193,0.60442,0.66953,0.5089,0.71223,0.5871,0.64157,0.42237,0.88904,1.95991,0.86293,1.09124,0.0057925,0.0057925,0.0057925
257,187048,0.89769,2.0513,0.97818,1.06527,0.70876,0.61205,0.66955,0.5086,0.71157,0.58743,0.64153,0.42231,0.88831,1.95943,0.86328,1.09067,0.005776,0.005776,0.005776
258,187767,0.89893,2.05657,0.98093,1.0661,0.70496,0.61328,0.66903,0.50871,0.69773,0.59574,0.64126,0.42264,0.88801,1.95941,0.8627,1.09032,0.0057595,0.0057595,0.0057595
259,188484,0.89414,2.05431,0.98153,1.06428,0.70234,0.61777,0.66949,0.50873,0.69839,0.59506,0.64156,0.42258,0.88772,1.95905,0.86264,1.09017,0.005743,0.005743,0.005743
260,189201,0.89491,2.04591,0.97843,1.06343,0.70079,0.61812,0.66973,0.50901,0.69859,0.59677,0.64149,0.42252,0.88765,1.95852,0.86223,1.09023,0.0057265,0.0057265,0.0057265
261,189918,0.89504,2.05036,0.98046,1.06773,0.70472,0.6155,0.66963,0.50885,0.69755,0.59679,0.64124,0.42274,0.8873,1.95831,0.8621,1.09031,0.00571,0.00571,0.00571
262,190635,0.89778,2.05524,0.98209,1.06802,0.70554,0.61555,0.66976,0.50898,0.70639,0.58964,0.6412,0.42275,0.88724,1.95786,0.86219,1.09051,0.0056935,0.0056935,0.0056935
263,191351,0.89509,2.0544,0.9784,1.06604,0.70904,0.61441,0.66944,0.5084,0.70811,0.58895,0.6408,0.42177,0.88702,1.9583,0.86224,1.09044,0.005677,0.005677,0.005677
264,192068,0.89516,2.04982,0.97743,1.06559,0.71174,0.61298,0.66965,0.50846,0.70497,0.59284,0.64038,0.42188,0.88675,1.95842,0.86195,1.09056,0.0056605,0.0056605,0.0056605
265,192787,0.89954,2.05711,0.97861,1.06655,0.71003,0.61297,0.66963,0.50867,0.70722,0.591,0.64029,0.42193,0.88666,1.95775,0.86179,1.0904,0.005644,0.005644,0.005644
266,193505,0.89342,2.04804,0.97894,1.06773,0.70514,0.61618,0.66985,0.50887,0.71408,0.58706,0.64068,0.42211,0.88614,1.95732,0.86145,1.09003,0.0056275,0.0056275,0.0056275
267,194223,0.89565,2.04683,0.9763,1.06296,0.70593,0.61624,0.67112,0.50986,0.71556,0.58728,0.64204,0.423,0.88583,1.95671,0.86093,1.08941,0.005611,0.005611,0.005611
268,194940,0.89248,2.04639,0.96901,1.0622,0.70867,0.61654,0.67109,0.50995,0.70332,0.59627,0.64243,0.42339,0.88572,1.95626,0.86055,1.08906,0.0055945,0.0055945,0.0055945
